Estado_final_de_caso,Nom_upgd,Pais_ocurrencia,Departamento_ocurrencia,Municipio_ocurrencia,idx
4,HOSPITAL SAN VICENTE ESE,COLOMBIA,VALLE,OBANDO,HOSPITAL SAN VICENTE ESE_VALLE_OBANDO
4,UPA 1 MAYO -SAN CRISTOBAL,COLOMBIA,CORDOBA,TIERRALTA,UPA 1 MAYO -SAN CRISTOBAL_CORDOBA_TIERRALTA
4,CLINICA VIP CENTRO DE MEDICINA INTERNACIONAL,COLOMBIA,CUNDINAMARCA,RICAURTE,CLINICA VIP CENTRO DE MEDICINA INTERNACIONAL_CUNDINAMARCA_RICAURTE
4,EMPRESA DE SALUD ESE DE SOACHA OLIVOS,COLOMBIA,TOLIMA,SAN LUIS,EMPRESA DE SALUD ESE DE SOACHA OLIVOS_TOLIMA_SAN LUIS
4,ALIADOS EN SALUD SA,COLOMBIA,NORTE SANTANDER,EL ZULIA,ALIADOS EN SALUD SA_NORTE SANTANDER_EL ZULIA
4,HOSPITAL DE SUBA ESE II NIVEL - CENTRO DE SERVICIO,COLOMBIA,TOLIMA,CHAPARRAL,HOSPITAL DE SUBA ESE II NIVEL - CENTRO DE SERVICIO_TOLIMA_CHAPARRAL
4,SERVICIOS DE SALUD IPS SURAMERICANA SA,COLOMBIA,VALLE,VIJES,SERVICIOS DE SALUD IPS SURAMERICANA SA_VALLE_VIJES
4,IPS SURA CHAPINERO,COLOMBIA,SUCRE,COVEÑAS,IPS SURA CHAPINERO_SUCRE_COVEÑAS
4,EPS SANITAS SA UAP - USAQUEN,COLOMBIA,TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,EPS SANITAS SA UAP - USAQUEN_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO
4,ESTUDIOS E INVERSIONES MEDICAS S A - ESIMED S A,COLOMBIA,ARAUCA,TAME,ESTUDIOS E INVERSIONES MEDICAS S A - ESIMED S A_ARAUCA_TAME
4,CLINICA CHIA SEDE TUNJA,COLOMBIA,NORTE SANTANDER,CUCUTA,CLINICA CHIA SEDE TUNJA_NORTE SANTANDER_CUCUTA
4,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS,COLOMBIA,META,* META. MUNICIPIO DESCONOCIDO,UNIDAD DE ATENCION PRIMARIA MORATO SANITAS_META_* META. MUNICIPIO DESCONOCIDO
4,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,COLOMBIA,ARAUCA,SARAVENA,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA_ARAUCA_SARAVENA
4,CLINICA CHIA SA,COLOMBIA,CUNDINAMARCA,ANAPOIMA,CLINICA CHIA SA_CUNDINAMARCA_ANAPOIMA
4,DISPENSARIO MEDICO LIBERTADORES,COLOMBIA,SANTANDER,* SANTANDER. MUNICIPIO DESCONOCIDO,DISPENSARIO MEDICO LIBERTADORES_SANTANDER_* SANTANDER. MUNICIPIO DESCONOCIDO
4,ESE HOSPITAL SIMON BOLIVAR III NIVEL,COLOMBIA,CUNDINAMARCA,FUSAGASUGA,ESE HOSPITAL SIMON BOLIVAR III NIVEL_CUNDINAMARCA_FUSAGASUGA
4,SALUD TOTAL EPS UUBC,COLOMBIA,SANTANDER,LEBRIJA,SALUD TOTAL EPS UUBC_SANTANDER_LEBRIJA
4,CENTRO MEDICO COLSUBSIDIO TIERRA GRATA,COLOMBIA,MAGDALENA,SANTA MARTHA,CENTRO MEDICO COLSUBSIDIO TIERRA GRATA_MAGDALENA_SANTA MARTHA
4,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN,COLOMBIA,CUNDINAMARCA,SILVANIA,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN_CUNDINAMARCA_SILVANIA
4,MEDICINA INTEGRAL SA,COLOMBIA,CORDOBA,PLANETA RICA,MEDICINA INTEGRAL SA_CORDOBA_PLANETA RICA
4,UAP VILLAVICENCIO,COLOMBIA,META,* META. MUNICIPIO DESCONOCIDO,UAP VILLAVICENCIO_META_* META. MUNICIPIO DESCONOCIDO
4,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY,COLOMBIA,TOLIMA,LERIDA,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_TOLIMA_LERIDA
4,ESE HOSPITAL EL SEÑOR DE LA MISERICORDIA MACARAVIT,COLOMBIA,NORTE SANTANDER,* NORTE DE SANTANDER. MUNICIPIO DESCONOCIDO,ESE HOSPITAL EL SEÑOR DE LA MISERICORDIA MACARAVIT_NORTE SANTANDER_* NORTE DE SANTANDER. MUNICIPIO DESCONOCIDO
4,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN,COLOMBIA,SANTANDER,SOCORRO,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN_SANTANDER_SOCORRO
4,SINERGIA SALUD ATENCION BASICA ENVIGADO,COLOMBIA,MAGDALENA,SANTA MARTHA,SINERGIA SALUD ATENCION BASICA ENVIGADO_MAGDALENA_SANTA MARTHA
4,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCO,COLOMBIA,HUILA,ALGECIRAS,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCO_HUILA_ALGECIRAS
4,MEDICOS ASOCIADOS CIUDAD JARDIN LTDA,COLOMBIA,CUNDINAMARCA,FUSAGASUGA,MEDICOS ASOCIADOS CIUDAD JARDIN LTDA_CUNDINAMARCA_FUSAGASUGA
4,CLINICA DE MARLY SA,COLOMBIA,BOYACA,SAN JOSE DE PARE,CLINICA DE MARLY SA_BOYACA_SAN JOSE DE PARE
3,UISALUD,COLOMBIA,SANTANDER,FLORIDABLANCA,UISALUD_SANTANDER_FLORIDABLANCA
4,ADMINISTRADORA COUNTRY SA,COLOMBIA,TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,ADMINISTRADORA COUNTRY SA_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO
4,CORPORACION IPS SALUDCOOP,COLOMBIA,BOGOTA,BOGOTA,CORPORACION IPS SALUDCOOP_BOGOTA_BOGOTA
4,CLINISANITAS COLINA CAMPESTRE,COLOMBIA,VALLE,BUENAVENTURA,CLINISANITAS COLINA CAMPESTRE_VALLE_BUENAVENTURA
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,HUILA,* HUILA. MUNICIPIO DESCONOCIDO,CAP CENTRO DE ATENCION PRIORITARI_HUILA_* HUILA. MUNICIPIO DESCONOCIDO
3,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA,COLOMBIA,ATLANTICO,SABANAGRANDE,OFICINA DE SALUD DISTRITAL DE SALUD PUBLICA_ATLANTICO_SABANAGRANDE
4,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY,COLOMBIA,CUNDINAMARCA,SASAIMA,CLINICA COLSUBSIDIO CIUDAD ROMA-KENNEDY_CUNDINAMARCA_SASAIMA
4,CAP CENTRO DE ATENCION PRIORITARI,COLOMBIA,TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,CAP CENTRO DE ATENCION PRIORITARI_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO
4,EPS SANITAS UAP ASUNCION PUENTE ARANDA,COLOMBIA,SANTANDER,OIBA,EPS SANITAS UAP ASUNCION PUENTE ARANDA_SANTANDER_OIBA
4,CLINICA COMFANDI TEQUENDAMA,COLOMBIA,VALLE,CALI,CLINICA COMFANDI TEQUENDAMA_VALLE_CALI
4,ESE HOSPITAL SAN VICENTE DE PAUL,COLOMBIA,CORDOBA,LORICA,ESE HOSPITAL SAN VICENTE DE PAUL_CORDOBA_LORICA
3,FUNDACION VALLE DEL LILI,COLOMBIA,CAUCA,CORINTO,FUNDACION VALLE DEL LILI_CAUCA_CORINTO
3,HOSPITAL PABLO VI BOSA ESE - UPA CABAÑAS,COLOMBIA,CUNDINAMARCA,VIOTA,HOSPITAL PABLO VI BOSA ESE - UPA CABAÑAS_CUNDINAMARCA_VIOTA
4,CLINICA Y DROGUERIA NTRA SRA DE TORCOROMA LTDA,COLOMBIA,NORTE SANTANDER,ABREGO,CLINICA Y DROGUERIA NTRA SRA DE TORCOROMA LTDA_NORTE SANTANDER_ABREGO
4,CLINICA MATERNO INFANTIL CASA DEL NIÑO LTDA,COLOMBIA,ANTIOQUIA,SAN JUAN DE URABA,CLINICA MATERNO INFANTIL CASA DEL NIÑO LTDA_ANTIOQUIA_SAN JUAN DE URABA
4,CORPORACION IPS NORTE,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,CORPORACION IPS NORTE_NORTE SANTANDER_VILLA DEL ROSARIO
3,CENTRO DE SALUD DE TOGUI UAE,COLOMBIA,BOYACA,TOGUI,CENTRO DE SALUD DE TOGUI UAE_BOYACA_TOGUI
4,HOSPITAL CENTRAL POLICIA,COLOMBIA,CUNDINAMARCA,PUERTO SALGAR,HOSPITAL CENTRAL POLICIA_CUNDINAMARCA_PUERTO SALGAR
4,HOSPITAL DEL SUR CAMI PATIO BONITO,COLOMBIA,QUINDIO,* QUINDIO. MUNICIPIO DESCONOCIDO,HOSPITAL DEL SUR CAMI PATIO BONITO_QUINDIO_* QUINDIO. MUNICIPIO DESCONOCIDO
3,CORPORACION IPS LLANOS,COLOMBIA,META,SAN MARTIN,CORPORACION IPS LLANOS_META_SAN MARTIN
4,CAJA DE COMPENSACION FAMILIAR COMPENSAR 42,COLOMBIA,TOLIMA,ESPINAL,CAJA DE COMPENSACION FAMILIAR COMPENSAR 42_TOLIMA_ESPINAL
3,ESE HOSPITAL ORITO,COLOMBIA,PUTUMAYO,ORITO,ESE HOSPITAL ORITO_PUTUMAYO_ORITO
4,MEDICOS ASOCIADOS,COLOMBIA,TOLIMA,FLANDES,MEDICOS ASOCIADOS_TOLIMA_FLANDES
4,ESE HOSPITAL EL TUNAL - TUNJUELITO,COLOMBIA,TOLIMA,MARIQUITA,ESE HOSPITAL EL TUNAL - TUNJUELITO_TOLIMA_MARIQUITA
4,DUMIAN MEDICA SAS- CLINICA SAN RAFAEL DE GIRARDOT,COLOMBIA,CUNDINAMARCA,MOSQUERA,DUMIAN MEDICA SAS- CLINICA SAN RAFAEL DE GIRARDOT_CUNDINAMARCA_MOSQUERA
4,VIRREY SOLIS IPS CL 98 - B UNIDOS,COLOMBIA,META,PUERTO CONCORDIA,VIRREY SOLIS IPS CL 98 - B UNIDOS_META_PUERTO CONCORDIA
4,DIRECCION GENERAL SANIDAD MILITAR,COLOMBIA,META,VILLAVICENCIO,DIRECCION GENERAL SANIDAD MILITAR_META_VILLAVICENCIO
3,ESE HOSPITAL SAN VICENTE DE PAUL,COLOMBIA,CORDOBA,LORICA,ESE HOSPITAL SAN VICENTE DE PAUL_CORDOBA_LORICA
4,VIRREY SOLIS IPS CL 98 - B UNIDOS,COLOMBIA,CORDOBA,MONTERIA,VIRREY SOLIS IPS CL 98 - B UNIDOS_CORDOBA_MONTERIA
4,CLINICA ESIMED TUNJA,COLOMBIA,NORTE SANTANDER,CHINACOTA,CLINICA ESIMED TUNJA_NORTE SANTANDER_CHINACOTA
4,UBA VIHONCO GRAN COLOMBIA,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,UBA VIHONCO GRAN COLOMBIA_NORTE SANTANDER_VILLA DEL ROSARIO
4,COMFANDI IPS CARTAGO,COLOMBIA,RISARALDA,PEREIRA,COMFANDI IPS CARTAGO_RISARALDA_PEREIRA
4,HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL,COLOMBIA,HUILA,ALGECIRAS,HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL_HUILA_ALGECIRAS
4,ESE HOSPITAL BOSA II NIVEL,COLOMBIA,TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,ESE HOSPITAL BOSA II NIVEL_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO
4,ESE CAMU PUERTO ESCONDIDO,COLOMBIA,CORDOBA,PUERTO ESCONDIDO,ESE CAMU PUERTO ESCONDIDO_CORDOBA_PUERTO ESCONDIDO
4,CLÍNICA DE ESPECIALISTAS LTDA.,COLOMBIA,BOYACA,BOAVITA,CLÍNICA DE ESPECIALISTAS LTDA._BOYACA_BOAVITA
3,ESE SOR TERESA ADELE SEDE PUERTO RICO,COLOMBIA,CAQUETA,PUERTO RICO,ESE SOR TERESA ADELE SEDE PUERTO RICO_CAQUETA_PUERTO RICO
4,FUNDACION SALUD BOSQUE USAQUEN,COLOMBIA,CALDAS,SAN JOSE,FUNDACION SALUD BOSQUE USAQUEN_CALDAS_SAN JOSE
3,ESTUDIOS E INVERSIONES MEDICAS SA - ESIMED SA,COLOMBIA,VALLE,JAMUNDI,ESTUDIOS E INVERSIONES MEDICAS SA - ESIMED SA_VALLE_JAMUNDI
4,IPS UNIVERSIDAD DE ANTIOQUIA - LEON XIII,COLOMBIA,ANTIOQUIA,ITUANGO,IPS UNIVERSIDAD DE ANTIOQUIA - LEON XIII_ANTIOQUIA_ITUANGO
4,HOSPITAL NAVAL BAHIA MALAGA,COLOMBIA,VALLE,CALI,HOSPITAL NAVAL BAHIA MALAGA_VALLE_CALI
4,BATALLÓN DE INFANTERÍA 26 CACIQUE PIGOANZA,COLOMBIA,HUILA,GARZON,BATALLÓN DE INFANTERÍA 26 CACIQUE PIGOANZA_HUILA_GARZON
3,HOSPITAL PABLO VI BOSA ESE - UPA CABAÑAS,COLOMBIA,TOLIMA,ORTEGA,HOSPITAL PABLO VI BOSA ESE - UPA CABAÑAS_TOLIMA_ORTEGA
4,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,VENEZUELA,EXTERIOR,EXTERIOR_VENEZUELA,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA_EXTERIOR_EXTERIOR_VENEZUELA
4,UNIDAD MEDICA CENTRAL IPS LTDA,COLOMBIA,CUNDINAMARCA,VILLETA,UNIDAD MEDICA CENTRAL IPS LTDA_CUNDINAMARCA_VILLETA
4,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL,COLOMBIA,CORDOBA,TIERRALTA,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL_CORDOBA_TIERRALTA
4,CAJA DE ATENCION EN SALUD CAFAM-KENNEDY,COLOMBIA,CORDOBA,MONTERIA,CAJA DE ATENCION EN SALUD CAFAM-KENNEDY_CORDOBA_MONTERIA
3,HOSPITAL ENGATIVA ESE II NIVEL SEDE CL 80,COLOMBIA,CUNDINAMARCA,VERGARA,HOSPITAL ENGATIVA ESE II NIVEL SEDE CL 80_CUNDINAMARCA_VERGARA
4,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES SA,COLOMBIA,VALLE,TULUA,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES SA_VALLE_TULUA
4,CLINICA SAN RAFAEL LTDA,COLOMBIA,ATLANTICO,SABANALARGA,CLINICA SAN RAFAEL LTDA_ATLANTICO_SABANALARGA
4,PUESTO DE SALUD DE LAS PIEDRAS,COLOMBIA,BOLIVAR,SAN ESTANISLAO,PUESTO DE SALUD DE LAS PIEDRAS_BOLIVAR_SAN ESTANISLAO
4,IPS UNIVERSITARIA SEDE PASO SANTO DOMINGO DE AMÉRI,COLOMBIA,ATLANTICO,BARRANQUILLA,IPS UNIVERSITARIA SEDE PASO SANTO DOMINGO DE AMÉRI_ATLANTICO_BARRANQUILLA
4,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN,COLOMBIA,AMAZONAS,LETICIA,CLINICA COLSANITAS REINA SOFIA SA - USAQUEN_AMAZONAS_LETICIA
4,HOSPITAL UNIVERSITARIO SAN IGNACIO,COLOMBIA,CUNDINAMARCA,GIRARDOT,HOSPITAL UNIVERSITARIO SAN IGNACIO_CUNDINAMARCA_GIRARDOT
4,ESE HOSPITAL SAN RAFAEL DE TUNJA,COLOMBIA,BOYACA,MONIQUIRA,ESE HOSPITAL SAN RAFAEL DE TUNJA_BOYACA_MONIQUIRA
3,ESE HOSPITAL SUSANA LOPEZ DE VALENCIA,COLOMBIA,CAUCA,POPAYAN,ESE HOSPITAL SUSANA LOPEZ DE VALENCIA_CAUCA_POPAYAN
4,CLINICA NUEVA DE CARTAGO SAS,COLOMBIA,RISARALDA,PEREIRA,CLINICA NUEVA DE CARTAGO SAS_RISARALDA_PEREIRA
4,CORPORACION IPS SALUDCOOP,COLOMBIA,NORTE SANTANDER,SANTIAGO,CORPORACION IPS SALUDCOOP_NORTE SANTANDER_SANTIAGO
4,CLINIA MEDILASER SA,COLOMBIA,CAQUETA,MORELIA,CLINIA MEDILASER SA_CAQUETA_MORELIA
4,COMPENSAR AV 1 DE MAYO CAJA DE COMPENSACION FAMILI,COLOMBIA,TOLIMA,CHAPARRAL,COMPENSAR AV 1 DE MAYO CAJA DE COMPENSACION FAMILI_TOLIMA_CHAPARRAL
4,IPS UNIVERSITARIA SEDE PASO UNIVERSAL,COLOMBIA,ATLANTICO,BARRANQUILLA,IPS UNIVERSITARIA SEDE PASO UNIVERSAL_ATLANTICO_BARRANQUILLA
4,SECCION SERVICIOS INTEGRALES DE SALUD Y DESARROLLO,COLOMBIA,SANTANDER,LEBRIJA,SECCION SERVICIOS INTEGRALES DE SALUD Y DESARROLLO_SANTANDER_LEBRIJA
4,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU,COLOMBIA,TOLIMA,ESPINAL,CENTRO MEDICO COLSUBSIDIO QUIROGA - RUU_TOLIMA_ESPINAL
4,PONTIFICIA UNIVERSIDAD JAVERIANA,COLOMBIA,AMAZONAS,* AMAZONAS. MUNICIPIO DESCONOCIDO,PONTIFICIA UNIVERSIDAD JAVERIANA_AMAZONAS_* AMAZONAS. MUNICIPIO DESCONOCIDO
4,HOSPITAL MILITAR CENTRAL CHAPINERO,COLOMBIA,HUILA,NEIVA,HOSPITAL MILITAR CENTRAL CHAPINERO_HUILA_NEIVA
3,FUNDACION AVANZAR FOS,COLOMBIA,SANTANDER,LEBRIJA,FUNDACION AVANZAR FOS_SANTANDER_LEBRIJA
3,CLINICA JUAN N CORPAS LTDA,COLOMBIA,CORDOBA,PLANETA RICA,CLINICA JUAN N CORPAS LTDA_CORDOBA_PLANETA RICA
4,CORPORACION IPS COSTA ATLANTICA,COLOMBIA,SUCRE,BUENAVISTA,CORPORACION IPS COSTA ATLANTICA_SUCRE_BUENAVISTA
4,HOSPITAL SAN RAFAEL NIVEL II,COLOMBIA,GUAJIRA,DISTRACCION,HOSPITAL SAN RAFAEL NIVEL II_GUAJIRA_DISTRACCION
4,CLINICA CHIA SA,COLOMBIA,TOLIMA,IBAGUE,CLINICA CHIA SA_TOLIMA_IBAGUE
4,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,COLOMBIA,CESAR,AGUACHICA,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA_CESAR_AGUACHICA
3,IPSI CIDSALUD,COLOMBIA,GUAJIRA,RIOHACHA,IPSI CIDSALUD_GUAJIRA_RIOHACHA
3,CLINICA ESIMED LLANOS,COLOMBIA,META,RESTREPO,CLINICA ESIMED LLANOS_META_RESTREPO
3,IPS LA ESPERANZA LA PEDREGOSA,COLOMBIA,NORTE SANTANDER,LA ESPERANZA,IPS LA ESPERANZA LA PEDREGOSA_NORTE SANTANDER_LA ESPERANZA
4,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS,COLOMBIA,SUCRE,SAN MARCOS,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS_SUCRE_SAN MARCOS
4,CRUZ ROJA COLOMBIANA SCB SEDE NORTE - USAQUEN,COLOMBIA,GUAJIRA,* LA GUAJIRA SIN MUNICIPIO,CRUZ ROJA COLOMBIANA SCB SEDE NORTE - USAQUEN_GUAJIRA_* LA GUAJIRA SIN MUNICIPIO
3,IPS EL CARMEN,COLOMBIA,NORTE SANTANDER,CUCUTA,IPS EL CARMEN_NORTE SANTANDER_CUCUTA
4,ESE HOSPITAL NIÑO JESUS DE BARRANQUILLA,COLOMBIA,ATLANTICO,USIACURI,ESE HOSPITAL NIÑO JESUS DE BARRANQUILLA_ATLANTICO_USIACURI
4,CAJA DE COMPENSACION FAMILIAR COMPENSAR CL 94-CHAP,COLOMBIA,BOLIVAR,CARTAGENA,CAJA DE COMPENSACION FAMILIAR COMPENSAR CL 94-CHAP_BOLIVAR_CARTAGENA
4,CLINICA CHIA SEDE TUNJA,COLOMBIA,CASANARE,YOPAL,CLINICA CHIA SEDE TUNJA_CASANARE_YOPAL
4,EMIEMERGENCIAS,COLOMBIA,VALLE,PALMIRA,EMIEMERGENCIAS_VALLE_PALMIRA
4,LA ESE HOSPITAL SAN JOSE DE MAICAO,COLOMBIA,GUAJIRA,MAICAO,LA ESE HOSPITAL SAN JOSE DE MAICAO_GUAJIRA_MAICAO
4,CLINICA ESPECIALIZADA LA CONCEPCION SAS,COLOMBIA,SUCRE,SAMPUES,CLINICA ESPECIALIZADA LA CONCEPCION SAS_SUCRE_SAMPUES
3,RED SALUD CASANARE,COLOMBIA,CASANARE,TRINIDAD,RED SALUD CASANARE_CASANARE_TRINIDAD
4,COMPENSAR AV 1 DE MAYO CAJA DE COMPENSACION FAMILI,COLOMBIA,CORDOBA,MONTERIA,COMPENSAR AV 1 DE MAYO CAJA DE COMPENSACION FAMILI_CORDOBA_MONTERIA
4,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO,COLOMBIA,SAN ANDRES,* SAN ANDRES Y PROV. MUNICIPIO DESCONOCIDO,CONGREGACION DE HERMANAS DE LA CA - TEUSAQUILLO_SAN ANDRES_* SAN ANDRES Y PROV. MUNICIPIO DESCONOCIDO
4,SOCIEDAD CLINICA PAMPLONA LTDA,COLOMBIA,NORTE SANTANDER,BOCHALEMA,SOCIEDAD CLINICA PAMPLONA LTDA_NORTE SANTANDER_BOCHALEMA
4,HOSPITAL UNIVERSITARIO SAN IGNACIO,COLOMBIA,CUNDINAMARCA,ARBELAEZ,HOSPITAL UNIVERSITARIO SAN IGNACIO_CUNDINAMARCA_ARBELAEZ
3,ESE HOSPITAL LOCAL SANTA BARBARA DE PINTO,COLOMBIA,MAGDALENA,SANTA BARBARA DE PINTO,ESE HOSPITAL LOCAL SANTA BARBARA DE PINTO_MAGDALENA_SANTA BARBARA DE PINTO
3,HOSPITAL SAN LORENZO,COLOMBIA,ARAUCA,ARAUQUITA,HOSPITAL SAN LORENZO_ARAUCA_ARAUQUITA
4,HOSPITAL UNIVERSITARIO FUNDACION SANTA FE - USAQU,BRASIL,EXTERIOR,EXTERIOR_BRASIL,HOSPITAL UNIVERSITARIO FUNDACION SANTA FE - USAQU_EXTERIOR_EXTERIOR_BRASIL
4,HOSPITAL CHAPINERO ESE CAMI CHAPINERO 2,COLOMBIA,CUNDINAMARCA,VIOTA,HOSPITAL CHAPINERO ESE CAMI CHAPINERO 2_CUNDINAMARCA_VIOTA
4,OBSTETRICIA Y GINECOLOGIA  LTDA SIGLA OG,COLOMBIA,CESAR,AGUACHICA,OBSTETRICIA Y GINECOLOGIA  LTDA SIGLA OG_CESAR_AGUACHICA
4,FUNDACION PARA LA SALUD Y LA VIDA FUNDASALUD,COLOMBIA,SANTANDER,CAPITANEJO,FUNDACION PARA LA SALUD Y LA VIDA FUNDASALUD_SANTANDER_CAPITANEJO
4,CENTRO DE SALUD DE RECREO,COLOMBIA,AMAZONAS,* AMAZONAS. MUNICIPIO DESCONOCIDO,CENTRO DE SALUD DE RECREO_AMAZONAS_* AMAZONAS. MUNICIPIO DESCONOCIDO
3,FUNDACION AMIGOS DE LA SALUD,COLOMBIA,CORDOBA,MONTERIA,FUNDACION AMIGOS DE LA SALUD_CORDOBA_MONTERIA
4,UNIDAD MEDICA VILLA DE SAN DIEGO ORLUZ LTDA,COLOMBIA,CUNDINAMARCA,VIOTA,UNIDAD MEDICA VILLA DE SAN DIEGO ORLUZ LTDA_CUNDINAMARCA_VIOTA
4,ESE HOSPITAL EL TUNAL - TUNJUELITO,COLOMBIA,CUNDINAMARCA,ANAPOIMA,ESE HOSPITAL EL TUNAL - TUNJUELITO_CUNDINAMARCA_ANAPOIMA
4,CLINICA DE MARLY SA,COLOMBIA,NORTE SANTANDER,CUCUTA,CLINICA DE MARLY SA_NORTE SANTANDER_CUCUTA
4,ASSALUD IPS,COLOMBIA,SUCRE,COROZAL,ASSALUD IPS_SUCRE_COROZAL
4,UBA SAN CALIXTO,COLOMBIA,NORTE SANTANDER,OCAÑA,UBA SAN CALIXTO_NORTE SANTANDER_OCAÑA
4,CENTRO DE ATENCION EN SALUD CAFAM SUBA,COLOMBIA,CUNDINAMARCA,NIMAIMA,CENTRO DE ATENCION EN SALUD CAFAM SUBA_CUNDINAMARCA_NIMAIMA
4,INVERSIONES MÉDICAS DE LOS ANDES SAS,COLOMBIA,NORTE SANTANDER,CUCUTA,INVERSIONES MÉDICAS DE LOS ANDES SAS_NORTE SANTANDER_CUCUTA
4,ESE HOSPITAL SAN RAFAEL DE CHINU,COLOMBIA,CORDOBA,CHINU,ESE HOSPITAL SAN RAFAEL DE CHINU_CORDOBA_CHINU
3,ESE HOSPITAL SIMON BOLIVAR III NIVEL,COLOMBIA,CUNDINAMARCA,TOCAIMA,ESE HOSPITAL SIMON BOLIVAR III NIVEL_CUNDINAMARCA_TOCAIMA
4,SALUD TOTAL EPS,COLOMBIA,MAGDALENA,FUNDACION,SALUD TOTAL EPS_MAGDALENA_FUNDACION
4,CENTRO MEDICO PORTAL NORTE COLSUBSIDIO - SUBA,COLOMBIA,CUNDINAMARCA,LA MESA,CENTRO MEDICO PORTAL NORTE COLSUBSIDIO - SUBA_CUNDINAMARCA_LA MESA
3,UNIDAD DE ALTO RIESGO OBTETRICO,COLOMBIA,META,ACACIAS,UNIDAD DE ALTO RIESGO OBTETRICO_META_ACACIAS
4,ESTUDIOS E INVERSIONES MEDICAS SA ESIMED,COLOMBIA,ANTIOQUIA,SEGOVIA,ESTUDIOS E INVERSIONES MEDICAS SA ESIMED_ANTIOQUIA_SEGOVIA
4,CLINICA DE MARLY SA,COLOMBIA,CUNDINAMARCA,RAFAEL REYES (APULO),CLINICA DE MARLY SA_CUNDINAMARCA_RAFAEL REYES (APULO)
4,UMD CENTRO MEDICO COLMEDICA MPP SEDE CASTROPOL,COLOMBIA,SUCRE,SUCRE,UMD CENTRO MEDICO COLMEDICA MPP SEDE CASTROPOL_SUCRE_SUCRE
4,HOSPITAL DEL SUR-CAMI 17 TRINIDAD GALAN-PTA,COLOMBIA,TOLIMA,MELGAR,HOSPITAL DEL SUR-CAMI 17 TRINIDAD GALAN-PTA_TOLIMA_MELGAR
4,SALUD TOTAL EPS UUBC REINA CATALINA,COLOMBIA,ATLANTICO,PUERTO COLOMBIA,SALUD TOTAL EPS UUBC REINA CATALINA_ATLANTICO_PUERTO COLOMBIA
4,UNIDAD ATENCION PRIMARIA SANITAS TEQUENDAMA,COLOMBIA,VALLE,YUMBO,UNIDAD ATENCION PRIMARIA SANITAS TEQUENDAMA_VALLE_YUMBO
4,CENTRO MEDICO COLSUBSIDIO CHICALA - BOSA,COLOMBIA,TOLIMA,LIBANO,CENTRO MEDICO COLSUBSIDIO CHICALA - BOSA_TOLIMA_LIBANO
4,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR,COLOMBIA,TOLIMA,IBAGUE,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR_TOLIMA_IBAGUE
4,E S E HOSPITAL IVÁN RESTREPO GÓMEZ,COLOMBIA,CESAR,VALLEDUPAR,E S E HOSPITAL IVÁN RESTREPO GÓMEZ_CESAR_VALLEDUPAR
