Estado_final_de_caso,Nom_upgd,Pais_ocurrencia,Departamento_ocurrencia,Municipio_ocurrencia,idx
4,CENTRO MEDICO IMBANACO CMI,ECUADOR,EXTERIOR,EXTERIOR_ECUADOR,CENTRO MEDICO IMBANACO CMI_EXTERIOR_EXTERIOR_ECUADOR
5,UPSS CAMU SUCRE - EL AMPARO,COLOMBIA,CORDOBA,MONTERIA,UPSS CAMU SUCRE - EL AMPARO_CORDOBA_MONTERIA
4,IPS UNIVERSITARIA SEDE CAMINOLA PRADERA,COLOMBIA,ATLANTICO,BARRANQUILLA,IPS UNIVERSITARIA SEDE CAMINOLA PRADERA_ATLANTICO_BARRANQUILLA
5,HOSPITAL ROSARIO PUMAREJO DE LOPEZ,COLOMBIA,CESAR,EL COPEY,HOSPITAL ROSARIO PUMAREJO DE LOPEZ_CESAR_EL COPEY
4,JAVESALUD IPS,COLOMBIA,SAN ANDRES,SAN ANDRES,JAVESALUD IPS_SAN ANDRES_SAN ANDRES
4,CENTRO DE SALUD DE CHOACHI,COLOMBIA,CUNDINAMARCA,CHOACHI,CENTRO DE SALUD DE CHOACHI_CUNDINAMARCA_CHOACHI
5,CLINICA ANTIOQUIA SEDE NORTE,COLOMBIA,ANTIOQUIA,BELLO,CLINICA ANTIOQUIA SEDE NORTE_ANTIOQUIA_BELLO
4,PROFESIONALES DE LA SALUD SA PROINSALUD SA,COLOMBIA,NARIÑO,ANCUYA,PROFESIONALES DE LA SALUD SA PROINSALUD SA_NARIÑO_ANCUYA
4,HOSPITAL SAN VICENTE DE ARAUCA ESE,COLOMBIA,ARAUCA,* ARAUCA. MUNICIPIO DESCONOCIDO,HOSPITAL SAN VICENTE DE ARAUCA ESE_ARAUCA_* ARAUCA. MUNICIPIO DESCONOCIDO
4,CLINICA CASANARE,COLOMBIA,CASANARE,NUNCHIA,CLINICA CASANARE_CASANARE_NUNCHIA
5,ESE RED DE PRIMER NIVEL EL RETORNO,COLOMBIA,GUAVIARE,EL RETORNO,ESE RED DE PRIMER NIVEL EL RETORNO_GUAVIARE_EL RETORNO
4,CENTRAL DE URGENCIAS CORPORACION IPS SALUDCOOP,COLOMBIA,META,SAN CARLOS DE GUAROA,CENTRAL DE URGENCIAS CORPORACION IPS SALUDCOOP_META_SAN CARLOS DE GUAROA
4,DISPENSARIO MEDICO CANTON SUR TUNJUELITO,COLOMBIA,SANTANDER,BUCARAMANGA,DISPENSARIO MEDICO CANTON SUR TUNJUELITO_SANTANDER_BUCARAMANGA
5,DUSAKAWI IPS,COLOMBIA,ARAUCA,ARAUCA,DUSAKAWI IPS_ARAUCA_ARAUCA
4,ESE HOSPITAL SAN RAFAEL DE TUNJA,COLOMBIA,CASANARE,TRINIDAD,ESE HOSPITAL SAN RAFAEL DE TUNJA_CASANARE_TRINIDAD
4,FUNDACION HOSPITAL SAN JOSE DE BUGA,COLOMBIA,VALLE,TULUA,FUNDACION HOSPITAL SAN JOSE DE BUGA_VALLE_TULUA
4,BATALLÓN DE ARTILLERÍA NO 9 BATALLA DE PALACÉ,COLOMBIA,VALLE,TULUA,BATALLÓN DE ARTILLERÍA NO 9 BATALLA DE PALACÉ_VALLE_TULUA
5,BATALLÓN DE ARTILLERÍA NO 9 BATALLA DE PALACÉ,COLOMBIA,VALLE,BUGA,BATALLÓN DE ARTILLERÍA NO 9 BATALLA DE PALACÉ_VALLE_BUGA
4,CENTRO DE MEDICINA PREVENTIVA SPREB,COLOMBIA,SANTANDER,FLORIDABLANCA,CENTRO DE MEDICINA PREVENTIVA SPREB_SANTANDER_FLORIDABLANCA
4,CLINICA NUESTRA SEÑORA DEL ROSARIO,COLOMBIA,CUNDINAMARCA,GUASCA,CLINICA NUESTRA SEÑORA DEL ROSARIO_CUNDINAMARCA_GUASCA
4,CORPORACION IPS SALUDCOOPCENTRAL DE URGENCIAS Y ES,COLOMBIA,BOYACA,SOGAMOSO,CORPORACION IPS SALUDCOOPCENTRAL DE URGENCIAS Y ES_BOYACA_SOGAMOSO
4,MUNICIPIO EL PLAYON,COLOMBIA,SANTANDER,EL PLAYON,MUNICIPIO EL PLAYON_SANTANDER_EL PLAYON
4,SECRETARIA DE SALUD DE SANTA BARBARA,COLOMBIA,SANTANDER,SANTA BARBARA,SECRETARIA DE SALUD DE SANTA BARBARA_SANTANDER_SANTA BARBARA
5,ESE CENTRO DE SALUD NUESTRA SEÑORA DE BELEN,COLOMBIA,BOYACA,BELEN,ESE CENTRO DE SALUD NUESTRA SEÑORA DE BELEN_BOYACA_BELEN
5,CORPORACION LLANOS IPS VILLANUEVA,COLOMBIA,CASANARE,VILLANUEVA,CORPORACION LLANOS IPS VILLANUEVA_CASANARE_VILLANUEVA
4,CLINICA REY DAVID COMITET LTDA,COLOMBIA,VALLE,* VALLE. MUNICIPIO DESCONOCIDO,CLINICA REY DAVID COMITET LTDA_VALLE_* VALLE. MUNICIPIO DESCONOCIDO
4,UPP MACARENA SALUDTOTAL IBAGUE,COLOMBIA,TOLIMA,IBAGUE,UPP MACARENA SALUDTOTAL IBAGUE_TOLIMA_IBAGUE
4,CORPORACION IPS SALUDCOOP BOGOTA,COLOMBIA,TOLIMA,MARIQUITA,CORPORACION IPS SALUDCOOP BOGOTA_TOLIMA_MARIQUITA
4,PREMISALUD LTDA,COLOMBIA,CUNDINAMARCA,SOACHA,PREMISALUD LTDA_CUNDINAMARCA_SOACHA
4,SOCIEDAD CENTRO MEDICO ARANZAZU SALUD LTDA,COLOMBIA,CALDAS,ARANZAZU,SOCIEDAD CENTRO MEDICO ARANZAZU SALUD LTDA_CALDAS_ARANZAZU
5,PREMISALUD LTDA,COLOMBIA,BOGOTA,BOGOTA,PREMISALUD LTDA_BOGOTA_BOGOTA
4,IPS TOLUSALUD LTDA,COLOMBIA,BOLIVAR,CORDOBA,IPS TOLUSALUD LTDA_BOLIVAR_CORDOBA
4,CLINICA MARTHA SA,COLOMBIA,META,GUAMAL,CLINICA MARTHA SA_META_GUAMAL
4,BATALLON JOSE MARIA CORDOBA SANTA MARTA,COLOMBIA,MAGDALENA,ARACATACA,BATALLON JOSE MARIA CORDOBA SANTA MARTA_MAGDALENA_ARACATACA
4,COOMEVA UBA COMFAMILIAR,COLOMBIA,ATLANTICO,GALAPA,COOMEVA UBA COMFAMILIAR_ATLANTICO_GALAPA
4,CLINICA GENERAL DEL NORTE,COLOMBIA,ATLANTICO,CAMPO DE LA CRUZ,CLINICA GENERAL DEL NORTE_ATLANTICO_CAMPO DE LA CRUZ
4,UNIDAD MEDICA IPS MARCO FIDEL SUAREZ LTDA,COLOMBIA,BOGOTA,BOGOTA,UNIDAD MEDICA IPS MARCO FIDEL SUAREZ LTDA_BOGOTA_BOGOTA
4,FUNDACION PANZENU,COLOMBIA,CORDOBA,SAN JOSE DE URE,FUNDACION PANZENU_CORDOBA_SAN JOSE DE URE
4,BATALLON BITER 30 SALAZAR EJERCITO NACIONAL,COLOMBIA,NORTE SANTANDER,SALAZAR,BATALLON BITER 30 SALAZAR EJERCITO NACIONAL_NORTE SANTANDER_SALAZAR
4,BATALLON DE INFANTERIA AEROTRASPORTADO N 21 BATALL,COLOMBIA,META,PUERTO RICO,BATALLON DE INFANTERIA AEROTRASPORTADO N 21 BATALL_META_PUERTO RICO
4,CORPORACION IPS SALUDCOOP CAU,COLOMBIA,CORDOBA,* CORDOBA. MUNICIPIO DESCONOCIDO,CORPORACION IPS SALUDCOOP CAU_CORDOBA_* CORDOBA. MUNICIPIO DESCONOCIDO
4,EPS COOMEVA S.A UPS UNION,COLOMBIA,ATLANTICO,SANTO TOMAS,EPS COOMEVA S.A UPS UNION_ATLANTICO_SANTO TOMAS
4,CLINICENTRO COLSANITAS BUCARAMANGA EPS CRA 33,COLOMBIA,SANTANDER,FLORIDABLANCA,CLINICENTRO COLSANITAS BUCARAMANGA EPS CRA 33_SANTANDER_FLORIDABLANCA
4,CLINISANITAS BARRANQUILLA,COLOMBIA,ATLANTICO,SABANAGRANDE,CLINISANITAS BARRANQUILLA_ATLANTICO_SABANAGRANDE
4,UBA COOMEVA EPS CLINICA MEDELLIN LTDA,COLOMBIA,ANTIOQUIA,SOPETRAN,UBA COOMEVA EPS CLINICA MEDELLIN LTDA_ANTIOQUIA_SOPETRAN
4,CORPORACION IPS BOYACA SC SOGAMOSO,COLOMBIA,BOYACA,TOTA,CORPORACION IPS BOYACA SC SOGAMOSO_BOYACA_TOTA
4,PUESTO DE SALUD LA FLORIDA,COLOMBIA,RISARALDA,PEREIRA,PUESTO DE SALUD LA FLORIDA_RISARALDA_PEREIRA
4,BIOSIGNO IPS PUERTA DEL NORTE,COLOMBIA,ANTIOQUIA,GIRARDOTA,BIOSIGNO IPS PUERTA DEL NORTE_ANTIOQUIA_GIRARDOTA
4,CLINICA REGIONAL VALLE DE ABURRA,COLOMBIA,ANTIOQUIA,RIONEGRO,CLINICA REGIONAL VALLE DE ABURRA_ANTIOQUIA_RIONEGRO
5,CORPORACION IPS I NAMOI WASR DEL CABILDO DE LA PAR,COLOMBIA,CAUCA,TOTORO,CORPORACION IPS I NAMOI WASR DEL CABILDO DE LA PAR_CAUCA_TOTORO
4,ESESURORIENTESANTAROSA,COLOMBIA,CAUCA,SANTA ROSA,ESESURORIENTESANTAROSA_CAUCA_SANTA ROSA
4,CENTRO MEDICO DEL ROSARIO EAT,COLOMBIA,CORDOBA,COTORRA,CENTRO MEDICO DEL ROSARIO EAT_CORDOBA_COTORRA
4,UBA COOMEVA DEL SINU LTDA - CERETE,COLOMBIA,BOLIVAR,CORDOBA,UBA COOMEVA DEL SINU LTDA - CERETE_BOLIVAR_CORDOBA
4,CLINICA CENTRAL OHL LTDA,COLOMBIA,ANTIOQUIA,SAN JUAN DE URABA,CLINICA CENTRAL OHL LTDA_ANTIOQUIA_SAN JUAN DE URABA
4,SALUD TOTAL EPS SA,COLOMBIA,CORDOBA,CERETE,SALUD TOTAL EPS SA_CORDOBA_CERETE
4,ESE NORTE3 PADILLA,COLOMBIA,CAUCA,PADILLA,ESE NORTE3 PADILLA_CAUCA_PADILLA
4,ESE NORTE 2 PUNTO DE ATENCION GUACHENE,COLOMBIA,CAUCA,GUACHENÈ,ESE NORTE 2 PUNTO DE ATENCION GUACHENE_CAUCA_GUACHENÈ
4,ESE NORTE 2 PUNTO DE ATENCION CALOTO,COLOMBIA,CAUCA,CALOTO,ESE NORTE 2 PUNTO DE ATENCION CALOTO_CAUCA_CALOTO
4,HOSPITAL DE LA MISERICORDIA,COLOMBIA,META,VILLAVICENCIO,HOSPITAL DE LA MISERICORDIA_META_VILLAVICENCIO
4,ESE CENTRO DE SALUD DE TIMBIO,COLOMBIA,CAUCA,POPAYAN,ESE CENTRO DE SALUD DE TIMBIO_CAUCA_POPAYAN
5,COMPULAB SERVICIOS MEDICOS INTEGRALES,COLOMBIA,CAUCA,POPAYAN,COMPULAB SERVICIOS MEDICOS INTEGRALES_CAUCA_POPAYAN
4,COOPERATIVA ESPECIALIZADA DE SALUD IPS LIDER SALUD,COLOMBIA,CAUCA,EL TAMBO,COOPERATIVA ESPECIALIZADA DE SALUD IPS LIDER SALUD_CAUCA_EL TAMBO
4,ESE CENTRO 2 PUNTO DE ATENCION SOTARA,COLOMBIA,CAUCA,SOTARA,ESE CENTRO 2 PUNTO DE ATENCION SOTARA_CAUCA_SOTARA
4,ESE HOSPITAL SUSANA LOPEZ DE VALENCIA,COLOMBIA,CAUCA,CAJIBIO,ESE HOSPITAL SUSANA LOPEZ DE VALENCIA_CAUCA_CAJIBIO
4,SALUD TOTAL EPS GONZALEZ VALENCIA,COLOMBIA,SANTANDER,FLORIDABLANCA,SALUD TOTAL EPS GONZALEZ VALENCIA_SANTANDER_FLORIDABLANCA
4,CENTRO DE SALUD SAN NICOLAS,COLOMBIA,RISARALDA,PEREIRA,CENTRO DE SALUD SAN NICOLAS_RISARALDA_PEREIRA
4,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES SA T,COLOMBIA,VALLE,TULUA,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES SA T_VALLE_TULUA
4,HOSPITAL LOCAL DE VIJES,COLOMBIA,VALLE,LA CUMBRE,HOSPITAL LOCAL DE VIJES_VALLE_LA CUMBRE
4,SERVIMEDICAS LTDA,COLOMBIA,CASANARE,TAURAMENA,SERVIMEDICAS LTDA_CASANARE_TAURAMENA
4,ESE HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES,COLOMBIA,HUILA,OPORAPA,ESE HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES_HUILA_OPORAPA
4,ASOCIACION DE AUTORIDAES INDIGENAS DEL ORIENTE CAU,COLOMBIA,CAUCA,TOTORO,ASOCIACION DE AUTORIDAES INDIGENAS DEL ORIENTE CAU_CAUCA_TOTORO
4,ESE HOSPITAL SANTA MARTA DE SAMACA,COLOMBIA,BOYACA,MONGUA,ESE HOSPITAL SANTA MARTA DE SAMACA_BOYACA_MONGUA
4,ESE HOSPITAL SAN RAFAEL DE TUNJA,COLOMBIA,BOYACA,SAMACA,ESE HOSPITAL SAN RAFAEL DE TUNJA_BOYACA_SAMACA
5,SERVICIOS DE SALUD IPS SURAMERICANA SURA BOSTON,COLOMBIA,ATLANTICO,BARRANQUILLA,SERVICIOS DE SALUD IPS SURAMERICANA SURA BOSTON_ATLANTICO_BARRANQUILLA
4,SALUD PLENA IPS,COLOMBIA,ATLANTICO,BARRANQUILLA,SALUD PLENA IPS_ATLANTICO_BARRANQUILLA
4,ESE HOSPITAL DEPARTAMENTAL SAN FRANCISCO DE ASIS,COLOMBIA,CHOCO,UNION PANAMERICANA,ESE HOSPITAL DEPARTAMENTAL SAN FRANCISCO DE ASIS_CHOCO_UNION PANAMERICANA
4,BATALLON DE INFANTERIA 19 JOAQUIN PARIS,COLOMBIA,ANTIOQUIA,GUARNE,BATALLON DE INFANTERIA 19 JOAQUIN PARIS_ANTIOQUIA_GUARNE
4,CAPRECOM INPEC FLORENCIA,COLOMBIA,CAQUETA,FLORENCIA,CAPRECOM INPEC FLORENCIA_CAQUETA_FLORENCIA
4,CAPRECOM INPEC FLORENCIA,COLOMBIA,CAQUETA,* CAQUETA. MUNICIPIO DESCONOCIDO,CAPRECOM INPEC FLORENCIA_CAQUETA_* CAQUETA. MUNICIPIO DESCONOCIDO
4,ESE HOSPITAL MARIA INMACULADA SEDE PUEBLO NUEVO,COLOMBIA,CAQUETA,FLORENCIA,ESE HOSPITAL MARIA INMACULADA SEDE PUEBLO NUEVO_CAQUETA_FLORENCIA
4,BATALLÓN DE INFANTERÍA N° 10 CR ATANACIO GIRARDOT,COLOMBIA,ANTIOQUIA,BRICENO,BATALLÓN DE INFANTERÍA N° 10 CR ATANACIO GIRARDOT_ANTIOQUIA_BRICENO
4,PORFIRIO DE JESUS SALAS CARDONA,COLOMBIA,ANTIOQUIA,MEDELLIN,PORFIRIO DE JESUS SALAS CARDONA_ANTIOQUIA_MEDELLIN
4,SECRETARIA SECCIONAL DE SALUD VICHADA,COLOMBIA,VICHADA,CUMARIBO,SECRETARIA SECCIONAL DE SALUD VICHADA_VICHADA_CUMARIBO
4,CENTRO DE SALUD UTICA,COLOMBIA,CUNDINAMARCA,VILLETA,CENTRO DE SALUD UTICA_CUNDINAMARCA_VILLETA
5,DISPENSARIO MEDICO LIBERTADORES,COLOMBIA,BOGOTA,BOGOTA,DISPENSARIO MEDICO LIBERTADORES_BOGOTA_BOGOTA
4,IPS MARIA AUXILIADORA SALUD INTEGRAL SAS,COLOMBIA,NORTE SANTANDER,CUCUTA,IPS MARIA AUXILIADORA SALUD INTEGRAL SAS_NORTE SANTANDER_CUCUTA
4,FUTUMEDICA PLUS NS Nº 2,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,FUTUMEDICA PLUS NS Nº 2_NORTE SANTANDER_VILLA DEL ROSARIO
4,UNIDAD MEDICO DIAGNOSTICA EL ROSARIO,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,UNIDAD MEDICO DIAGNOSTICA EL ROSARIO_NORTE SANTANDER_VILLA DEL ROSARIO
5,CENTRO DE SALUD SAN CAYETANO,COLOMBIA,NORTE SANTANDER,SAN CAYETANO,CENTRO DE SALUD SAN CAYETANO_NORTE SANTANDER_SAN CAYETANO
4,DISPENSARIO MEDICO-MILITAR BIREY,COLOMBIA,ANTIOQUIA,CAUCASIA,DISPENSARIO MEDICO-MILITAR BIREY_ANTIOQUIA_CAUCASIA
4,CAJA DE COMPENSACION FAMILIAR DEL VALLE COMFAMILIA,COLOMBIA,ATLANTICO,CANDELARIA,CAJA DE COMPENSACION FAMILIAR DEL VALLE COMFAMILIA_ATLANTICO_CANDELARIA
4,HOSPITAL DE LA MISERICORDIA,COLOMBIA,BOYACA,TIBANA,HOSPITAL DE LA MISERICORDIA_BOYACA_TIBANA
4,CLINICA LAS PEÑITAS SAS SEDE HOSPITALARIA,COLOMBIA,SUCRE,PALMITO,CLINICA LAS PEÑITAS SAS SEDE HOSPITALARIA_SUCRE_PALMITO
5,HOSPITAL SAN RAFAEL,COLOMBIA,TOLIMA,DOLORES,HOSPITAL SAN RAFAEL_TOLIMA_DOLORES
4,COOMEVA MEDICINA PREPAGADA - CEM,COLOMBIA,ANTIOQUIA,MEDELLIN,COOMEVA MEDICINA PREPAGADA - CEM_ANTIOQUIA_MEDELLIN
4,ESP DISTRITO BUENAVENTURA SABUE,COLOMBIA,VALLE,BUENAVENTURA,ESP DISTRITO BUENAVENTURA SABUE_VALLE_BUENAVENTURA
4,CORPORACION COMFENALCO VALLE UNIVERSIDAD LIBRE,COLOMBIA,VALLE,BUENAVENTURA,CORPORACION COMFENALCO VALLE UNIVERSIDAD LIBRE_VALLE_BUENAVENTURA
4,HOSPITAL MILITAR REGIONAL DE OCCIDENTE,COLOMBIA,CAUCA,GUACHENÈ,HOSPITAL MILITAR REGIONAL DE OCCIDENTE_CAUCA_GUACHENÈ
4,ESE HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS,COLOMBIA,GUAJIRA,URIBIA,ESE HOSPITAL NUESTRA SEÑORA DE LOS REMEDIOS_GUAJIRA_URIBIA
4,CLINICA MEDICO QUIRURGICA LTDA,COLOMBIA,NORTE SANTANDER,CHINACOTA,CLINICA MEDICO QUIRURGICA LTDA_NORTE SANTANDER_CHINACOTA
4,VIASANA IPS,COLOMBIA,NORTE SANTANDER,LOS PATIOS,VIASANA IPS_NORTE SANTANDER_LOS PATIOS
4,CLINICA SAN JOSE DE CUCUTA SA,COLOMBIA,NORTE SANTANDER,BOCHALEMA,CLINICA SAN JOSE DE CUCUTA SA_NORTE SANTANDER_BOCHALEMA
4,CLINICA URGENCIAS LA MERCED,COLOMBIA,NORTE SANTANDER,EL ZULIA,CLINICA URGENCIAS LA MERCED_NORTE SANTANDER_EL ZULIA
4,CLINICA SANTA CRUZ DE LA LOMA,COLOMBIA,BOGOTA,BOGOTA,CLINICA SANTA CRUZ DE LA LOMA_BOGOTA_BOGOTA
4,CORPORACION IPS NORTE,COLOMBIA,NORTE SANTANDER,ARBOLEDAS,CORPORACION IPS NORTE_NORTE SANTANDER_ARBOLEDAS
4,CENTRO DE SALUD SANTIAGO,COLOMBIA,NORTE SANTANDER,GRAMALOTE,CENTRO DE SALUD SANTIAGO_NORTE SANTANDER_GRAMALOTE
4,COORPORACION IPS NORTE DE SANTANDER,COLOMBIA,NORTE SANTANDER,EL ZULIA,COORPORACION IPS NORTE DE SANTANDER_NORTE SANTANDER_EL ZULIA
4,CORPORACION IPS SALUCOOP SANTANDER,COLOMBIA,SANTANDER,MALAGA,CORPORACION IPS SALUCOOP SANTANDER_SANTANDER_MALAGA
4,CORPORACION IPS SALUDCOOP EJE CAFETERO PRADO,COLOMBIA,QUINDIO,SALENTO,CORPORACION IPS SALUDCOOP EJE CAFETERO PRADO_QUINDIO_SALENTO
4,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR,COLOMBIA,NORTE SANTANDER,EL ZULIA,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR_NORTE SANTANDER_EL ZULIA
4,ESE JOAQUIN EMIRO ESCOBAR,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,ESE JOAQUIN EMIRO ESCOBAR_NORTE SANTANDER_VILLA DEL ROSARIO
4,COORPORACION CLINICA SALUDCOOP CUCUTA,COLOMBIA,NORTE SANTANDER,CHINACOTA,COORPORACION CLINICA SALUDCOOP CUCUTA_NORTE SANTANDER_CHINACOTA
4,IPS LA DONJUANA,COLOMBIA,NORTE SANTANDER,BOCHALEMA,IPS LA DONJUANA_NORTE SANTANDER_BOCHALEMA
4,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA_NORTE SANTANDER_VILLA DEL ROSARIO
4,HOSPITAL MILITAR REGIONAL DE OCCIDENTE,COLOMBIA,CAUCA,* CAUCA. MUNICIPIO DESCONOCIDO,HOSPITAL MILITAR REGIONAL DE OCCIDENTE_CAUCA_* CAUCA. MUNICIPIO DESCONOCIDO
4,PALMARITO,COLOMBIA,NORTE SANTANDER,CUCUTA,PALMARITO_NORTE SANTANDER_CUCUTA
4,COORPORACION CLINICA SALUDCOOP CUCUTA,COLOMBIA,CASANARE,TAMARA,COORPORACION CLINICA SALUDCOOP CUCUTA_CASANARE_TAMARA
4,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR,COLOMBIA,NORTE SANTANDER,TIBU,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR_NORTE SANTANDER_TIBU
4,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR,COLOMBIA,NORTE SANTANDER,SALAZAR,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR_NORTE SANTANDER_SALAZAR
4,CONSULTORIO PRIVADO DR BALLEN,COLOMBIA,NORTE SANTANDER,BOCHALEMA,CONSULTORIO PRIVADO DR BALLEN_NORTE SANTANDER_BOCHALEMA
4,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR,COLOMBIA,CUNDINAMARCA,SAN CAYETANO,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR_CUNDINAMARCA_SAN CAYETANO
4,FUNDACION MARIO GAITAN YANGUAS,COLOMBIA,NORTE SANTANDER,SALAZAR,FUNDACION MARIO GAITAN YANGUAS_NORTE SANTANDER_SALAZAR
4,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR,COLOMBIA,NORTE SANTANDER,VILLA DEL ROSARIO,BATALLÓN DE INFANTERÍA NO 13 GENERAL CUSTODIO GAR_NORTE SANTANDER_VILLA DEL ROSARIO
4,CENTRO MEDICO LA SAMARITANA,COLOMBIA,SANTANDER,BUCARAMANGA,CENTRO MEDICO LA SAMARITANA_SANTANDER_BUCARAMANGA
5,ESE HOSPITAL SAN GABRIEL ARCANGEL,COLOMBIA,PUTUMAYO,VILLAGARZON,ESE HOSPITAL SAN GABRIEL ARCANGEL_PUTUMAYO_VILLAGARZON
4,IPS PROSVISALUD EU,COLOMBIA,PUTUMAYO,VILLAGARZON,IPS PROSVISALUD EU_PUTUMAYO_VILLAGARZON
4,CLINISANITAS CALLE 80,COLOMBIA,CUNDINAMARCA,SUBACHOQUE,CLINISANITAS CALLE 80_CUNDINAMARCA_SUBACHOQUE
4,BATALLÓN DE ASPC NO27,COLOMBIA,PUTUMAYO,VILLAGARZON,BATALLÓN DE ASPC NO27_PUTUMAYO_VILLAGARZON
4,MEDICAR IPS LLANOS ORIENTALES,COLOMBIA,VICHADA,LA PRIMAVERA,MEDICAR IPS LLANOS ORIENTALES_VICHADA_LA PRIMAVERA
4,CORPORACION IPS SALUDCOOP LLANOS ORIENTALES CLINIC,COLOMBIA,META,CUMARAL,CORPORACION IPS SALUDCOOP LLANOS ORIENTALES CLINIC_META_CUMARAL
4,UNIDAD PEDIATRICA AMBIENTAL,COLOMBIA,META,* META. MUNICIPIO DESCONOCIDO,UNIDAD PEDIATRICA AMBIENTAL_META_* META. MUNICIPIO DESCONOCIDO
4,IPSI SOL WAYUU,COLOMBIA,GUAJIRA,DIBULLA,IPSI SOL WAYUU_GUAJIRA_DIBULLA
4,ESCUELA MILITAR DE SUBOFICIALES SARGENTO INOCENCI,COLOMBIA,CUNDINAMARCA,NILO,ESCUELA MILITAR DE SUBOFICIALES SARGENTO INOCENCI_CUNDINAMARCA_NILO
4,ESE HOSPITAL JOSE MARIA HERNANDEZ PUERTO ASIS,COLOMBIA,PUTUMAYO,PUERTO ASIS,ESE HOSPITAL JOSE MARIA HERNANDEZ PUERTO ASIS_PUTUMAYO_PUERTO ASIS
4,HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA,COLOMBIA,PUTUMAYO,PUERTO ASIS,HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA_PUTUMAYO_PUERTO ASIS
4,ESE SUROCCIDENTE PUNTO ATENCION SUCRE,COLOMBIA,CAUCA,SUCRE,ESE SUROCCIDENTE PUNTO ATENCION SUCRE_CAUCA_SUCRE
4,CLINICA CANDELARIA IPS SAS CENTRO DUVAL,COLOMBIA,CUNDINAMARCA,SOACHA,CLINICA CANDELARIA IPS SAS CENTRO DUVAL_CUNDINAMARCA_SOACHA
4,CAJA DE COMPENSACION FLIAR PRIMERA DE MAYO CONFACU,COLOMBIA,BOGOTA,BOGOTA,CAJA DE COMPENSACION FLIAR PRIMERA DE MAYO CONFACU_BOGOTA_BOGOTA
4,CAJA COMPENSACION FAMILIAR CAFAM FLORESTA,COLOMBIA,CUNDINAMARCA,SAN ANTONIO DE TEQUENDAMA,CAJA COMPENSACION FAMILIAR CAFAM FLORESTA_CUNDINAMARCA_SAN ANTONIO DE TEQUENDAMA
4,PUESTO DE SALUD PUENTE PIEDRA,COLOMBIA,CUNDINAMARCA,MADRID,PUESTO DE SALUD PUENTE PIEDRA_CUNDINAMARCA_MADRID
4,UNIDAD MEDICA DE SERVICIOS INTEGRALES SAS,COLOMBIA,CUNDINAMARCA,TOCANCIPA,UNIDAD MEDICA DE SERVICIOS INTEGRALES SAS_CUNDINAMARCA_TOCANCIPA
4,CORVESALUD COODONTOLOGOS CMF PRIMERO MAYO SEDE II,COLOMBIA,CUNDINAMARCA,SOACHA,CORVESALUD COODONTOLOGOS CMF PRIMERO MAYO SEDE II_CUNDINAMARCA_SOACHA
4,BATALLÓN DE INFANTERÍA No. 3 BATALLA DE BÁRBULA,COLOMBIA,ANTIOQUIA,ANZA,BATALLÓN DE INFANTERÍA No. 3 BATALLA DE BÁRBULA_ANTIOQUIA_ANZA
4,CORPORACION IPS SALUDCOOP BOGOTA,COLOMBIA,CUNDINAMARCA,TENJO,CORPORACION IPS SALUDCOOP BOGOTA_CUNDINAMARCA_TENJO
5,COMANDO AEREO DE COMBATE NO 1,COLOMBIA,CUNDINAMARCA,PUERTO SALGAR,COMANDO AEREO DE COMBATE NO 1_CUNDINAMARCA_PUERTO SALGAR
4,COLSUBSIDO NUEVA EPS CENTRO MEDICO AMERICAS PTA,COLOMBIA,SANTANDER,GALAN,COLSUBSIDO NUEVA EPS CENTRO MEDICO AMERICAS PTA_SANTANDER_GALAN
4,CONSULTORIO MEDICO GILBERTO CASTRO CORRALES USME,COLOMBIA,BOGOTA,BOGOTA,CONSULTORIO MEDICO GILBERTO CASTRO CORRALES USME_BOGOTA_BOGOTA
