date,chikungunya_1,dengue_1,varicella_1,zika_1
2021-05-10,0.5601582026137929,343.25176293632376,158.89281595284282,0.3178593583221478
2021-05-17,0.8111130399101192,354.28361565336786,173.09020601177792,0.19980498026901589
2021-05-24,0.6331980068626171,356.846040428465,160.5700168538602,0.11799036197709613
2021-05-31,0.7272209373093834,394.955105960293,126.40715484897936,0.7432713250368181
2021-06-07,0.6450092533149706,358.87505040734493,181.18588254413123,0.8139672020523698
2021-06-14,1.3466660104034127,357.4862064212267,179.05129286353628,0.07638752431708165
2021-06-21,0.7834997632643125,377.94982445593195,182.59729858519754,1.1012440082959374
2021-06-28,0.8617177377706347,432.0062730439475,213.13084617522208,0.8133795775082233
2021-07-05,0.5921250977628565,436.9665978621219,206.89031497790538,0.8221663140283604
2021-07-12,0.804840807777233,458.9316122678477,200.9665785609296,0.6861915241058518
2021-07-19,0.804840807777233,503.4754000130551,228.9970847998914,0.4809737561537461
2021-07-26,0.787891208109992,592.9065106770639,267.2089936250612,0.21644656359914125
2021-08-02,1.3435667225399894,593.5280692103961,310.9896380658938,1.5092760956705689
2021-08-09,1.0263587327969321,609.6670709468528,311.50788519032017,0.08560657600868059
2021-08-16,0.6169023448675363,673.8115965401568,361.2601595078696,1.1891209107525411
2021-08-23,0.6653943319969876,722.0577497397946,381.14958701100994,1.2528804302264447
2021-08-30,0.5918521035539879,815.4475745918126,430.1744299343887,0.2633420124960791
2021-09-06,0.6166502699783397,905.5623987719482,451.509304059406,1.0391335025096697
2021-09-13,0.6835927729118344,1003.6962525568833,458.76315126005477,1.289324744350842
2021-09-20,0.6672091347396659,1089.0605154998673,466.8653498074639,0.23410133291640475
2021-09-27,1.0996562320986105,1095.2461247966714,468.5909945081623,1.600500955593198
2021-10-04,0.38943975110884177,1149.446924333765,538.0032645093264,1.794084359840937
2021-10-11,0.9212869404566759,1145.2100152239484,506.2583943070349,0.3236417536545179
2021-10-18,0.8563805705174642,1146.1557994162863,507.54700020201665,1.5207090614481473
2021-10-25,1.1887486320820067,1298.6667968031973,458.7123851528197,2.053650989663372
2021-11-01,1.0655085520761038,1380.0606617814815,498.52526733157407,1.1150863380316423
2021-11-08,0.9409319055935327,1425.2431809544169,446.19038644122674,1.1297837389125012
2021-11-15,0.9042974816491409,1317.3760544194413,410.6763514472967,1.327976065913534
2021-11-22,1.3958707922118263,1211.6790861028921,390.5994304285377,1.5256664814912737
2021-11-29,1.3710684992322721,1147.4723254126916,394.86340294644214,2.6382320349035533
2021-12-06,1.1005815057549981,1066.5813450418746,356.51368760866035,1.241638539339026
2021-12-13,1.3702224598102064,1007.6895768735309,309.8546472985449,2.502336744070094
2021-12-20,1.4716574533905018,891.9965939885477,297.6536068099379,0.4665378742689846
2021-12-27,1.5255997166413386,842.8856165107942,279.32632944976,0.4227695818227087
