date,Chile,Colombia,Italy,Mexico,US
2021-08-02,6681.895773355434,35637.253428426025,88706.53562438692,131422.31583928663,707648.8668031157
2021-08-09,7048.731581038952,30517.592542300044,78949.87095866399,123183.4901098097,878272.6262202028
2021-08-16,859.2494358546683,21879.726430698232,87555.81300829563,124726.0769874405,985613.9352318415
2021-08-23,3212.8977193390238,18978.40772801783,55671.36103911842,94493.95652506952,1043962.3345683465
2021-08-30,2497.906235028291,10415.842197183541,36945.314337132164,81696.72760957308,1125307.5671722216
2021-09-06,6539.220671394713,11298.563307422628,13449.921959629806,66283.35710046248,1005454.3110221475
2021-09-13,9233.874463462183,3918.8433769805342,17751.957705871115,54137.74155206342,1081909.1012979692
2021-09-20,7624.052127106828,5888.488850670503,28584.122812745394,46104.34954830866,938749.7269448823
2021-09-27,-633.9550000904055,12311.691628262968,5720.8704499593005,37934.9365553962,895700.5309126328
2021-10-04,837.3129801580981,10918.539043531353,19406.776111955376,35033.600269482995,738919.5935196566
2021-10-11,11020.852667545329,8126.02336513732,2861.682145012339,28007.17550453707,687386.071943953
2021-10-18,13637.876001842022,6630.117483502108,21672.83888181443,28025.665263210685,603643.3500024505
2021-10-25,20913.2386282992,10355.245701676111,28729.334527431958,24764.527070264656,626343.7582458727
2021-11-01,17571.672446472305,12898.819228290478,59379.71278405891,16743.449055529985,736323.0184339203
2021-11-08,16337.034627614703,10954.081483468231,99910.97017914063,15973.42551183432,751960.6642749123
2021-11-15,12278.259808244424,8476.56593993325,72808.74285453177,18731.48457669879,813866.2804979167
2021-11-22,11415.277288644822,24315.76136609141,95385.28060851496,30930.934098393533,711801.7167322398
2021-11-29,7352.15977324581,10528.422081888348,108134.7516393039,24766.37223750382,1070823.810721098
2021-12-06,1327.5549588524627,9293.390448634796,144286.94152244832,21537.935587966196,995365.1741365092
2021-12-13,2628.3033154355,26447.338205815366,317405.39012712636,31713.182654754135,1133772.3663231106
2021-12-20,16725.643331050895,60680.44234823992,630924.6558803215,51008.87492254158,1589254.760949698
2021-12-27,26159.060869639616,123441.34045820488,884875.3331242118,97213.51111436888,2901745.9513440314
2022-01-03,47486.71282532234,174681.0229523797,1103446.8748964504,195900.22301197366,4764549.242734528
2022-01-10,88882.77728342352,198568.0093391516,1156952.598067369,243706.24605381422,5119034.753046405
2022-01-17,117541.41668417447,164718.74236922478,1075139.5880629278,258968.08635894037,4469859.117475878
2022-01-24,197716.9431993714,105291.25512236872,875642.0847200229,222801.95536507267,3279779.3979981258
2022-01-31,238608.35120902082,71714.13985461433,615791.9213608217,180844.88967301373,1891874.2662998408
2022-02-07,230510.10584789296,35084.76618175527,430946.8965116169,109258.58033019584,1210816.0058170424
2022-02-14,204660.15845204916,12387.816381558725,283369.75355210237,106535.20102500185,716115.3907381248
2022-02-21,160725.7490041834,3410.9334327940232,237667.81924784268,76732.5555437886,497235.70939896425
2022-02-28,128843.11798554461,-2808.9645025600985,221275.43207199403,52923.838768539485,375715.0675799282
2022-03-07,103846.60387191272,-3605.05390826254,374353.8266468687,35874.86047712724,290399.06884949695
2022-03-14,79023.40866391256,3372.904660111213,510510.5707964158,26179.87549141595,247050.97803847562
2022-03-21,50922.25790374891,-685.1263774469917,495032.103234884,24262.45774538679,232303.91634372412
