"date","Dengue","Zika","Chicungunya","Varicela"
2007-01-01,27.9533908348882,NA,NA,67.0084219647863
2007-01-08,79.1369043771931,NA,NA,190.2361077027
2007-01-15,145.516986372289,NA,NA,350.780323148158
2007-01-22,224.242392170893,NA,NA,542.045072656354
2007-01-29,313.672778312983,NA,NA,760.289611247923
2007-02-05,412.706171288423,NA,NA,1003.03480449545
2007-02-12,520.536967992661,NA,NA,1268.49157795645
2007-02-19,636.543508976877,NA,NA,1555.29622095427
2007-02-26,760.227604277035,NA,NA,1862.36844131025
2007-03-05,891.178679630869,NA,NA,2188.82746182309
2007-03-12,1029.05097860856,NA,NA,2533.93882806302
2007-03-19,1173.54827744876,NA,NA,2897.07885003962
2007-03-26,1324.41320120433,NA,NA,3277.70982112447
2007-04-02,1481.41950067194,NA,NA,3675.36215729466
2007-04-09,1644.36631246633,NA,NA,4089.62116219047
2007-04-16,1813.07379237237,NA,NA,4520.11698909983
2007-04-23,1987.37972674798,NA,NA,4966.51687546744
2007-04-30,2167.13685744274,NA,NA,5428.51903226824
2007-05-07,2352.21073819271,NA,NA,5905.84776393549
2007-05-14,2542.47799416746,NA,NA,6398.24952025187
2007-05-21,2737.82489227891,NA,NA,6905.48966559306
2007-05-28,2938.14615447853,NA,NA,7427.3498083645
2007-06-04,3143.34396349264,NA,NA,7963.62557360896
2007-06-11,3353.32712272495,NA,NA,8514.12473033686
2007-06-18,3568.01034095849,NA,NA,9078.66560581967
2007-06-25,3787.31361904507,NA,NA,9657.07573429588
2007-07-02,4011.16172066373,NA,NA,10249.1906988764
2007-07-09,4239.48371292986,NA,NA,10854.8531339945
2007-07-16,4472.21256546671,NA,NA,11473.911862281
2007-07-23,4709.28479873878,NA,NA,12106.22114479
2007-07-30,4950.64017415474,NA,NA,12751.6400274319
2007-08-06,5196.22141979307,NA,NA,13410.0317695628
2007-08-13,5445.97398667322,NA,NA,14081.2633431332
2007-08-20,5699.84583135086,NA,NA,14765.2049927567
2007-08-27,5957.78722130726,NA,NA,15461.7298486429
2007-09-03,6219.75056016335,NA,NA,16170.7135856129
2007-09-10,6485.69023020815,NA,NA,16892.0341224663
2007-09-17,6755.56245010864,NA,NA,17625.5713568201
