DATE,dengue_no_split,zika,varicela,chicunguya
2007-01-01,315.0,,250.0,
2007-01-08,598.57859377563,,500.6496866941452,
2007-01-15,883.4116678386927,,753.9298968240619,
2007-01-22,1169.503309391439,,1009.866939149797,
2007-01-29,1456.8576050400734,,1268.4873581007123,
2007-02-05,1745.4786410927773,,1529.8179341256618,
2007-02-12,2035.3704992383718,,1793.885684967041,
2007-02-19,2326.537262365222,,2060.717867821455,
2007-02-26,2618.9830102846026,,2330.3419823125005,
2007-03-05,2912.7118186727166,,2602.785770431161,
2007-03-12,3207.727765239775,,2878.0772186741233,
2007-03-19,3504.0349198430777,,3156.244558170438,
2007-03-26,3801.6373531520367,,3437.316266171634,
2007-04-02,4100.53913269937,,3721.3210690915585,
2007-04-09,4400.744317114353,,4008.287943266332,
2007-04-16,4702.256970711052,,4298.246115602553,
2007-04-23,5005.081155136228,,4591.22506570816,
2007-04-30,5309.220914825797,,4887.25452735275,
2007-05-07,5614.680300928652,,5186.364489644766,
2007-05-14,5921.463365674019,,5488.585198149085,
2007-05-21,6229.574142411351,,5793.947156719863,
2007-05-28,6539.016665555537,,6102.481128811836,
2007-06-04,6849.794974647462,,6414.2181384041905,
2007-06-11,7161.913088649511,,6729.189471527934,
2007-06-18,7475.375036612153,,7047.426677845418,
2007-06-25,7790.18482799083,,7368.961571790278,
2007-07-02,8106.346483364701,,7693.826232925057,
2007-07-09,8423.863999471068,,8022.053008615971,
2007-07-16,8742.741376630962,,8353.67451505363,
2007-07-23,9062.982608512044,,8688.723638527095,
2007-07-30,9384.591681316495,,9027.233536720276,
2007-08-06,9707.572574160993,,9369.237638011575,
2007-08-13,10031.929260142148,,9714.769642986357,
2007-08-20,10357.665704347193,,10063.86352826655,
2007-08-27,10684.785864502192,,10416.553546406329,
2007-09-03,11013.293691046536,,10772.874227181077,
2007-09-10,11343.193126797676,,11132.860378235579,
2007-09-17,11674.488105379045,,11496.547082670033,
2007-09-24,12007.182553753257,,11863.969705104828,
2007-10-01,12341.280391551554,,12235.163891866803,
2007-10-08,12676.785530880094,,12610.165571689606,
2007-10-15,13013.701875165105,,12989.010956838727,
2007-10-22,13352.033310949802,,13371.736541107297,
2007-10-29,13691.783719457686,,13758.379101067781,
2007-11-05,14032.95697452128,,14148.975701287389,
2007-11-12,14375.556941315532,,14543.56369318068,
2007-11-19,14719.587480179965,,14942.1807160452,
2007-11-26,15065.052415817976,,15344.864697292447,
2007-12-03,15411.955588273704,,15751.653847977519,
2007-12-10,15760.300818152726,,16162.586670838296,
2007-12-17,16110.091916821897,,16577.70195990801,
2007-12-24,16461.332685530186,,16997.03880058229,
2007-12-31,16814.026904024184,,17420.6365705356,
2008-01-07,17168.17834407091,,17848.534936130047,
2008-01-14,17523.7907692492,,18280.773853182793,
2008-01-21,17880.86793129891,,18717.393573865294,
2008-01-28,18239.413569808006,,19158.43464422226,
2008-02-04,18599.431411862373,,19603.937904901803,
2008-02-11,18960.925171732903,,20053.94449033588,
2008-02-18,19323.898550525308,,20508.495819613338,
2008-02-25,19688.355234146118,,20967.633611500263,
2008-03-03,20054.29888944328,,21431.399881966412,
2008-03-10,20421.73317208886,,21899.836943104863,
2008-03-17,20790.661723010242,,22372.987403705716,
2008-03-24,21161.088167637587,,22850.894169792533,
2008-03-31,21533.016115561128,,23333.600441537797,
2008-04-07,21906.44916011393,,23821.14969290793,
2008-04-14,22281.39087804407,,24313.58570381254,
2008-04-21,22657.844829119742,,24810.952552974224,
2008-04-28,23035.81456526369,,25313.294614873827,
2008-05-05,23415.30362391472,,25820.65656004101,
2008-05-12,23796.315519936383,,26333.083355225623,
2008-05-19,24178.85375110805,,26850.620259091258,
2008-05-26,24562.921797841787,,27373.312798969448,
2008-06-02,24948.523122884333,,27901.206807866693,
2008-06-09,25335.66117104888,,28434.348414860666,
2008-06-16,25724.3393689394,,28972.78404162079,
2008-06-23,26114.56112460792,,29516.56040226668,
2008-06-30,26506.32982697338,,30065.72450324893,
2008-07-07,26899.648846000433,,30620.323637150228,
2008-07-14,27294.52153234929,,31180.405355662107,
2008-07-21,27690.951217018068,,31746.017513379455,
2008-07-28,28088.941211029887,,32317.208254940808,
2008-08-04,28488.494805201888,,32894.02601093054,
2008-08-11,28889.61526980996,,33476.519497297704,
2008-08-18,29292.305854335427,,34064.73771480471,
2008-08-25,29696.569786325097,,34658.729940623045,
2008-09-01,30102.410270623863,,35258.545697294176,
2008-09-08,30509.830491371453,,35864.234804049134,
2008-09-15,30918.833610601723,,36475.847360126674,
2008-09-22,31329.42276790738,,37093.43374004215,
2008-09-29,31741.60108012706,,37717.04459249228,
2008-10-06,32155.3716410771,,38346.73083926737,
2008-10-13,32570.737521216273,,38982.54365646094,
2008-10-20,32987.70176668465,,39624.5344761014,
2008-10-27,33406.267400570214,,40272.75497978926,
2008-11-03,33826.437418952584,,40927.25713212788,
2008-11-10,34248.2147949636,,41588.09315688163,
2008-11-17,34671.60247673094,,42255.31553568691,
2008-11-24,35096.60338704288,,42928.9770065546,
2008-12-01,35523.22042303532,,43609.13055033237,
2008-12-08,35951.456455916166,,44295.82935333252,
2008-12-15,36381.314330652356,,,
2008-12-22,36812.79686513543,,44989.12687216699,
2008-12-29,37245.90684837848,,45689.07680787891,
2008-12-29,37245.90684837848,,46395.73309921473,
2008-12-29,37680.64704358578,,45689.07680787891,
2008-12-29,37680.64704358578,,46395.73309921473,
2009-01-05,38117.020186550915,,47109.14991953224,
2009-01-12,38555.02898512781,,47829.381673410535,
2009-01-19,38994.67611891776,,48556.482993260026,
2009-01-26,39435.964238896966,,49290.50873234123,
2009-02-02,39878.895967140794,,50031.51393900812,
2009-02-09,40323.473896458745,,50779.55388497561,
2009-02-16,40769.70059008896,,51534.68405358493,
2009-02-23,41217.57858134061,,52296.96013139933,
2009-03-02,41667.11037326604,,53066.43800328672,
2009-03-09,42118.298438340425,,53843.17374724895,
2009-03-16,42571.145218111575,,54627.223629146814,
2009-03-23,43025.65312243253,,55418.644098989666,
2009-03-30,43481.82452710718,,56217.49181280285,
2009-04-06,43939.66177739203,,57023.823594652116,
2009-04-13,44399.16718646884,,57837.696431696415,
2009-04-20,44860.34303469211,,58659.16747571528,
2009-04-27,45323.19156926125,,59488.29403746128,
2009-05-04,45787.71500381827,,60325.13358090818,
2009-05-11,46253.91551811248,,61169.74371726811,
2009-05-18,46721.79525762051,,62022.18219897896,
2009-05-25,47191.35633317381,,62882.50691475719,
2009-06-01,47662.60082060844,,63750.7758821547,
2009-06-08,48135.530760355294,,64627.04724061489,
2009-06-15,48610.1481570974,,65511.37924537808,
2009-06-22,49086.454979375005,,66403.83026072383,
2009-06-29,49564.45315988362,,67304.45875312388,
2009-07-06,50044.1446005851,,68213.32328421623,
2009-07-13,50525.531163305044,,69130.48250364512,
2009-07-20,51008.61467125267,,70055.9951332733,
2009-07-27,51493.396909974515,,70989.91996257752,
2009-08-03,51979.87962703407,,71932.3158505112,
2009-08-10,52468.06453163177,,72883.24171160907,
2009-08-17,52957.95329423994,,73842.75650782883,
2009-08-24,53449.54754623771,,74810.91924025118,
2009-08-31,53942.84887956083,,75787.78894061595,
2009-09-07,54437.85884632915,,76773.42466273159,
2009-09-14,54934.5789584741,,77767.88546880335,
2009-09-21,55433.01068739593,,78771.23041781783,
2009-09-28,55933.155463546515,,79783.5185681209,
2009-10-05,56435.01467637718,,80804.80896225572,
2009-10-12,56938.58967755735,,81835.16061724722,
2009-10-19,57443.88177540898,,82874.6325147599,
2009-10-26,57950.89223495871,,83923.28359115124,
2009-11-02,58459.62227872759,,84981.17272731662,
2009-11-09,58970.07308635861,,86048.35873526335,
2009-11-16,59482.245794296265,,87124.90034135431,
2009-11-23,59996.14149539173,,88210.85618922114,
2009-11-30,60511.76123856753,,89306.28482341021,
2009-12-07,61029.10602847487,,90411.2446776703,
2009-12-14,61548.17682509869,,91525.79406353086,
2009-12-21,62068.97454341501,,92649.99115876108,
2010-01-04,62591.500053070486,,93783.89399556816,
2010-01-11,63115.75417795032,,94927.5604468435,
2010-01-18,63641.73769598454,,96081.04820622504,
2010-01-25,64169.451341591775,,97244.41478980333,
2010-02-01,64698.895801857114,,98417.71751916409,
2010-02-08,65230.0717157051,,99601.01350750774,
2010-02-15,65762.97967477143,,100794.35964663327,
2010-02-22,66297.62022303045,,101997.81259379536,
2010-03-01,66833.99385645986,,103211.42875832319,
2010-03-08,67372.10102267563,,104435.26428806782,
2010-03-15,67911.94212061167,,105669.37505572289,
2010-03-22,68453.51750016212,,106913.81664157659,
2010-03-29,68996.82746183127,,108168.64430763572,
2010-04-05,69541.8722563982,,109433.91300565004,
2010-04-12,70088.6520845592,,110709.67735504359,
