date,Brazil,Chile,Colombia,Dominican Republic,Germany,Italy,Mexico,Panama,US,Uruguay
6/21/2021,17836310.17149242,1449533.3211865805,4121903.6307469327,304080.79055906716,3336359.302625755,3915749.761272505,2523053.523595954,403793.56305513764,33686919.48743449,314971.64502438443
6/28/2021,18219888.04859428,1467876.5616847847,4291591.797661949,309138.3189561024,3264151.383585427,3997254.924127596,2597416.384,407907.3336733522,33957319.88158816,320367.8369
7/5/2021,18581912.630266555,1481385.859,4454965.231295727,314697.45865012857,3217046.325546065,4120041.3011511806,2690930.2941574203,411886.4381373004,34321922.045181185,324994.5151784952
7/12/2021,18954965.56249347,1501933.5808806433,4611715.308720158,321662.39323521394,3266712.8011329733,4230568.438455229,2787938.736375815,417090.0637655848,34796336.15469731,332307.2621307518
7/19/2021,19346455.42230845,1532398.5789268282,4766294.642486034,329767.8982081682,3432847.949091713,4282781.800774241,2869877.295399543,423775.86019566894,35338426.290467314,342652.0030456798
7/26/2021,19690390.776305962,1564351.5207068797,4789350.929972487,337786.0647957984,3651523.873,4279252.979680821,2934722.091781461,430984.67216824956,35988443.44657999,353382.25477295235
8/2/2021,19990348.989235252,1587682.223063671,4822704.670885962,344553.53359560936,3825718.4063239014,4266801.421953615,2999271.434154007,437798.60227815097,36690585.01,361922.5211232833
8/9/2021,20242187.902692147,1600605.4301748287,4862564.515431705,349688.64584978635,3906255.718175807,4288223.864277513,3082976.7482549837,443736.79174312344,37469668.87209326,368072.2124413502
8/16/2021,20465116.899426885,1609243.7849456298,4898296.912978236,353501.44410627417,3922538.737371269,4342038.413505898,3185242.417221236,448641.6574240102,38297337.41774842,373297.7218991419
8/23/2021,20672985.30971313,1619216.5866293393,4917361.626655717,356554.52973938314,3939744.7131410437,4393190.741,3284819.7338998704,452043.91264156817,39173213.57732948,378610.31163280876
8/30/2021,20863605.463437293,1630374.3082127478,4925582.368093065,359417.9010818427,3994485.836254623,4418245.834588733,3361993.011960072,454326.2951582681,39991095.14818683,383878.21251032234
9/6/2021,21035101.025111195,1639972.2478013292,4931873.762963864,362573.3246511856,4073345.3006794746,4430002.250918798,3418195.8222074662,456142.9683084593,40779839.53618245,388917.7037735114
9/13/2021,21198364.003463693,1648139.8614463548,4942351.846903874,366209.82481784036,4143686.640849795,4455111.140229512,3470897.553767623,458320.8725942236,41575873.506385624,394247.5662364322
9/20/2021,21363109.453334857,1657655.0028229717,4954309.320518654,370075.1557,4192729.973670721,4497471.747137399,3531395.9050197094,460960.7510303449,42352029.93620321,400283.52458084514
9/27/2021,21518501.41761061,1673463.1523448317,4961370.471554316,374020.70561125036,4234869.340126961,4535798.547992942,3593036.273298392,463278.4499248469,43076492.96323462,406388.80155719625
10/4/2021,21642253.042604882,1688166.211536716,4963307.918411555,377810.2846604963,4288697.806192668,4557469.799012736,3642961.7509066868,464637.96935470606,43696900.95058501,411566.2363663938
10/11/2021,21732212.276338793,1699520.6269236375,4967914.255743892,382004.0864666358,4360734.081856946,4582826.064389101,3680441.1128772483,465539.8794345944,44295704.222226426,416047.5251725755
10/18/2021,21816997.303033464,1710135.6262484037,4981966.315627775,387054.96309308003,4448078.976907084,4646208.632081121,3717457.817081134,467139.78454383835,44974419.587767616,421341.75468069414
10/25/2021,21925031.173362046,1732478.1852310395,5002359.19,392889.4668469983,4626778.644904261,4803568.4664832745,3761649.7742509716,469761.1087,45807746.329994574,428240.1678004943
11/1/2021,22049660.687624775,1757937.8047597716,5019145.003314639,398453.1093842125,4826060.539097699,4979943.781,3805708.9515099847,472429.1816442515,46681166.43529048,435393.68823480076
