SEMANA,ANO,idx,count,DATE
3,2015,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA_HUILA_LA PLATA,15,2015-01-12
3,2015,ESE HOSPITAL DEPARTAMENTAL SAGRADO CORAZÓN_CALDAS_NORCASIA,4,2015-01-12
3,2015,ESE HOSPITAL DEL ROSARIO DE CAMPOALEGRE_HUILA_CAMPOALEGRE,5,2015-01-12
3,2015,ESE HOSPITAL DE NAZARETH_GUAJIRA_URIBIA,1,2015-01-12
3,2015,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE_RISARALDA_BELEN DE UMBRIA,1,2015-01-12
3,2015,ESE HOSPITAL ARSENIO REPIZO VANEGAS_HUILA_NEIVA,1,2015-01-12
3,2015,ESE HOSPITAL ARMANDO PABON LÓPEZ_GUAJIRA_MANAURE,6,2015-01-12
3,2015,ESE CLÍNICA GUANE Y SU RED INTERAL DE SALUD_SANTANDER_FLORIDABLANCA,4,2015-01-12
3,2015,ESE CLÍNICA GUANE Y SU RED INTERAL DE SALUD_SANTANDER_BUCARAMANGA,1,2015-01-12
3,2015,ESE HOSPITAL DE ENCISO_NORTE SANTANDER_CUCUTA,1,2015-01-12
3,2015,ESE CENTRO DE SALUD SAN JOSE I NIVEL SAN MARCOS_SUCRE_SAN MARCOS,1,2015-01-12
3,2015,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO E_NORTE SANTANDER_CUCUTA,1,2015-01-12
3,2015,ESE CENTRO I PUNTO DE ATENCION CAJIBIO_CAUCA_CAJIBIO,1,2015-01-12
3,2015,EMPRESA SOCIAL DEL ESTADO TIERRADENTRO ESE_CAUCA_PAEZ,1,2015-01-12
3,2015,EPS COOMEVA S.A_ATLANTICO_BARRANQUILLA,1,2015-01-12
3,2015,EPS SANITAS SA UNIDAD DE ATENCION PRIMARIA IBAGU_TOLIMA_IBAGUE,2,2015-01-12
3,2015,EMPRESA SOCIAL DEL ESTADO NORTE 3 - ESE_CAUCA_PUERTO TEJADA,3,2015-01-12
3,2015,ESCUELA GABRIEL GONZALEZ_TOLIMA_ESPINAL,6,2015-01-12
3,2015,ESE ALEJANDRO PROSPERO REVEREND_MAGDALENA_SANTA MARTHA,1,2015-01-12
3,2015,ESE CAMU EL AMPARO_CORDOBA_MONTERIA,2,2015-01-12
3,2015,ESE CAMU SAN PELAYO URGENCIAS_CORDOBA_SAN PELAYO,1,2015-01-12
3,2015,EPS SANITAS UAP KENNEDY-KENENDY_TOLIMA_MELGAR,1,2015-01-12
4,2015,HOSPITAL JOSE DAVID PADILLA VILLAFAÑE ESE_CESAR_AGUACHICA,3,2015-01-19
4,2015,HOSPITAL INTEGRADO SAN JUAN DE DIOS DE GALAN_SANTANDER_GALAN,3,2015-01-19
4,2015,HOSPITAL INFANTIL LOS ANGELES_NARIÑO_* NARIÑO. MUNICIPIO DESCONOCIDO,1,2015-01-19
4,2015,HOSPITAL FRANCISCO DE PAULA SANTANDER ESE NIVEL_CAUCA_SANTANDER DE QUILICHAO,1,2015-01-19
4,2015,HOSPITAL FEDERICO LLERAS ACOSTA ESE SEDE LA FRANC_TOLIMA_COYAIMA,1,2015-01-19
4,2015,HOSPITAL DONALDO SAUL MORON MANJARREZ_GUAJIRA_LA JAGUA DEL PILAR,4,2015-01-19
4,2015,HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL_HUILA_GARZON,1,2015-01-19
4,2015,HOSPITAL DEPARTAMENTAL JUAN DOMINGUEZ ROMERO ESE_ATLANTICO_SOLEDAD,1,2015-01-19
4,2015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO_META_VILLAVICENCIO,4,2015-01-19
4,2015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO_CASANARE_VILLANUEVA,1,2015-01-19
4,2015,FUNDACION CLINICA DEL RIO_CORDOBA_PLANETA RICA,1,2015-01-19
4,2015,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO ESE_CASANARE_AGUAZUL,1,2015-01-19
4,2015,HOSPITAL CARLOS HOLMES ESE ORIENTE_VALLE_CALI,2,2015-01-19
4,2015,H UNIVERSITARIO CLINICA SAN RAFAEL - SAN CRISTOBA_VALLE_CALI,1,2015-01-19
4,2015,H UNIVERSITARIO CLINICA SAN RAFAEL - SAN CRISTOBA_TOLIMA_AMBALEMA,1,2015-01-19
4,2015,H UNIVERSITARIO CLINICA SAN RAFAEL - SAN CRISTOBA_HUILA_NEIVA,1,2015-01-19
4,2015,H UNIVERSITARIO CLINICA SAN RAFAEL - SAN CRISTOBA_CUNDINAMARCA_LA MESA,1,2015-01-19
4,2015,GRUPO MECANIZADO NO4 JUAN DEL CORRAL_ANTIOQUIA_SEGOVIA,1,2015-01-19
4,2015,FUNDACIÓN INSTITUTO NEUROLOGICO DE ANTIOQUIA_ANTIOQUIA_MEDELLIN,1,2015-01-19
4,2015,FUNDACION HOSPITALARIA SAN VICENTE DE PAUL_ANTIOQUIA_SAN RAFAEL,1,2015-01-19
4,2015,FUNDACION CLINICA SHAIO_BOLIVAR_CARTAGENA,1,2015-01-19
4,2015,FUNDACION CLINICA DEL RIO_CORDOBA_MONTERIA,5,2015-01-19
4,2015,HOSPITAL DEPARTAMENTAL DE GRANADA ESE_META_GRANADA,2,2015-01-19
4,2015,HOSPITAL JOSE DAVID PADILLA VILLAFAÑE ESE_CESAR_GAMARRA,1,2015-01-19
4,2015,HOSPITAL MILITAR DE ORIENTE_META_VILLAVICENCIO,3,2015-01-19
4,2015,HOSPITAL LA BUENA ESPERANZA ESE_VALLE_YUMBO,23,2015-01-19
4,2015,HOSPITAL SAN CARLOS_TOLIMA_SALDAÑA,1,2015-01-19
4,2015,FAMI SALUD IPS LTDA_CORDOBA_AYAPEL,1,2015-01-19
4,2015,HOSPITAL REINA SOFIA DE ESPAÑA_TOLIMA_LIBANO,1,2015-01-19
4,2015,HOSPITAL REINA SOFIA DE ESPAÑA_TOLIMA_LERIDA,22,2015-01-19
4,2015,HOSPITAL REINA SOFIA DE ESPAÑA_TOLIMA_ARMERO (GUAYABAL),1,2015-01-19
4,2015,HOSPITAL PEDRO LEON ALVAREZ DIAZ_CUNDINAMARCA_TENA,1,2015-01-19
4,2015,HOSPITAL PEDRO LEON ALVAREZ DIAZ_CUNDINAMARCA_LA MESA,3,2015-01-19
4,2015,HOSPITAL PABLO TOBON URIBE_SANTANDER_BUCARAMANGA,1,2015-01-19
4,2015,HOSPITAL PABLO TOBON URIBE_ANTIOQUIA_MEDELLIN,1,2015-01-19
4,2015,HOSPITAL NUESTRA SEÑORA DEL CARMEN_TOLIMA_CARMEN DE APICALA,1,2015-01-19
4,2015,HOSPITAL NUESTRA SEÑORA DEL CARMEN_GUAJIRA_HATONUEVO,3,2015-01-19
4,2015,HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE_HUILA_ALTAMIRA,2,2015-01-19
4,2015,HOSPITAL MUNICIPAL DE ACACIAS_META_ACACIAS,1,2015-01-19
4,2015,HOSPITAL MILITAR REGIONAL DE OCCIDENTE_VALLE_CALI,1,2015-01-19
4,2015,HOSPITAL MILITAR DE ORIENTE_ATLANTICO_BARRANQUILLA,1,2015-01-19
4,2015,HOSPITAL MARIA INMACULADA_TOLIMA_RIOBLANCO,5,2015-01-19
4,2015,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA_TOLIMA_VALLE DE SAN JUAN,22,2015-01-19
4,2015,HOSPITAL LOCAL ULPIANO TASCON QUINTERO_VALLE_SAN PEDRO,8,2015-01-19
4,2015,HOSPITAL LOCAL ULPIANO TASCON QUINTERO_VALLE_* VALLE. MUNICIPIO DESCONOCIDO,1,2015-01-19
4,2015,HOSPITAL LOCAL SAN RAFAEL_CAQUETA_SAN VICENTE DEL CAGUAN,4,2015-01-19
4,2015,HOSPITAL LOCAL DE VIJES_VALLE_VIJES,2,2015-01-19
4,2015,HOSPITAL LOCAL CIVIL DE PASTO_HUILA_NEIVA,1,2015-01-19
4,2015,HOSPITAL LA MISERICORDIA_TOLIMA_SAN ANTONIO,1,2015-01-19
4,2015,HOSPITAL JOSE DAVID PADILLA VILLAFAÑE ESE_CESAR_PELAYA,1,2015-01-19
4,2015,HOSPITAL SAN BERNABE ESE_VALLE_BUGALAGRANDE,14,2015-01-19
4,2015,ESE HOSPITAL SANTA ANA DE LOS CABALLEROS_VALLE_CALI,1,2015-01-19
4,2015,ESTABLECIMIENTO DE SANIDAD MILITAR 5095_NORTE SANTANDER_CUCUTA,1,2015-01-19
4,2015,ESE HOSPITAL SAN VICENTE DE PAUL_ANTIOQUIA_REMEDIOS,1,2015-01-19
4,2015,ESE HOSPITAL SAN ROQUE DE TERUEL_HUILA_TERUEL,3,2015-01-19
4,2015,ESE HOSPITAL SAN RAFAEL_CUNDINAMARCA_SAN JUAN DE RIO SECO,1,2015-01-19
4,2015,ESE HOSPITAL SAN RAFAEL_ANTIOQUIA_BETANIA,1,2015-01-19
4,2015,ESE HOSPITAL SAN RAFAEL_ANTIOQUIA_ANDES,1,2015-01-19
4,2015,ESE HOSPITAL SAN RAFAEL DE TUNJA_HUILA_NEIVA,1,2015-01-19
4,2015,ESE HOSPITAL SAN RAFAEL DE FUSAGASUGA_TOLIMA_MELGAR,1,2015-01-19
4,2015,ESE HOSPITAL SAN RAFAEL DE FUSAGASUGA_CUNDINAMARCA_FUSAGASUGA,3,2015-01-19
4,2015,ESE HOSPITAL SAN PEDRO DE EL PIÑON SEDE CANTAGALLA_MAGDALENA_EL PIÑON,1,2015-01-19
4,2015,ESE HOSPITAL SAN MIGUEL_ANTIOQUIA_OLAYA,1,2015-01-19
4,2015,ESE HOSPITAL SAN JUAN DE DIOS_ANTIOQUIA_TITIRIBI,1,2015-01-19
4,2015,ESE HOSPITAL SAN JUAN DE DIOS_ANTIOQUIA_CARMEN DE VIBORAL,1,2015-01-19
4,2015,ESE HOSPITAL SAN JUAN DE DIOS_ANTIOQUIA_ANTIOQUIA,3,2015-01-19
4,2015,ESE HOSPITAL SAN JOSÉ LA PALMA_CUNDINAMARCA_LA PALMA,1,2015-01-19
4,2015,ESE HOSPITAL SAN JOSE_VALLE_RESTREPO,1,2015-01-19
4,2015,ESE HOSPITAL SAN JOSE EL ESPINO_BOYACA_EL ESPINO,1,2015-01-19
4,2015,ESE HOSPITAL SAN JORGE_CORDOBA_AYAPEL,9,2015-01-19
4,2015,ESE HOSPITAL SAN FRANCISCO_ANTIOQUIA_CAREPA,1,2015-01-19
4,2015,ESE HOSPITAL SAN FRANCISCO DE SAN LUIS DE GACENO_BOYACA_SAN LUIS DE GACENO,2,2015-01-19
4,2015,ESE HOSPITAL SAN FRANCISCO DE ASIS DE PALERMO_HUILA_PALERMO,2,2015-01-19
4,2015,ESE HOSPITAL SAN ESTEBAN_VALLE_LA UNION,4,2015-01-19
4,2015,HOSPITAL SAN FRANCISCO ESE_TOLIMA_IBAGUE,2,2015-01-19
4,2015,ESE HOSPITAL SAN ANTONIO DE TARQUI_HUILA_TARQUI,1,2015-01-19
4,2015,ESE HOSPITAL SAN VICENTE DE PAUL_CORDOBA_LORICA,1,2015-01-19
4,2015,ESE HOSPITAL SAN VICENTE DE PAUL_CUNDINAMARCA_FOMEQUE,1,2015-01-19
4,2015,ESE HOSPITAL SAN VICENTE DE PAUL_QUINDIO_FILANDIA,1,2015-01-19
4,2015,ESE HOSPITAL SANTA ANA DE LOS CABALLEROS_VALLE_ANSERMANUEVO,1,2015-01-19
4,2015,ESP UNIDAD MÉDICA NUESTRA SEÑORA DEL PILAR - UMPIL_META_VILLAVICENCIO,4,2015-01-19
4,2015,ESP UNIDAD MÉDICA NUESTRA SEÑORA DEL PILAR - UMPIL_META_SAN CARLOS DE GUAROA,1,2015-01-19
4,2015,ESP DISTRITO GARZON - SAGAR_HUILA_ALTAMIRA,1,2015-01-19
4,2015,ESEHOSPITAL LOCAL DE TALAIGUA NUEVO_BOLIVAR_TALAIGUA NUEVO,1,2015-01-19
4,2015,ESE UNIDAD DE SALUD SAN FRANCISCO DE ASIS_CORDOBA_MONTERIA,1,2015-01-19
4,2015,ESE SOR TERESA ADELE SEDE PUERTO RICO_CAQUETA_PUERTO RICO,1,2015-01-19
4,2015,ESE SOR TERESA ADELE SEDE IPS EL DONCELLO_CAQUETA_EL DONCELLO,4,2015-01-19
4,2015,ESE SOR TERESA ADELE EL PAUJIL_CAQUETA_EL PAUJIL,2,2015-01-19
4,2015,ESE SANTA GERTRUDIS ENVIGADO_ANTIOQUIA_ENVIGADO,1,2015-01-19
4,2015,ESE REGIONAL NORTE IPS PUERTO SANTANDER_NORTE SANTANDER_PUERTO SANTANDER,1,2015-01-19
4,2015,ESE METROSALUD UH SANTA CRUZ_ANTIOQUIA_APARTADO,1,2015-01-19
4,2015,ESTABLECIMIENTO SANIDAD POLICIAL TULUA_VALLE_TULUA,1,2015-01-19
4,2015,ESE METROSALUD - UPSS SAN CRISTOBAL_ANTIOQUIA_MEDELLIN,1,2015-01-19
4,2015,ESE MARIA AUXILIADORA_ANTIOQUIA_GIRARDOTA,1,2015-01-19
4,2015,ESE MARIA AUXILIADORA DE GARZON_HUILA_GARZON,3,2015-01-19
4,2015,ESE IMSALUD_NORTE SANTANDER_CUCUTA,3,2015-01-19
4,2015,ESE HOSPITAL VENANCIO DIAZ DIAZ_ANTIOQUIA_SABANETA,2,2015-01-19
4,2015,ESE HOSPITAL UNIVERSITARIO DE LA SAMARITANA_CUNDINAMARCA_VIOTA,1,2015-01-19
4,2015,ESE HOSPITAL UNIVERSITARIO DE LA SAMARITANA_CUNDINAMARCA_GIRARDOT,7,2015-01-19
4,2015,ESE HOSPITAL SUSANA LOPEZ DE VALENCIA_CAUCA_CAJIBIO,1,2015-01-19
4,2015,ESE HOSPITAL SANTANDER_VALLE_CAICEDONIA,1,2015-01-19
4,2015,ESE HOSPITAL SANTA TERESA_HUILA_TESALIA,1,2015-01-19
4,2015,ESE HOSPITAL SANTA CRUZ_VALLE_TRUJILLO,1,2015-01-19
4,2015,ESE HOSPITAL SANTA ANA_BOYACA_MUZO,1,2015-01-19
4,2015,ESE MARIA AUXILIADORA_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,1,2015-01-19
4,2015,HOSPITAL SAN JUAN BAUTISTA_TOLIMA_CHAPARRAL,12,2015-01-19
4,2015,NUEVA CLINICA SAN SEBASTIAN_CUNDINAMARCA_GIRARDOT,1,2015-01-19
4,2015,HOSPITAL SAN RAFAEL NIVEL II_GUAJIRA_VILLANUEVA,1,2015-01-19
4,2015,SINERGIA GLOBAL EN SALUD SAS_ANTIOQUIA_MEDELLIN,1,2015-01-19
4,2015,SINERGIA GLOBAL EN SALUD SAS POBLADO_ANTIOQUIA_MEDELLIN,3,2015-01-19
4,2015,SINERGIA  SALUD ATENCION BASICA MANGA_BOLIVAR_CARTAGENA,1,2015-01-19
4,2015,SERVICIOS DE SALUD IPS SURAMERICANA MONTERREY_BOLIVAR_CARTAGENA,1,2015-01-19
4,2015,SERVICIOS DE SALUD IPS SURA SA LOS MOLINOS_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,1,2015-01-19
4,2015,SERSALUD SA_VALLE_CALI,1,2015-01-19
4,2015,SECRETARIA DE SALUD DE MEDELLIN_ANTIOQUIA_MEDELLIN,1,2015-01-19
4,2015,SANTAMARIA IPS LTDA_NORTE SANTANDER_CUCUTA,1,2015-01-19
4,2015,SANIDAD POLICIA NACIONAL_NORTE SANTANDER_CUCUTA,2,2015-01-19
4,2015,SALUD TOTAL UUBC ROSALES_RISARALDA_PEREIRA,1,2015-01-19
4,2015,SALUD TOTAL SA ENTIDAD PROMOTORA DE SSALUD SA_ANTIOQUIA_MEDELLIN,1,2015-01-19
4,2015,SALUD TOTAL EPS SA_META_VILLAVICENCIO,4,2015-01-19
4,2015,SALUD TOTAL CALI SAN FERNANDO_VALLE_CALI,1,2015-01-19
4,2015,SALUD TOTAL CALI MANZANARES_VALLE_CALI,1,2015-01-19
4,2015,SALUD DARIÉN IPS CHIGORODO_ANTIOQUIA_CHIGORODO,2,2015-01-19
4,2015,SALUD DARIEN IPS SA_ANTIOQUIA_CAREPA,2,2015-01-19
4,2015,SALUD CENTRO HOSPITAL PRIMITIVO IGLESIAS_VALLE_CALI,1,2015-01-19
4,2015,SALUCOOP CLINICA SANTA ISABEL LTDA_CAQUETA_FLORENCIA,10,2015-01-19
4,2015,REDSALUD ARMENIA ESE_QUINDIO_ARMENIA,3,2015-01-19
4,2015,PUESTO SALUD NARIÑO_CUNDINAMARCA_NARIÑO,1,2015-01-19
4,2015,PUESTO DE SALUD TIENDA NUEVA_SANTANDER_BETULIA,1,2015-01-19
4,2015,PUESTO DE SALUD SAN VICENTE DEL CONGO_ANTIOQUIA_TURBO,1,2015-01-19
4,2015,PUESTO DE SALUD JERUSALEN_CUNDINAMARCA_JERUSALEN,1,2015-01-19
4,2015,SINERGIA SALUD ATENCION BASICA ENVIGADO_CORDOBA_SAHAGUN,1,2015-01-19
4,2015,PUESTO DE SALUD DE TASAJERA_MAGDALENA_PUEBLOVIEJO,1,2015-01-19
4,2015,SOCIEDAD CLINICA IBEROAMERICA SAS_ATLANTICO_BARRANQUILLA,1,2015-01-19
4,2015,UAP VILLAVICENCIO_META_CUMARAL,1,2015-01-19
4,2015,ESE HOSPITAL SAN ANTONIO DE MANZANARES CALDAS_CALDAS_MANIZALES,1,2015-01-19
4,2015,VIDA INTEGRAL LTDA IPS_BOLIVAR_MAGANGUE,1,2015-01-19
4,2015,UPSS CAMU LA GRANJA - EL AMPARO_CORDOBA_MONTERIA,6,2015-01-19
4,2015,UPSS CAMU CANTA CLARO - EL AMPARO_CORDOBA_MONTERIA,11,2015-01-19
4,2015,UNIVERSIDAD PONTIFICIA BOLIVARIANA_ANTIOQUIA_NECOCLI,1,2015-01-19
4,2015,UNIVERSIDAD PONTIFICIA BOLIVARIANA_ANTIOQUIA_MEDELLIN,2,2015-01-19
4,2015,UNIDAD OPERATIVA LOCAL SAN FRANCISCO DE ASIS_BOLIVAR_REGIDOR,1,2015-01-19
4,2015,UNIDAD MEIDIA SOLIDARIA IPS LTDA_BOLIVAR_ACHI,3,2015-01-19
4,2015,UNIDAD MEDICA SANTA ANA PREVISALUD LTDA_MAGDALENA_SANTA ANA,2,2015-01-19
4,2015,UNIDAD MEDICA CARTAGENA DE INDIAS_BOLIVAR_CARTAGENA,1,2015-01-19
4,2015,UNIDAD MATERNO INFANTIL DE URABA_ANTIOQUIA_CHIGORODO,4,2015-01-19
4,2015,UNIDAD MATERNO INFANTIL DE URABA_ANTIOQUIA_CAREPA,1,2015-01-19
4,2015,UNIDAD INTERMEDIA KENNEDY_TOLIMA_IBAGUE,1,2015-01-19
4,2015,UNIDAD INTERMEDIA DEL CENTRO_RISARALDA_PEREIRA,1,2015-01-19
4,2015,UNIDAD INTEGRAL EN SALUD POBLADO_ANTIOQUIA_ENVIGADO,1,2015-01-19
4,2015,UNIDAD EJECUTORA DE SANEAMIENTO_VALLE_BUENAVENTURA,5,2015-01-19
4,2015,UNIDAD DE SALUD IBAGUE EMPRESA SOCIAL DEL ESTADO_TOLIMA_IBAGUE,1,2015-01-19
4,2015,UNIDAD DE SALUD CURRULAO COMFAMILIAR CAMACOL COODA_ANTIOQUIA_ANTIOQUIA,1,2015-01-19
4,2015,UNIDAD DE PREVENCION CLINICA SINERGIA GLOBAL EN SA_SANTANDER_BARRANCABERMEJA,2,2015-01-19
4,2015,UNIDAD DE PREVENCION CLINICA COOMEVA CARTAGO_VALLE_CARTAGO,1,2015-01-19
4,2015,UNIDAD BASICA PUENTE BARCO LEONES ESE IMSALUD_NORTE SANTANDER_CUCUTA,3,2015-01-19
4,2015,UBA COOMEVA CARTAGO_VALLE_CARTAGO,1,2015-01-19
4,2015,UAP VILLAVICENCIO_META_VILLAVICENCIO,1,2015-01-19
4,2015,UAB LOPERENA SALUD TOTAL EPS SA_CESAR_VALLEDUPAR,1,2015-01-19
4,2015,PUESTO DE SALUD CHINAUTA_CUNDINAMARCA_FUSAGASUGA,1,2015-01-19
4,2015,PUESTO DE SALUD AMERICAS_VALLE_YUMBO,1,2015-01-19
4,2015,ORGANIZACION CLINICA GENERAL DEL NORTE PUERTO COLO_ATLANTICO_PUERTO COLOMBIA,2,2015-01-19
4,2015,IPS LABATECA_NORTE SANTANDER_LABATECA,1,2015-01-19
4,2015,IPS HOSPITAL SAN MARTIN_NORTE SANTANDER_SARDINATA,1,2015-01-19
4,2015,IPS FAMISALUD NUEVA COLONIA_ANTIOQUIA_TURBO,2,2015-01-19
4,2015,IPS ESSALUD YAGUARA_TOLIMA_CHAPARRAL,1,2015-01-19
4,2015,IPS DEL MUNICIPIO DE CARTAGO_VALLE_CARTAGO,5,2015-01-19
4,2015,IPS DEL MUNICIPIO DE CARTAGO_RISARALDA_PEREIRA,1,2015-01-19
4,2015,IPS COODAN SOPETRAN_ANTIOQUIA_SOPETRAN,1,2015-01-19
4,2015,IPS CLINICA PEÑARANDA_NORTE SANTANDER_SARDINATA,4,2015-01-19
4,2015,IPS CLINICA GRANADA_META_GRANADA,1,2015-01-19
4,2015,IPS CLINICA DEL CARIBE_ATLANTICO_BARRANQUILLA,1,2015-01-19
4,2015,INVERSIONES CLINICA DEL META SA_META_VILLAVICENCIO,3,2015-01-19
4,2015,HOSPITALSANJOSE_TOLIMA_ORTEGA,1,2015-01-19
4,2015,HOSPITAL SERAFIN MONTAÑA CUELLAR_TOLIMA_SAN LUIS,55,2015-01-19
4,2015,HOSPITAL SANTO DOMINGO_TOLIMA_FLANDES,3,2015-01-19
4,2015,HOSPITAL SANTO DOMINGO ESE_TOLIMA_LERIDA,1,2015-01-19
4,2015,HOSPITAL SANTA TERESA DE JESUS DE AVILA_GUAJIRA_DIBULLA,7,2015-01-19
4,2015,HOSPITAL SAN VICENTE_TOLIMA_ROVIRA,1,2015-01-19
4,2015,HOSPITAL SAN VICENTE_TOLIMA_PURIFICACION,1,2015-01-19
4,2015,HOSPITAL SAN VICENTE ESE_CUNDINAMARCA_GIRARDOT,1,2015-01-19
4,2015,HOSPITAL SAN VICENTE DE PAUL DE CIRCASIA_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,1,2015-01-19
4,2015,HOSPITAL SAN VICENTE DE PAUL DE CIRCASIA_HUILA_NEIVA,1,2015-01-19
4,2015,HOSPITAL SAN ROQUE_TOLIMA_ALVARADO,3,2015-01-19
4,2015,HOSPITAL SAN RAFAEL_TOLIMA_DOLORES,4,2015-01-19
4,2015,IPS NUESTRA SEÑORA DE FATIMA SAS_CUNDINAMARCA_ANAPOIMA,5,2015-01-19
4,2015,IPS PROVIDENCIA SAS_ANTIOQUIA_CACERES,2,2015-01-19
4,2015,IPS PUNTO DE SALUD_SANTANDER_BUCARAMANGA,1,2015-01-19
4,2015,IPS SURA ALTO PRADO_ATLANTICO_BARRANQUILLA,1,2015-01-19
4,2015,MESALUD LTDA_CUNDINAMARCA_ANAPOIMA,1,2015-01-19
4,2015,MEINTEGRAL SA_TOLIMA_CHAPARRAL,1,2015-01-19
4,2015,MEDIHELP SERVICES COLOMBIA_BOLIVAR_CARTAGENA,1,2015-01-19
4,2015,MEDICOS ASOCIADOS_TOLIMA_FLANDES,1,2015-01-19
4,2015,MEDICOS ASOCIADOS_CUNDINAMARCA_GIRARDOT,15,2015-01-19
4,2015,MEDICAUCA_ANTIOQUIA_EL BAGRE,3,2015-01-19
4,2015,MEDICARE IPS SAS_CALDAS_LA DORADA,1,2015-01-19
4,2015,MEDICAL CENTER LIMITADA_SANTANDER_EL PLAYON,8,2015-01-19
4,2015,MANEXKA IPS-I_CORDOBA_MOMIL,2,2015-01-19
4,2015,IPSI OUTTAJIAPULEE_GUAJIRA_URIBIA,1,2015-01-19
4,2015,IPS UNVERSITARIA SEDE HOSPITAL LA MANGA_ATLANTICO_BARRANQUILLA,1,2015-01-19
4,2015,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO_TOLIMA_ESPINAL,3,2015-01-19
4,2015,IPS UNIVERSITARIA SEDE PASO JULIO MONTES_ATLANTICO_BARRANQUILLA,1,2015-01-19
4,2015,IPS UNIVERSITARIA SEDE HOSPITAL AMOR DE PATRIA SAN_SAN ANDRES_SAN ANDRES,1,2015-01-19
4,2015,IPS UNIVERSITARIA SEDE CAMINO SUROCCIDENTE_ATLANTICO_BARRANQUILLA,5,2015-01-19
4,2015,IPS UNIVERSITARIA SEDE CAMINO SIMON BOLIVAR_ATLANTICO_BARRANQUILLA,6,2015-01-19
4,2015,IPS UNIVERSITARIA SEDE CAMINO SALUD METROPOLITANA_ATLANTICO_BARRANQUILLA,3,2015-01-19
4,2015,IPS UNIVERSITARIA SEDE CAMINO METROPOLITANO_ATLANTICO_BARRANQUILLA,2,2015-01-19
4,2015,IPS UNIVERSITARIA HOSPITAL GENERAL DE BARRANQUILLA_ATLANTICO_MALAMBO,1,2015-01-19
4,2015,IPS UNIVERSITARIA HOSPITAL GENERAL DE BARRANQUILLA_ATLANTICO_BARRANQUILLA,2,2015-01-19
4,2015,IPS UNIVERSITARIA APARTADO_ANTIOQUIA_TURBO,1,2015-01-19
4,2015,IPS UNIVERSIDAD DE ANTIOQUIA - LEON XIII_ANTIOQUIA_CAREPA,1,2015-01-19
4,2015,IPS TOLUSALUD LTDA_SUCRE_COVEÑAS,1,2015-01-19
4,2015,IPS SURA CORDOBA_ANTIOQUIA_MEDELLIN,1,2015-01-19
4,2015,IPS UNIVERSITARIA SEDE PASO CHINITA_ATLANTICO_BARRANQUILLA,4,2015-01-19
4,2015,ESE HOSPITAL SAN AGUSTIN DE FONSECA_GUAJIRA_FONSECA,3,2015-01-19
4,2015,ESE HOSPITAL REGIONAL DE DUITAMA_CUNDINAMARCA_PUERTO SALGAR,1,2015-01-19
4,2015,ESE HOSPITAL SAGRADO CORAZON DE JESUS_CORDOBA_VALENCIA,31,2015-01-19
4,2015,CLINICA PORTOAZUL SA_ATLANTICO_BARRANQUILLA,1,2015-01-19
4,2015,CLINICA PALMA REAL_VALLE_PALMIRA,3,2015-01-19
4,2015,CLINICA NUESTRA SEÑORA DEL ROSARIO_CUNDINAMARCA_ANAPOIMA,1,2015-01-19
4,2015,CLINICA NORTE SA_NORTE SANTANDER_SARDINATA,1,2015-01-19
4,2015,CLINICA NORTE SA_NORTE SANTANDER_CUCUTA,1,2015-01-19
4,2015,CLINICA MEDICO QUIRURGICA ALVERNIA LTDA_VALLE_TULUA,1,2015-01-19
4,2015,CLINICA MEDELLIN SA CENTRO_ANTIOQUIA_APARTADO,1,2015-01-19
4,2015,CLINICA MARIANGEL DUMIAN MEDICAL_VALLE_TULUA,2,2015-01-19
4,2015,CLINICA LOS NOGALES_TOLIMA_IBAGUE,2,2015-01-19
4,2015,CLINICA LOS NOGALES_CUNDINAMARCA_GIRARDOT,1,2015-01-19
4,2015,CLINICA LAS PEÑITAS SAS SEDE HOSPITALARIA_SUCRE_SINCELEJO,1,2015-01-19
4,2015,CLINICA LAS PEÑITAS SAS SEDE HOSPITALARIA_SUCRE_LOS PALMITOS,1,2015-01-19
4,2015,CLINICA LAS PEÑITAS SAS SEDE HOSPITALARIA_SUCRE_COROZAL,1,2015-01-19
4,2015,CLINICA LA SAGRADA FAMILIA COMFENALCO QUINDIO_QUINDIO_QUIMBAYA,1,2015-01-19
4,2015,CLINICA LA SAGRADA FAMILIA COMFENALCO QUINDIO_QUINDIO_MONTENEGRO,1,2015-01-19
4,2015,CLINICA LA SAGRADA FAMILIA COMFENALCO QUINDIO_QUINDIO_ARMENIA,3,2015-01-19
