SEMANA,ANO,country,state,city,count,idx_city,Latitude,Longitude,date,week
51,2016,colombia,antioquia,arboletes,1,COLOMBIA_ANTIOQUIA_ARBOLETES,8.8528266,-76.4273168,2016-12-25,25-12-2016
51,2016,colombia,antioquia,bello,15,COLOMBIA_ANTIOQUIA_BELLO,6.334997,-75.5582665,2016-12-25,25-12-2016
51,2016,colombia,antioquia,ebejico,1,COLOMBIA_ANTIOQUIA_EBEJICO,6.3265312,-75.7685045,2016-12-25,25-12-2016
51,2016,colombia,antioquia,envigado,1,COLOMBIA_ANTIOQUIA_ENVIGADO,6.1701348,-75.587415,2016-12-25,25-12-2016
51,2016,colombia,antioquia,itagui,2,COLOMBIA_ANTIOQUIA_ITAGUI,6.1724352,-75.6093254,2016-12-25,25-12-2016
51,2016,colombia,antioquia,medellin,41,COLOMBIA_ANTIOQUIA_MEDELLIN,6.269732449999999,-75.60255965090315,2016-12-25,25-12-2016
51,2016,colombia,antioquia,san luis,1,COLOMBIA_ANTIOQUIA_SAN LUIS,6.0428128,-74.9944061,2016-12-25,25-12-2016
51,2016,colombia,arauca,arauca,1,COLOMBIA_ARAUCA_ARAUCA,7.0851994,-70.7577762,2016-12-25,25-12-2016
51,2016,colombia,atlantico,barranquilla,2,COLOMBIA_ATLANTICO_BARRANQUILLA,11.0101922,-74.8231794084391,2016-12-25,25-12-2016
51,2016,colombia,atlantico,puerto colombia,1,COLOMBIA_ATLANTICO_PUERTO COLOMBIA,10.9891292,-74.955414,2016-12-25,25-12-2016
51,2016,colombia,atlantico,soledad,2,COLOMBIA_ATLANTICO_SOLEDAD,10.9149593,-74.7821054,2016-12-25,25-12-2016
51,2016,colombia,bolivar,cartagena,1,COLOMBIA_BOLIVAR_CARTAGENA,10.4265566,-75.5441671,2016-12-25,25-12-2016
51,2016,colombia,bolivar,magangue,1,COLOMBIA_BOLIVAR_MAGANGUE,9.2412097,-74.7567413,2016-12-25,25-12-2016
51,2016,colombia,boyaca,chitaraque,1,COLOMBIA_BOYACA_CHITARAQUE,6.0279763,-73.4469335,2016-12-25,25-12-2016
51,2016,colombia,boyaca,coper,2,COLOMBIA_BOYACA_COPER,5.4467242,-74.03515722066024,2016-12-25,25-12-2016
51,2016,colombia,boyaca,maripi,3,COLOMBIA_BOYACA_MARIPI,5.5495156,-74.0046921,2016-12-25,25-12-2016
51,2016,colombia,boyaca,muzo,9,COLOMBIA_BOYACA_MUZO,5.5321291,-74.1027796,2016-12-25,25-12-2016
51,2016,colombia,boyaca,otanche,2,COLOMBIA_BOYACA_OTANCHE,5.6599976,-74.1816643,2016-12-25,25-12-2016
51,2016,colombia,boyaca,puerto boyaca,10,COLOMBIA_BOYACA_PUERTO BOYACA,5.9756376,-74.5882837,2016-12-25,25-12-2016
51,2016,colombia,boyaca,quipama,1,COLOMBIA_BOYACA_QUIPAMA,5.52297,-74.1812499,2016-12-25,25-12-2016
51,2016,colombia,boyaca,santana,3,COLOMBIA_BOYACA_SANTANA,6.055599150000001,-73.48209236741033,2016-12-25,25-12-2016
51,2016,colombia,caldas,chinchina,2,COLOMBIA_CALDAS_CHINCHINA,4.9830232,-75.6054129,2016-12-25,25-12-2016
51,2016,colombia,caqueta,el doncello,1,COLOMBIA_CAQUETA_EL DONCELLO,1.6815919,-75.2844565,2016-12-25,25-12-2016
51,2016,colombia,caqueta,florencia,1,COLOMBIA_CAQUETA_FLORENCIA,1.6158666,-75.6143045,2016-12-25,25-12-2016
51,2016,colombia,cauca,patia el bordo,1,COLOMBIA_CAUCA_PATIA (EL BORDO),2.1141727,-76.9867835,2016-12-25,25-12-2016
51,2016,colombia,cauca,puerto tejada,1,COLOMBIA_CAUCA_PUERTO TEJADA,3.2288972,-76.4192267,2016-12-25,25-12-2016
51,2016,colombia,choco,choco municipio desconocido,1,COLOMBIA_CHOCO_* CHOCO. MUNICIPIO DESCONOCIDO,,,2016-12-25,25-12-2016
51,2016,colombia,choco,bagado,1,COLOMBIA_CHOCO_BAGADO,5.4116935,-76.4159671,2016-12-25,25-12-2016
51,2016,colombia,cordoba,planeta rica,1,COLOMBIA_CORDOBA_PLANETA RICA,8.4076739,-75.5840456,2016-12-25,25-12-2016
51,2016,colombia,cordoba,san carlos,1,COLOMBIA_CORDOBA_SAN CARLOS,8.7961712,-75.6996344,2016-12-25,25-12-2016
51,2016,colombia,cundinamarca,caqueza,1,COLOMBIA_CUNDINAMARCA_CAQUEZA,4.4057096,-73.9459215,2016-12-25,25-12-2016
51,2016,colombia,cundinamarca,choconta,1,COLOMBIA_CUNDINAMARCA_CHOCONTA,5.1161522999999995,-73.68647071183462,2016-12-25,25-12-2016
51,2016,colombia,cundinamarca,el colegio,1,COLOMBIA_CUNDINAMARCA_EL COLEGIO,4.5802618,-74.442374,2016-12-25,25-12-2016
51,2016,colombia,cundinamarca,el penon,1,COLOMBIA_CUNDINAMARCA_EL PEÑON,5.2659174,-74.29320661980785,2016-12-25,25-12-2016
51,2016,colombia,cundinamarca,fusagasuga,1,COLOMBIA_CUNDINAMARCA_FUSAGASUGA,4.3247005000000005,-74.39135684787772,2016-12-25,25-12-2016
51,2016,colombia,cundinamarca,girardot,3,COLOMBIA_CUNDINAMARCA_GIRARDOT,4.306643,-74.8015665,2016-12-25,25-12-2016
51,2016,colombia,guaviare,san jose del guaviare,2,COLOMBIA_GUAVIARE_SAN JOSE DEL GUAVIARE,2.5716141,-72.6426515,2016-12-25,25-12-2016
51,2016,colombia,huila,neiva,6,COLOMBIA_HUILA_NEIVA,2.9257038,-75.2893937,2016-12-25,25-12-2016
51,2016,colombia,huila,timana,1,COLOMBIA_HUILA_TIMANA,1.95016885,-75.92657973750607,2016-12-25,25-12-2016
51,2016,colombia,magdalena,guamal,1,COLOMBIA_MAGDALENA_GUAMAL,9.144026,-74.2236605,2016-12-25,25-12-2016
51,2016,colombia,magdalena,san sebastian de buenavista,1,COLOMBIA_MAGDALENA_SAN SEBASTIAN DE BUENAVISTA,9.2397583,-74.3515536,2016-12-25,25-12-2016
51,2016,colombia,magdalena,san zenon,1,COLOMBIA_MAGDALENA_SAN ZENON,9.3550021,-74.27631933969545,2016-12-25,25-12-2016
51,2016,colombia,magdalena,santa martha,1,COLOMBIA_MAGDALENA_SANTA MARTHA,11.1486749,-74.11324,2016-12-25,25-12-2016
51,2016,colombia,narino,tumaco,1,COLOMBIA_NARIÑO_TUMACO,1.8061434,-78.7635572,2016-12-25,25-12-2016
51,2016,colombia,norte santander,cucuta,2,COLOMBIA_NORTE SANTANDER_CUCUTA,8.131792075077092,-72.8867588702224,2016-12-25,25-12-2016
51,2016,colombia,norte santander,el tarra,1,COLOMBIA_NORTE SANTANDER_EL TARRA,8.6145368,-73.0330358,2016-12-25,25-12-2016
51,2016,colombia,norte santander,hacari,1,COLOMBIA_NORTE SANTANDER_HACARI,8.3208498,-73.1453266,2016-12-25,25-12-2016
51,2016,colombia,norte santander,los patios,1,COLOMBIA_NORTE SANTANDER_LOS PATIOS,7.8342202,-72.5059128,2016-12-25,25-12-2016
51,2016,colombia,norte santander,ocana,2,COLOMBIA_NORTE SANTANDER_OCAÑA,8.107919522660925,-72.8069503250875,2016-12-25,25-12-2016
51,2016,colombia,norte santander,pamplona,1,COLOMBIA_NORTE SANTANDER_PAMPLONA,7.3763807,-72.6482628,2016-12-25,25-12-2016
51,2016,colombia,norte santander,villa del rosario,4,COLOMBIA_NORTE SANTANDER_VILLA DEL ROSARIO,7.8318933,-72.4717181,2016-12-25,25-12-2016
51,2016,colombia,procedencia desconocida,procedencia desconocida,1,COLOMBIA_PROCEDENCIA DESCONOCIDA_* PROCEDENCIA DESCONOCIDA,,,2016-12-25,25-12-2016
51,2016,colombia,risaralda,pereira,1,COLOMBIA_RISARALDA_PEREIRA,4.7854606,-75.7883220137654,2016-12-25,25-12-2016
51,2016,colombia,risaralda,santa rosa de cabal,1,COLOMBIA_RISARALDA_SANTA ROSA DE CABAL,4.8650708,-75.6211554,2016-12-25,25-12-2016
51,2016,colombia,santander,barrancabermeja,3,COLOMBIA_SANTANDER_BARRANCABERMEJA,7.0673313,-73.8525627,2016-12-25,25-12-2016
51,2016,colombia,santander,bucaramanga,6,COLOMBIA_SANTANDER_BUCARAMANGA,7.16698415,-73.1047294009737,2016-12-25,25-12-2016
51,2016,colombia,santander,floridablanca,2,COLOMBIA_SANTANDER_FLORIDABLANCA,7.0625358,-73.0858228,2016-12-25,25-12-2016
51,2016,colombia,santander,lebrija,4,COLOMBIA_SANTANDER_LEBRIJA,7.1138415,-73.2174056,2016-12-25,25-12-2016
51,2016,colombia,tolima,tolima municipio desconocido,1,COLOMBIA_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,,,2016-12-25,25-12-2016
51,2016,colombia,tolima,ibague,1,COLOMBIA_TOLIMA_IBAGUE,4.4386033,-75.2108857,2016-12-25,25-12-2016
51,2016,colombia,tolima,lerida,1,COLOMBIA_TOLIMA_LERIDA,4.8609666,-74.9109405,2016-12-25,25-12-2016
51,2016,colombia,tolima,mariquita,1,COLOMBIA_TOLIMA_MARIQUITA,5.1974195,-74.8939527,2016-12-25,25-12-2016
51,2016,colombia,tolima,melgar,1,COLOMBIA_TOLIMA_MELGAR,4.2039758,-74.6429479,2016-12-25,25-12-2016
51,2016,colombia,valle,buenaventura,5,COLOMBIA_VALLE_BUENAVENTURA,3.8881929,-77.0738324,2016-12-25,25-12-2016
51,2016,colombia,valle,cali,15,COLOMBIA_VALLE_CALI,3.4519988,-76.5325259,2016-12-25,25-12-2016
51,2016,colombia,valle,el cerrito,2,COLOMBIA_VALLE_EL CERRITO,3.6829185,-76.3071487,2016-12-25,25-12-2016
51,2016,colombia,valle,guacari,1,COLOMBIA_VALLE_GUACARI,3.7630235,-76.3344854,2016-12-25,25-12-2016
51,2016,colombia,valle,la union,3,COLOMBIA_VALLE_LA UNION,4.607643088488091,-75.72044954114138,2016-12-25,25-12-2016
51,2016,colombia,valle,palmira,3,COLOMBIA_VALLE_PALMIRA,3.5308373,-76.2988048,2016-12-25,25-12-2016
51,2016,colombia,valle,roldanillo,1,COLOMBIA_VALLE_ROLDANILLO,4.4091166,-76.1543744,2016-12-25,25-12-2016
51,2016,colombia,valle,zarzal,1,COLOMBIA_VALLE_ZARZAL,4.393943,-76.0706472,2016-12-25,25-12-2016
51,2016,colombia,vichada,cumaribo,1,COLOMBIA_VICHADA_CUMARIBO,4.4471495,-69.7975845,2016-12-25,25-12-2016
51,2016,venezuela,exterior,exterior_venezuela,1,VENEZUELA_EXTERIOR_EXTERIOR_VENEZUELA,8.0018709,-66.1109318,2016-12-25,25-12-2016
52,2016,colombia,amazonas,leticia,1,COLOMBIA_AMAZONAS_LETICIA,-4.2129211,-69.9425963,2017-01-01,01-01-2017
52,2016,colombia,antioquia,apartado,1,COLOMBIA_ANTIOQUIA_APARTADO,7.8849011,-76.6227461,2017-01-01,01-01-2017
52,2016,colombia,antioquia,bello,12,COLOMBIA_ANTIOQUIA_BELLO,6.334997,-75.5582665,2017-01-01,01-01-2017
52,2016,colombia,antioquia,bolivar,1,COLOMBIA_ANTIOQUIA_BOLIVAR,6.140076834268387,-75.26636164397519,2017-01-01,01-01-2017
52,2016,colombia,antioquia,caldas,1,COLOMBIA_ANTIOQUIA_CALDAS,6.0918609,-75.6356917,2017-01-01,01-01-2017
52,2016,colombia,antioquia,copacabana,1,COLOMBIA_ANTIOQUIA_COPACABANA,6.3461047,-75.5080262,2017-01-01,01-01-2017
52,2016,colombia,antioquia,el bagre,1,COLOMBIA_ANTIOQUIA_EL BAGRE,7.6977101,-74.6222028245339,2017-01-01,01-01-2017
52,2016,colombia,antioquia,itagui,3,COLOMBIA_ANTIOQUIA_ITAGUI,6.1724352,-75.6093254,2017-01-01,01-01-2017
52,2016,colombia,antioquia,medellin,34,COLOMBIA_ANTIOQUIA_MEDELLIN,6.269732449999999,-75.60255965090315,2017-01-01,01-01-2017
52,2016,colombia,antioquia,san juan de uraba,2,COLOMBIA_ANTIOQUIA_SAN JUAN DE URABA,8.7609887,-76.5283566,2017-01-01,01-01-2017
52,2016,colombia,antioquia,san pedro,1,COLOMBIA_ANTIOQUIA_SAN PEDRO,5.8641349,-74.97995299476582,2017-01-01,01-01-2017
52,2016,colombia,antioquia,valparaiso,2,COLOMBIA_ANTIOQUIA_VALPARAISO,5.6153841,-75.6247028,2017-01-01,01-01-2017
52,2016,colombia,antioquia,yolombo,2,COLOMBIA_ANTIOQUIA_YOLOMBO,6.5981185,-75.0108088,2017-01-01,01-01-2017
52,2016,colombia,arauca,tame,1,COLOMBIA_ARAUCA_TAME,6.4615077,-71.7245069,2017-01-01,01-01-2017
52,2016,colombia,atlantico,barranquilla,2,COLOMBIA_ATLANTICO_BARRANQUILLA,11.0101922,-74.8231794084391,2017-01-01,01-01-2017
52,2016,colombia,atlantico,soledad,2,COLOMBIA_ATLANTICO_SOLEDAD,10.9149593,-74.7821054,2017-01-01,01-01-2017
52,2016,colombia,bolivar,achi,1,COLOMBIA_BOLIVAR_ACHI,8.5689588,-74.5557643,2017-01-01,01-01-2017
52,2016,colombia,bolivar,cartagena,2,COLOMBIA_BOLIVAR_CARTAGENA,10.4265566,-75.5441671,2017-01-01,01-01-2017
52,2016,colombia,bolivar,el carmen de bolivar,1,COLOMBIA_BOLIVAR_EL CARMEN DE BOLIVAR,9.7169432,-75.1221847,2017-01-01,01-01-2017
52,2016,colombia,bolivar,mompos,2,COLOMBIA_BOLIVAR_MOMPOS,9.2426345,-74.4262293,2017-01-01,01-01-2017
52,2016,colombia,bolivar,pinillos,1,COLOMBIA_BOLIVAR_PINILLOS,8.86475765,-74.40505554778633,2017-01-01,01-01-2017
52,2016,colombia,boyaca,chitaraque,1,COLOMBIA_BOYACA_CHITARAQUE,6.0279763,-73.4469335,2017-01-01,01-01-2017
52,2016,colombia,boyaca,coper,3,COLOMBIA_BOYACA_COPER,5.4467242,-74.03515722066024,2017-01-01,01-01-2017
52,2016,colombia,boyaca,miraflores,5,COLOMBIA_BOYACA_MIRAFLORES,5.1514125,-73.17051515322876,2017-01-01,01-01-2017
52,2016,colombia,boyaca,muzo,6,COLOMBIA_BOYACA_MUZO,5.5321291,-74.1027796,2017-01-01,01-01-2017
52,2016,colombia,boyaca,otanche,1,COLOMBIA_BOYACA_OTANCHE,5.6599976,-74.1816643,2017-01-01,01-01-2017
52,2016,colombia,boyaca,puerto boyaca,11,COLOMBIA_BOYACA_PUERTO BOYACA,5.9756376,-74.5882837,2017-01-01,01-01-2017
52,2016,colombia,boyaca,santana,7,COLOMBIA_BOYACA_SANTANA,6.055599150000001,-73.48209236741033,2017-01-01,01-01-2017
52,2016,colombia,caqueta,florencia,1,COLOMBIA_CAQUETA_FLORENCIA,1.6158666,-75.6143045,2017-01-01,01-01-2017
52,2016,colombia,cesar,bosconia,1,COLOMBIA_CESAR_BOSCONIA,9.928444899999999,-73.85871452915472,2017-01-01,01-01-2017
52,2016,colombia,cesar,gamarra,2,COLOMBIA_CESAR_GAMARRA,8.32013985,-73.71478502643384,2017-01-01,01-01-2017
52,2016,colombia,cesar,valledupar,2,COLOMBIA_CESAR_VALLEDUPAR,10.4651733,-73.2529512,2017-01-01,01-01-2017
52,2016,colombia,choco,quibdo,1,COLOMBIA_CHOCO_QUIBDO,5.6923407,-76.6583801,2017-01-01,01-01-2017
52,2016,colombia,cordoba,monteria,1,COLOMBIA_CORDOBA_MONTERIA,8.7509361,-75.8786806,2017-01-01,01-01-2017
52,2016,colombia,cundinamarca,cundinamarca municipio desconocido,1,COLOMBIA_CUNDINAMARCA_* CUNDINAMARCA. MUNICIPIO DESCONOCIDO,,,2017-01-01,01-01-2017
52,2016,colombia,cundinamarca,girardot,2,COLOMBIA_CUNDINAMARCA_GIRARDOT,4.306643,-74.8015665,2017-01-01,01-01-2017
52,2016,colombia,cundinamarca,la palma,1,COLOMBIA_CUNDINAMARCA_LA PALMA,5.3606208,-74.3905123,2017-01-01,01-01-2017
52,2016,colombia,cundinamarca,puerto salgar,1,COLOMBIA_CUNDINAMARCA_PUERTO SALGAR,5.4636898,-74.6501244,2017-01-01,01-01-2017
52,2016,colombia,guajira,distraccion,1,COLOMBIA_GUAJIRA_DISTRACCION,10.911855599999999,-72.9451253818429,2017-01-01,01-01-2017
52,2016,colombia,guajira,maicao,1,COLOMBIA_GUAJIRA_MAICAO,11.3773054,-72.2387633,2017-01-01,01-01-2017
52,2016,colombia,guajira,san juan del cesar,1,COLOMBIA_GUAJIRA_SAN JUAN DEL CESAR,10.7735312,-73.0019165,2017-01-01,01-01-2017
52,2016,colombia,huila,neiva,5,COLOMBIA_HUILA_NEIVA,2.9257038,-75.2893937,2017-01-01,01-01-2017
52,2016,colombia,huila,timana,1,COLOMBIA_HUILA_TIMANA,1.95016885,-75.92657973750607,2017-01-01,01-01-2017
52,2016,colombia,magdalena,san sebastian de buenavista,2,COLOMBIA_MAGDALENA_SAN SEBASTIAN DE BUENAVISTA,9.2397583,-74.3515536,2017-01-01,01-01-2017
52,2016,colombia,meta,villavicencio,2,COLOMBIA_META_VILLAVICENCIO,4.1347644,-73.6201517,2017-01-01,01-01-2017
52,2016,colombia,narino,barbacoas,1,COLOMBIA_NARIÑO_BARBACOAS,1.6741037,-78.1364951,2017-01-01,01-01-2017
52,2016,colombia,narino,tumaco,2,COLOMBIA_NARIÑO_TUMACO,1.8061434,-78.7635572,2017-01-01,01-01-2017
52,2016,colombia,norte santander,bochalema,1,COLOMBIA_NORTE SANTANDER_BOCHALEMA,7.61236,-72.6471433,2017-01-01,01-01-2017
52,2016,colombia,norte santander,cucuta,2,COLOMBIA_NORTE SANTANDER_CUCUTA,8.131792075077092,-72.8867588702224,2017-01-01,01-01-2017
52,2016,colombia,norte santander,ocana,2,COLOMBIA_NORTE SANTANDER_OCAÑA,8.107919522660925,-72.8069503250875,2017-01-01,01-01-2017
52,2016,colombia,norte santander,salazar,1,COLOMBIA_NORTE SANTANDER_SALAZAR,7.7849895,-72.8446027746108,2017-01-01,01-01-2017
52,2016,colombia,norte santander,villa del rosario,4,COLOMBIA_NORTE SANTANDER_VILLA DEL ROSARIO,7.8318933,-72.4717181,2017-01-01,01-01-2017
52,2016,colombia,quindio,armenia,1,COLOMBIA_QUINDIO_ARMENIA,4.536307,-75.6723751,2017-01-01,01-01-2017
52,2016,colombia,quindio,calarca,1,COLOMBIA_QUINDIO_CALARCA,4.5305516,-75.6406048,2017-01-01,01-01-2017
52,2016,colombia,risaralda,dosquebradas,1,COLOMBIA_RISARALDA_DOSQUEBRADAS,4.8339551,-75.6713013,2017-01-01,01-01-2017
52,2016,colombia,risaralda,pereira,1,COLOMBIA_RISARALDA_PEREIRA,4.7854606,-75.7883220137654,2017-01-01,01-01-2017
52,2016,colombia,santander,barbosa,1,COLOMBIA_SANTANDER_BARBOSA,5.9326035,-73.6124368,2017-01-01,01-01-2017
52,2016,colombia,santander,barrancabermeja,4,COLOMBIA_SANTANDER_BARRANCABERMEJA,7.0673313,-73.8525627,2017-01-01,01-01-2017
52,2016,colombia,santander,bucaramanga,6,COLOMBIA_SANTANDER_BUCARAMANGA,7.16698415,-73.1047294009737,2017-01-01,01-01-2017
52,2016,colombia,santander,cimitarra,1,COLOMBIA_SANTANDER_CIMITARRA,6.3145415,-73.9496809,2017-01-01,01-01-2017
52,2016,colombia,santander,floridablanca,2,COLOMBIA_SANTANDER_FLORIDABLANCA,7.0625358,-73.0858228,2017-01-01,01-01-2017
52,2016,colombia,santander,giron,1,COLOMBIA_SANTANDER_GIRON,7.0732333,-73.1689196,2017-01-01,01-01-2017
52,2016,colombia,santander,lebrija,2,COLOMBIA_SANTANDER_LEBRIJA,7.1138415,-73.2174056,2017-01-01,01-01-2017
52,2016,colombia,santander,san gil,1,COLOMBIA_SANTANDER_SAN GIL,6.5552856,-73.1312353,2017-01-01,01-01-2017
52,2016,colombia,tolima,tolima municipio desconocido,1,COLOMBIA_TOLIMA_* TOLIMA. MUNICIPIO DESCONOCIDO,,,2017-01-01,01-01-2017
52,2016,colombia,tolima,ataco,3,COLOMBIA_TOLIMA_ATACO,3.5912171,-75.3819459,2017-01-01,01-01-2017
52,2016,colombia,tolima,coyaima,1,COLOMBIA_TOLIMA_COYAIMA,3.7993906,-75.1945858,2017-01-01,01-01-2017
52,2016,colombia,tolima,ibague,1,COLOMBIA_TOLIMA_IBAGUE,4.4386033,-75.2108857,2017-01-01,01-01-2017
52,2016,colombia,valle,buenaventura,3,COLOMBIA_VALLE_BUENAVENTURA,3.8881929,-77.0738324,2017-01-01,01-01-2017
52,2016,colombia,valle,buga,2,COLOMBIA_VALLE_BUGA,3.9000578,-76.302013,2017-01-01,01-01-2017
52,2016,colombia,valle,cali,25,COLOMBIA_VALLE_CALI,3.4519988,-76.5325259,2017-01-01,01-01-2017
52,2016,colombia,valle,cartago,1,COLOMBIA_VALLE_CARTAGO,4.71065925,-75.93238750220385,2017-01-01,01-01-2017
52,2016,colombia,valle,el aguila,2,COLOMBIA_VALLE_EL AGUILA,4.9381541,-76.0602974961269,2017-01-01,01-01-2017
52,2016,colombia,valle,el cerrito,1,COLOMBIA_VALLE_EL CERRITO,3.6829185,-76.3071487,2017-01-01,01-01-2017
52,2016,colombia,valle,guacari,2,COLOMBIA_VALLE_GUACARI,3.7630235,-76.3344854,2017-01-01,01-01-2017
52,2016,colombia,valle,jamundi,2,COLOMBIA_VALLE_JAMUNDI,3.2618357,-76.5407975,2017-01-01,01-01-2017
52,2016,colombia,valle,obando,1,COLOMBIA_VALLE_OBANDO,4.5746578,-75.9721783,2017-01-01,01-01-2017
52,2016,colombia,valle,palmira,2,COLOMBIA_VALLE_PALMIRA,3.5308373,-76.2988048,2017-01-01,01-01-2017
52,2016,colombia,valle,tulua,4,COLOMBIA_VALLE_TULUA,4.0856667,-76.1972779,2017-01-01,01-01-2017
52,2016,colombia,valle,yumbo,1,COLOMBIA_VALLE_YUMBO,3.5834664,-76.4952223,2017-01-01,01-01-2017
52,2016,colombia,valle,zarzal,2,COLOMBIA_VALLE_ZARZAL,4.393943,-76.0706472,2017-01-01,01-01-2017
52,2016,colombia,vichada,cumaribo,2,COLOMBIA_VICHADA_CUMARIBO,4.4471495,-69.7975845,2017-01-01,01-01-2017
1,2017,brasil,exterior,exterior_brasil,1,BRASIL_EXTERIOR_EXTERIOR_BRASIL,-10.3333333,-53.2,2017-01-08,08-01-2017
1,2017,colombia,antioquia,amaga,1,COLOMBIA_ANTIOQUIA_AMAGA,6.0406977,-75.7030694,2017-01-08,08-01-2017
1,2017,colombia,antioquia,antioquia,2,COLOMBIA_ANTIOQUIA_ANTIOQUIA,6.227259,-75.5719699,2017-01-08,08-01-2017
1,2017,colombia,antioquia,bello,4,COLOMBIA_ANTIOQUIA_BELLO,6.334997,-75.5582665,2017-01-08,08-01-2017
1,2017,colombia,antioquia,bolivar,1,COLOMBIA_ANTIOQUIA_BOLIVAR,6.140076834268387,-75.26636164397519,2017-01-08,08-01-2017
1,2017,colombia,antioquia,cisneros,2,COLOMBIA_ANTIOQUIA_CISNEROS,6.5382418,-75.0871316,2017-01-08,08-01-2017
1,2017,colombia,antioquia,envigado,1,COLOMBIA_ANTIOQUIA_ENVIGADO,6.1701348,-75.587415,2017-01-08,08-01-2017
1,2017,colombia,antioquia,fredonia,1,COLOMBIA_ANTIOQUIA_FREDONIA,5.9270644,-75.6718221,2017-01-08,08-01-2017
1,2017,colombia,antioquia,guarne,1,COLOMBIA_ANTIOQUIA_GUARNE,6.2800171,-75.4426875,2017-01-08,08-01-2017
1,2017,colombia,antioquia,itagui,5,COLOMBIA_ANTIOQUIA_ITAGUI,6.1724352,-75.6093254,2017-01-08,08-01-2017
1,2017,colombia,antioquia,maceo,1,COLOMBIA_ANTIOQUIA_MACEO,6.5535012,-74.7877474,2017-01-08,08-01-2017
1,2017,colombia,antioquia,medellin,29,COLOMBIA_ANTIOQUIA_MEDELLIN,6.269732449999999,-75.60255965090315,2017-01-08,08-01-2017
1,2017,colombia,antioquia,remedios,1,COLOMBIA_ANTIOQUIA_REMEDIOS,7.0285327,-74.695191,2017-01-08,08-01-2017
1,2017,colombia,antioquia,san juan de uraba,2,COLOMBIA_ANTIOQUIA_SAN JUAN DE URABA,8.7609887,-76.5283566,2017-01-08,08-01-2017
1,2017,colombia,antioquia,sopetran,1,COLOMBIA_ANTIOQUIA_SOPETRAN,6.5009582,-75.7424979,2017-01-08,08-01-2017
1,2017,colombia,antioquia,turbo,1,COLOMBIA_ANTIOQUIA_TURBO,8.0950848,-76.728545,2017-01-08,08-01-2017
1,2017,colombia,antioquia,valparaiso,1,COLOMBIA_ANTIOQUIA_VALPARAISO,5.6153841,-75.6247028,2017-01-08,08-01-2017
1,2017,colombia,antioquia,yolombo,4,COLOMBIA_ANTIOQUIA_YOLOMBO,6.5981185,-75.0108088,2017-01-08,08-01-2017
1,2017,colombia,atlantico,barranquilla,8,COLOMBIA_ATLANTICO_BARRANQUILLA,11.0101922,-74.8231794084391,2017-01-08,08-01-2017
1,2017,colombia,bolivar,cartagena,6,COLOMBIA_BOLIVAR_CARTAGENA,10.4265566,-75.5441671,2017-01-08,08-01-2017
1,2017,colombia,bolivar,el carmen de bolivar,1,COLOMBIA_BOLIVAR_EL CARMEN DE BOLIVAR,9.7169432,-75.1221847,2017-01-08,08-01-2017
1,2017,colombia,bolivar,el guamo,1,COLOMBIA_BOLIVAR_EL GUAMO,10.0312607,-74.9754413,2017-01-08,08-01-2017
1,2017,colombia,bolivar,magangue,3,COLOMBIA_BOLIVAR_MAGANGUE,9.2412097,-74.7567413,2017-01-08,08-01-2017
1,2017,colombia,bolivar,simiti,1,COLOMBIA_BOLIVAR_SIMITI,7.9551827,-73.9449234,2017-01-08,08-01-2017
1,2017,colombia,bolivar,tiquisio puerto rico,1,COLOMBIA_BOLIVAR_TIQUISIO (PUERTO RICO),8.5560603,-74.2631684,2017-01-08,08-01-2017
1,2017,colombia,boyaca,chitaraque,1,COLOMBIA_BOYACA_CHITARAQUE,6.0279763,-73.4469335,2017-01-08,08-01-2017
1,2017,colombia,boyaca,coper,5,COLOMBIA_BOYACA_COPER,5.4467242,-74.03515722066024,2017-01-08,08-01-2017
1,2017,colombia,boyaca,maripi,1,COLOMBIA_BOYACA_MARIPI,5.5495156,-74.0046921,2017-01-08,08-01-2017
1,2017,colombia,boyaca,muzo,4,COLOMBIA_BOYACA_MUZO,5.5321291,-74.1027796,2017-01-08,08-01-2017
1,2017,colombia,boyaca,otanche,1,COLOMBIA_BOYACA_OTANCHE,5.6599976,-74.1816643,2017-01-08,08-01-2017
1,2017,colombia,boyaca,pauna,2,COLOMBIA_BOYACA_PAUNA,5.69296165,-73.99311972509602,2017-01-08,08-01-2017
1,2017,colombia,boyaca,puerto boyaca,1,COLOMBIA_BOYACA_PUERTO BOYACA,5.9756376,-74.5882837,2017-01-08,08-01-2017
1,2017,colombia,boyaca,santana,4,COLOMBIA_BOYACA_SANTANA,6.055599150000001,-73.48209236741033,2017-01-08,08-01-2017
1,2017,colombia,caldas,marmato,1,COLOMBIA_CALDAS_MARMATO,5.4746415,-75.5988438,2017-01-08,08-01-2017
1,2017,colombia,casanare,aguazul,1,COLOMBIA_CASANARE_AGUAZUL,5.1708408,-72.550846,2017-01-08,08-01-2017
1,2017,colombia,cauca,buenos aires,1,COLOMBIA_CAUCA_BUENOS AIRES,3.0165467,-76.6406849,2017-01-08,08-01-2017
1,2017,colombia,cauca,puerto tejada,1,COLOMBIA_CAUCA_PUERTO TEJADA,3.2288972,-76.4192267,2017-01-08,08-01-2017
1,2017,colombia,cauca,toribio,1,COLOMBIA_CAUCA_TORIBIO,2.9554697,-76.2686889,2017-01-08,08-01-2017
