date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2021-05-24,19.183761121279247,15.291009906612727,23.795620445302827,3.884836245426698,129.59086519642693,9.170427999526053,1019.9755560416322
2021-05-31,19.197727543005296,15.055277004373059,24.426997897121705,2.921896141642598,75.13603372685061,9.012675380265417,1019.3537197501288
2021-06-07,18.290478121537124,14.721593992155729,23.00711836377861,3.116689316010196,97.89160062651773,7.475015325399758,1020.4624970765035
2021-06-14,18.78913294152839,14.567003156648491,23.686096332525768,3.0742807008455024,91.56164087231981,9.440161451508093,1020.7655661196613
2021-06-21,17.957437818857613,13.100590907259743,23.425324068144807,3.196157556405363,181.37934829325192,7.7211737406631,1020.7066179506004
2021-06-28,18.73072656751453,13.998522004652829,23.97637802786934,2.8813332412656325,125.76468372067096,9.312405694883433,1020.9005444023279
2021-07-05,18.971436170188202,14.309058035186807,24.20523999571228,2.7427882128195304,66.99188165775412,9.698581612216456,1019.8086992717765
2021-07-12,19.10497909160332,14.646768934642834,24.23035620641023,2.9388859338744524,62.97758697048355,10.94667463856722,1020.2337759811243
2021-07-19,18.979038100904052,14.669803651624024,23.84266218238764,2.4595789811118394,115.71442427836466,10.580053365775157,1020.1884968599913
2021-07-26,18.917611928400408,14.552308648265974,24.551480745104744,2.6553023970273624,73.07724414529731,9.765824025223141,1020.6154637712534
2021-08-02,18.637548760922467,13.868651156813991,23.96895938498707,2.596001977978045,127.81055034792166,10.718479830491193,1021.9261967656455
2021-08-09,18.878124308230753,14.6428597266097,23.999370940344154,2.784770808656046,98.55179576423355,9.079974629728435,1021.1475788386779
2021-08-16,18.341354051560597,14.647700919896952,23.270090926565995,2.3898399930658933,139.5301251213329,7.58878168102183,1019.629289967979
2021-08-23,18.85061091108161,14.46610007282348,24.746563815189415,3.0036677797051694,101.42312082609044,8.737381817393423,1018.5921175399842
2021-08-30,18.58122917797167,13.855903382677605,23.895640259591406,1.9645235829624796,96.25910701102258,8.511625206413726,1020.0274975669809
2021-09-06,18.58392498696207,14.457737528054304,23.688899862648064,2.4836268093448948,106.54689422442071,8.433913591001172,1020.4157818438288
2021-09-13,18.62724766190218,12.994070336681085,24.374155681731565,1.889890063888383,117.51040131201997,9.291241661810039,1020.6284708478336
2021-09-20,18.78455076398862,14.446810835876544,24.230881151730753,1.9574015152623325,110.29204230093545,9.587141576769287,1019.9104089499933
2021-09-27,18.39988645605711,13.24762721541423,24.382563224751852,1.375444976973279,125.9309805011558,8.17670412794164,1019.4554468183511
2021-10-04,19.184201870251684,14.748137897374935,24.65284923117153,1.8651031579382475,161.30010626673626,8.59743261179015,1018.2847773333812
2021-10-11,18.720502421620996,14.160660536471907,24.22023582715649,1.6669680865825947,221.16422275481509,7.966711876672201,1019.9153235288246
2021-10-18,18.282122282324753,13.463359861631469,24.1060985030522,1.44194314684748,192.363994067007,7.833823410629885,1020.4863988049871
2021-10-25,18.62644505250207,14.66415612449874,23.495345185463805,0.9333001751825689,195.79525597933716,7.930139912771643,1020.5972647672155
2021-11-01,18.471492878546176,13.81985389275785,24.17859185415931,1.001307194654036,244.92899407036197,8.246963646758378,1019.8749822376815
2021-11-08,18.720864739542797,14.632692870309539,24.119470347108464,0.883485970545067,207.1912176011045,8.402482937407893,1019.3830056442314
2021-11-15,19.060799852584065,13.91615234174557,24.880545427289103,1.3064353841642284,210.0918186185488,8.965195475346464,1018.7159526032946
2021-11-22,18.323552717105123,14.377816072214916,23.463092764359125,3.676293999368132,219.03200023291245,7.1921916836612665,1019.3292592322163
2021-11-29,19.15740992914409,14.374493134629605,24.866396079367686,2.823932275887926,117.90540694534126,8.958767098113258,1019.3054340098225
2021-12-06,19.407213912952425,14.658239583854279,24.8602295665454,0.8429938978735942,172.40373700027163,9.021450116787795,1019.1248591469255
2021-12-13,19.067043528544684,14.074282592345778,24.74343518276773,12.758811062863344,133.65880600254258,8.727866683701134,1019.0993694083924
2021-12-20,19.810281647241336,15.011056781722605,25.413677878000364,1.728206876335442,218.5347557723363,8.785427464780772,1020.0542222259519
2021-12-27,19.308010443344838,14.502392624581162,25.238231383990932,2.6746290317356354,224.72205770297634,8.227503620717465,1019.8473711816571
2022-01-03,18.70100712844695,13.198369553666376,25.340978072428396,1.4360914687096107,159.5899697453468,8.886526082467926,1020.0140957208953
2022-01-10,18.455788579536584,13.806073731270093,23.935370808272133,1.4385886084781014,166.149161037245,9.110594196773244,1021.1602684378607
2022-01-17,19.42399576661947,14.067056742717964,25.635037135582724,0.7400526933895,133.54652585886222,9.572569474644505,1019.6341778099819
2022-01-24,19.150547694107157,13.3858465084889,25.079002958383608,1.4396252047754614,224.57726992618072,10.545155199480467,1019.7162939296429
2022-01-31,18.73132829777824,12.880429397192403,25.15560451091303,1.2311182879304394,225.198654765092,9.144340170639733,1019.7619118848705
2022-02-07,18.912617749076425,14.754461041372886,24.497327174643225,3.28888974825167,200.30982975109765,8.950278918484925,1019.1238978358621
2022-02-14,19.080160151876196,14.621880389580388,24.674137394166248,2.1157643007443476,220.57433052204496,10.17299800808799,1019.6750248508632
2022-02-21,19.140081952099738,14.751502253428725,24.695927318421866,3.595663988286895,197.32503890377575,9.918291700191181,1019.8081482928616
2022-02-28,18.551620100430682,15.313913414277726,23.21013977090489,6.341205654407838,175.56715823408695,8.858067500705477,1020.1528850342264
2022-03-07,18.676244756779607,12.889458351438119,24.508155773108392,1.7027751323724407,228.37633866158882,9.428053764814608,1019.9412218575427
2022-03-14,19.05005512542829,14.041987802927668,24.916073830524535,2.6646334721300806,235.04737979997503,9.279832672350173,1019.6052422308978
2022-03-21,19.445117909787577,15.519559565434955,24.586021230289553,3.938113821071048,119.91618580330187,8.992823957104445,1018.7966139064395
2022-03-28,19.187605163848648,15.022415460770963,24.52786487986714,2.0002824359612137,118.9034415679915,9.055394620449407,1019.6750242338996
2022-04-04,19.550797066749816,15.07766015211584,25.02873327779442,4.401605769536017,138.86117602952802,9.042763112563835,1019.2915905738466
2022-04-11,19.67335752091722,14.85897164853112,25.361051737523052,1.486181408507454,99.17416551393396,9.692691901641968,1018.8119960136837
2022-04-18,18.562280856935477,14.923632627822487,23.74855091174615,3.19847774847587,248.93418299491535,7.656041187752009,1020.6644508091028
2022-04-25,18.741848181819424,14.681991947911618,24.329225697460913,6.973053491668828,147.90591320398727,8.197999819111178,1019.7189537935374
2022-05-02,19.3323307109857,14.741939629231595,24.930845722513986,3.887088300052988,130.42143574885787,8.190372562391763,1021.0660748601042
2022-05-09,19.68719569353195,15.64146307720433,25.213253185764724,5.638012214674964,120.38729717095826,8.098616092459686,1019.7358555141519
2022-05-16,19.137606949818583,15.105606109528225,24.302929018583335,7.1948847180587,94.75251813264909,7.91010059633619,1022.4804274138465
2022-05-23,19.292099709912996,14.862126603857863,24.49503635862698,4.38632153727857,81.03134268749359,9.134335145262796,1020.2237658989122
2022-05-30,18.473030411743586,14.493627241853034,23.582935182292804,6.616493123458032,138.97349834980997,7.632179653395651,1020.4312601721095
2022-06-06,18.459146381660197,14.626207039656489,23.448755096168707,6.326372603731805,191.73290851387077,7.49084886693649,1020.6320975414781
2022-06-13,18.036589047167045,14.098295132007141,23.25439028750944,8.329454468053669,197.51595639744582,7.22370206061717,1020.7207106773056
2022-06-20,18.22436968136388,14.3980705267895,23.50029705311649,3.855870988607603,152.76033103438613,7.704328279626616,1020.3994888222029
2022-06-27,18.649300376885407,14.157759102606008,24.075129769516813,6.179133788633233,146.5916671967063,7.767106713276691,1020.9731532476101
2022-07-04,19.410839903362948,14.42873278980068,24.65536272483015,4.203556263076761,87.70327265418776,9.56462930501213,1020.611082320352
2022-07-11,19.30686526408378,14.439024853965478,24.96954875855221,3.888245439517703,91.38000141187045,9.09382847391348,1020.851984369456
2022-07-18,18.936257952130273,14.027425241080453,24.350942260572257,4.213152469085792,105.84682347142868,9.028452213444174,1020.5270862335739
2022-07-25,18.706401030412717,14.485147974210333,24.114874216433467,6.79671658642176,136.3962703388056,8.54933750885175,1021.031555803073
2022-08-01,18.933232776123784,14.96933168760931,24.52675113524554,6.832955908519684,76.26479367175996,8.991861243058953,1019.8330776725428
2022-08-08,19.134391189600723,14.302028296299445,24.514295844512855,4.9083544214162815,126.02303943047785,9.861264833059826,1021.2112383354355
2022-08-15,19.02469993635429,13.346563693190983,24.93107124533414,4.8451840608243755,99.94046090363666,9.508520327958632,1020.6580001314271
2022-08-22,18.802611246647015,13.783166641208208,24.873065158640536,3.407020105368131,135.87524618739425,8.925945306829592,1020.5797948728781
2022-08-29,18.834282008844696,14.67100906586923,24.32263614722461,4.607714535270797,148.12442005974594,9.028972545481038,1019.5215667124345
2022-09-05,19.337226961294977,13.948385654409753,24.93356080464277,6.995796647641621,94.1686527358223,9.389920608734542,1020.502065510179
2022-09-12,18.481480170579257,13.403998176262833,24.56581167288166,4.400882404218963,139.87450880271425,8.153415087795606,1020.78511082133
2022-09-19,18.050919222910757,13.204625964520712,24.009719517669428,5.63410992395306,216.69983260333393,7.791626685383318,1020.7473368138266
2022-09-26,18.721660934439512,13.781624354428946,24.655602484867597,22.590933534721376,197.95465914243064,9.024471044634513,1020.5081648820344
2022-10-03,18.74052494584337,14.28950422982079,24.01054912358024,5.448757772291509,159.8177192634944,8.286567180254805,1019.8093159146061
2022-10-10,18.653358305367153,13.508693549178542,24.348435237187743,4.756759849157999,129.5508994243077,8.13133882885738,1020.6010395904876
2022-10-17,18.730389016146326,14.643729873471676,23.89372633682421,8.24569268449721,239.4083332738591,7.937135994905206,1020.3625469538207
2022-10-24,18.906834450764922,14.828949370135591,23.52118799966583,6.4933280537639435,246.13935822775872,8.231503202576544,1020.3285996912516
2022-10-31,18.708073064269794,14.392889025840846,23.527237857585146,6.250730405062426,213.3663200368721,8.496791500431817,1020.3999452566883
2022-11-07,18.256998640179308,14.295920869061774,23.1100501464979,9.748611415126854,231.67271347549655,7.783837492299176,1020.9931981533166
2022-11-14,19.018079506571407,14.506045940898156,23.601766828383436,5.0797594593468585,173.9196261155809,7.69906429466505,1019.6335383935303
2022-11-21,18.724879985129437,14.219517890769765,23.346636167232354,5.686326087820172,238.83408182422795,8.560385216505088,1019.812601256631
2022-11-28,18.26774762856611,14.25012830618916,22.93019889640042,6.7102362524953145,225.33193283487736,8.970403297457342,1018.9366650574202
2022-12-05,18.202414416987217,13.836996406039408,23.16449512851973,3.7287221097091665,220.39980247233487,8.709295611452275,1019.4997795749715
2022-12-12,18.289272925146268,12.482130336835672,24.275115432957936,2.0291004608395005,140.9951446104521,8.69665220087659,1018.8670347960712
2022-12-19,18.82009133831071,12.742822768926834,25.086208673041245,1.2803340284019848,99.44790841570558,9.723242477700712,1019.588311174017
2022-12-26,18.53789207933095,13.469856187635544,23.90679528926748,3.241824303240145,232.154809041907,8.760821925586514,1020.8176247321361
2023-01-02,18.507416055644047,14.372038089549482,23.281377785136026,6.022227924777613,134.23191786479805,8.799830212164602,1021.2478011729819
2023-01-09,18.383535620244526,14.636145468702344,23.382730964756384,8.052323771714752,202.6406723295377,8.87437908439321,1021.1799338473946
2023-01-16,18.405409902931858,13.615150437445864,23.66172198472177,2.8930633075757166,136.92768834726115,9.398764747551995,1019.7169824687641
2023-01-23,18.496270463418288,11.764698797063193,24.890241625829216,1.313477897295287,119.7458081577582,10.781650843774722,1019.176080826612
2023-01-30,18.418697961949054,11.532230185147176,24.8774390299535,1.3922177285841748,171.71146363778712,11.077171895210212,1019.3285572924386
2023-02-06,19.280801615287157,13.346555089687104,25.164366383571917,3.1609283517921756,78.69505957144338,11.090509442892321,1018.6027934608944
2023-02-13,19.186383340814018,13.767025863171384,24.6504637295561,5.435425501913106,97.37737915137906,10.221522887982493,1018.9138585141109
2023-02-20,18.689632861484345,13.455638693131508,24.36754121592929,3.128219531058758,182.09931713032043,10.284780147187801,1020.5599330833359
2023-02-27,20.08524038018163,15.379600708884103,25.144860328393122,5.246701648149178,91.30059083580352,10.570277215561065,1019.3051406157876
2023-03-06,18.29099223601092,14.83428206025832,22.870011471599927,9.603215252181526,236.6309268331731,8.809538433650424,1020.8277540887318
2023-03-13,18.606320826027694,14.548859769082583,23.12322664840385,9.480669685308785,230.24837023380766,8.866353346801786,1020.7916581958361
2023-03-20,19.322791821583984,14.618453110219807,24.423586669269415,4.410209009373497,219.7733952105907,10.667140489414672,1020.1620207310023
2023-03-27,19.12422142799499,14.81195323406129,23.950581565229633,7.833603623478986,103.63279055097028,9.80740357346137,1019.8590163809998
2023-04-03,19.379009504471032,14.56732651785594,24.126403125125837,3.371788426724834,128.82412351902286,9.969384431889585,1019.0666420151402
2023-04-10,19.343433412047595,14.854757457483261,24.968730647508174,6.260566536678206,105.73186826807738,9.677628622491886,1019.6129189623396
2023-04-17,19.127219585705344,14.948889987223366,24.026399014650018,7.45225588655735,191.07630082726004,8.792417263123548,1019.9421004798103
2023-04-24,19.318879298679104,15.121944864010132,23.997257351453552,5.152188569564087,137.50126972920557,8.7962714062919,1020.9869044327269
2023-05-01,20.428436482617478,14.510278437811094,25.879648538370308,1.5727706762053408,77.63676075473495,11.361601335241494,1019.4761959513061
2023-05-08,20.382391363814488,15.439450104779663,25.452642560595166,3.6074881619472747,94.34247100735527,10.654559722420798,1020.5080326627454
2023-05-15,20.10188856277836,15.29304484049842,25.369026308099674,6.194490664858441,125.71644984451343,8.8389219299863,1020.9591323744971
2023-05-22,19.604544234283843,15.633013864747358,24.539690709220558,8.374101994577675,126.85705543655044,7.870096597750361,1020.5938946571927
2023-05-29,19.595088880695823,14.60562310565297,24.79283332745562,4.885451765997487,143.39499225706436,8.318877659542995,1020.9080455666941
2023-06-05,19.575551724630433,14.53626761004919,24.577832770314917,5.813055340903667,78.9110393167753,8.809758571982531,1021.9526396465754
2023-06-12,20.254333231455924,15.02991238830575,24.700207445266425,3.6179070731128165,87.52982544089298,11.15445255028185,1020.4730860927004
2023-06-19,20.579116669638637,15.413675265491033,25.844358066938643,2.7115707759408036,92.95173515366848,9.874854028655394,1020.1997950173591
2023-06-26,20.301767125536763,15.139525483255188,25.316234702888632,3.3956706328444826,76.35351725974158,10.224844137632326,1020.4912400740876
2023-07-03,19.280885027359584,14.56997515615168,24.269358303310607,4.645945614265647,136.17424051682858,7.917965071168527,1020.9050681757316
2023-07-10,20.251871478204748,14.31241212594376,25.042484305184626,2.8768130891004846,65.14767903512066,10.621037627881265,1019.7140483288606
2023-07-17,20.495632863000612,15.442980500702662,25.22957219044294,1.3109028144698962,84.90450815673253,11.900524064317539,1021.2087488040123
2023-07-24,20.452056895782427,15.379544146052831,25.295584491492793,4.1357762901114405,86.72074589738217,10.164565732499383,1021.2653434376618
2023-07-31,20.428356286946627,14.988592867530587,25.39767035449634,2.2498688747755873,84.75781231570883,11.302890657918471,1022.0122339803441
2023-08-07,20.167726375567423,14.89223726140494,25.00351007882659,2.5543733854977724,98.18041790755413,9.721779738257762,1021.4927436368208
2023-08-14,20.030332077734162,14.76971453438195,25.64672109905671,5.313549644574555,128.3354897689455,9.254893904017958,1019.5411855229233
2023-08-21,19.773971552108783,14.487012874520925,25.282812885833664,5.9110890625083465,131.6789186295801,9.813462065384172,1019.9460061472746
2023-08-28,20.532688743276786,13.963317575231272,25.98471118495851,2.1887922225579794,93.32229270158918,11.216118585650191,1020.9770909875914
2023-09-04,20.20997555055519,14.34792329080041,25.323676410446343,3.445287428355004,83.44910524648951,10.116175347164628,1020.6493395577124
2023-09-11,20.31816437303946,14.026582607479684,25.60406567276808,2.5999716022501427,74.77172054679593,10.755340663156128,1020.5721685677147
2023-09-18,19.837569961636113,13.609257222902059,26.012635508562806,2.752559172051002,63.61082073305182,10.14036859613552,1019.9260725522054
2023-09-25,20.41268734831183,14.071434039572683,26.16469316857828,4.115144690448187,145.60766160973571,9.51863225707796,1020.2249312883916
2023-10-02,19.39552902054751,14.497704283132363,25.25669112918274,7.9658307516939635,191.10941286676183,8.580891806115451,1020.6609284498662
2023-10-09,19.346827666431984,14.216674700699281,26.200084315732262,5.021633140581907,135.65562276710733,8.775460694627192,1020.7003064607115
2023-10-16,18.86364458332049,14.228478079726516,24.53703459329221,3.5726714984495174,134.80839395588038,9.312077579222713,1020.6445107439998
2023-10-23,18.530057417430303,14.488413046195378,23.97841861899672,9.525844093442748,246.14964180693238,8.28779928601462,1020.0198572330116
2023-10-30,18.657550758036837,15.0831265743081,24.168604827908528,7.646682425553005,257.36347458895915,7.266827825727084,1019.6288677281918
2023-11-06,19.792501001106082,15.418182115968905,25.004676193890408,4.814700721588497,115.9177578402708,8.651833054797835,1019.4507441294638
2023-11-13,19.562503218253344,14.775730063684664,25.483221530918094,6.250189870084825,180.6644698844294,8.989329712803224,1020.1094555433035
2023-11-20,18.980348659499935,14.155596062521443,24.829611612494176,4.704982093636221,164.64589218940839,8.741224732348725,1020.4747429864674
2023-11-27,19.216266305711645,12.896203642261515,25.43501840359454,0.7144696399968241,151.80125746574865,10.199856990820951,1019.7995032181026
2023-12-04,19.27394382099323,13.55801686264103,25.32158260621613,1.9025375796352404,95.94827657648099,10.323226258880277,1019.3558325593542
2023-12-11,19.49374624348303,14.694347969389652,25.424447402209346,4.54020224255605,163.52027061065297,9.15122180952766,1018.6458643402026
2023-12-18,19.810996442168374,14.66221261101128,25.917042146040995,3.1516733152763448,136.60158138204898,9.487142661683936,1019.6165212263888
2023-12-25,19.37927058547772,14.869657451314499,25.026106099894708,3.7880230224291247,187.16315126870833,8.61781612850848,1021.8134558241819
2024-01-01,19.278840463440332,12.857456705086674,25.5568471085382,1.0683480787176773,157.60571398315818,9.928428985813682,1020.7745235933397
2024-01-08,19.271199144658517,13.108592887398904,26.0136116084508,1.9497728620077193,186.83127800392364,9.570861932271681,1020.5320050729916
2024-01-15,19.723037638843696,13.454998691958929,25.908402103632945,1.3413601349253885,63.08637840336309,12.418779479560083,1020.3088738532394
2024-01-22,19.499755191841622,12.345987929422616,26.23532792320819,3.659186918254278,132.45225412193713,11.655942334163454,1020.8099047406148
2024-01-29,19.743051919457574,14.820167484504955,26.12753192522566,6.129955914732889,176.73159933995709,10.338815238869755,1020.7436520418189
2024-02-05,19.55431704400652,14.749336559006794,25.21154495932925,3.647557068928706,123.97112161116779,9.695579067790964,1020.6849398344559
2024-02-12,20.621530068461773,14.498387820317674,26.678843795740427,0.9964521103729247,136.56935954769463,10.463541319488533,1020.3957901568393
