city,state,country,Latitude,Longitude,idx_city,status,nearest_city
cubara,boyaca,colombia,7.0020076,-72.1089218,COLOMBIA_BOYACA_CUBARA,not_empty,COLOMBIA_BOYACA_CUBARA
timbio,cauca,colombia,2.3528374,-76.683012,COLOMBIA_CAUCA_TIMBIO,not_empty,COLOMBIA_CAUCA_TIMBIO
la tebaida,quindio,colombia,4.4512175,-75.7887314,COLOMBIA_QUINDIO_LA TEBAIDA,not_empty,COLOMBIA_QUINDIO_LA TEBAIDA
palocabildo,tolima,colombia,5.1219918,-75.0222273,COLOMBIA_TOLIMA_PALOCABILDO,not_empty,COLOMBIA_TOLIMA_PALOCABILDO
piedras,tolima,colombia,4.5429776,-74.8788788,COLOMBIA_TOLIMA_PIEDRAS,not_empty,COLOMBIA_TOLIMA_PIEDRAS
la union,valle,colombia,4.607643088488091,-75.72044954114138,COLOMBIA_VALLE_LA UNION,not_empty,COLOMBIA_VALLE_LA UNION
vijes,valle,colombia,3.7003997,-76.4428876,COLOMBIA_VALLE_VIJES,not_empty,COLOMBIA_VALLE_VIJES
bahia solano mutis,choco,colombia,6.2245644,-77.4034389,COLOMBIA_CHOCO_BAHIA SOLANO (MUTIS),not_empty,COLOMBIA_CHOCO_BAHIA SOLANO (MUTIS)
supata,cundinamarca,colombia,5.0468531,-74.2715021,COLOMBIA_CUNDINAMARCA_SUPATA,not_empty,COLOMBIA_CUNDINAMARCA_SUPATA
durania,norte santander,colombia,7.7141729,-72.6566936,COLOMBIA_NORTE SANTANDER_DURANIA,not_empty,COLOMBIA_NORTE SANTANDER_DURANIA
coloso ricaurte,sucre,colombia,9.4941082,-75.3530874,COLOMBIA_SUCRE_COLOSO (RICAURTE),not_empty,COLOMBIA_SUCRE_COLOSO (RICAURTE)
