año,semana,temp,año_semana,prcp,count,codigo,MPIO_CCNCT,MPIO_CNMBR,geometry,longitude,latitude,elevation_m,date,count_t+1,count_t+2
2014,14,26.13989271428571,2014-14,0.1873214336644325,10,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-04-07,3.0,5.0
2014,15,26.30347114285714,2014-15,1.620178594120908,3,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-04-14,5.0,4.0
2014,16,25.78997371428571,2014-16,4.251964262287521,5,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-04-21,4.0,4.0
2014,17,25.25054085714286,2014-17,9.431250163486993,4,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-04-28,4.0,5.0
2014,18,25.22088614285714,2014-18,10.68446387137683,4,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-05-05,5.0,4.0
2014,19,25.00786471428571,2014-19,10.28124944546391,5,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-05-12,4.0,3.0
2014,20,25.30308771428571,2014-20,9.804820899951377,4,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-05-19,3.0,4.0
2014,21,25.26664071428572,2014-21,17.13303617920192,3,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-05-26,4.0,4.0
2014,22,25.25280785714286,2014-22,13.88767864022934,4,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-06-02,4.0,5.0
2014,23,25.53226585714286,2014-23,9.366785126072996,4,5045,5045,APARTADÓ,"POLYGON ((-76.42525179693415 8.073453898570664, -76.41178613182103 8.006522547244508, -76.4215793428124 7.912322867600288, -76.4644246408996 7.870180905654189, -76.51706314997817 7.83547576052211, -76.54889108570009 7.771023348133959, -76.70191000744012 7.811925840611055, -76.75332436514476 7.878857191937211, -76.53297711783912 7.963141115829407, -76.42525179693415 8.073453898570664))",-76.5579043662974,7.895848118192672,194.0,2014-06-09,5.0,7.0
