date,country,new_cases,cases,co,no2,o3,pm10,pm25,so2,population
2020-01-20,Brazil,0,0,2.0571428571428574,5.461904761904762,13.395238095238096,13.49047619047619,26.204761904761906,1.4523809523809526,208126926
2020-01-27,Brazil,0,0,2.642857142857143,6.876190476190476,13.638095238095238,15.89047619047619,31.27619047619047,5.347619047619048,208126926
2020-02-03,Brazil,0,0,2.792857142857143,6.109523809523809,11.295238095238096,12.714285714285714,24.942857142857143,3.633333333333333,208126926
2020-02-10,Brazil,0,0,2.269047619047619,5.914285714285714,11.766666666666666,13.033333333333333,23.76666666666667,3.257142857142857,208126926
2020-02-17,Brazil,0,0,2.852380952380952,6.6571428571428575,13.252380952380951,14.41904761904762,29.41904761904762,3.076190476190476,208126926
2020-02-24,Brazil,2,7,2.2857142857142856,5.6380952380952385,10.976190476190476,11.276190476190477,19.966666666666665,1.8452380952380951,208126926
2020-03-02,Brazil,18,58,1.8714285714285714,5.838095238095238,11.27142857142857,14.104761904761904,24.776190476190475,2.3428571428571425,208126926
2020-03-09,Brazil,142,610,1.957142857142857,6.776190476190477,15.957142857142857,19.204761904761906,40.01428571428571,2.642857142857143,208126926
2020-03-16,Brazil,1384,4874,2.185714285714286,6.876190476190476,14.414285714285715,15.004761904761907,31.323809523809523,3.6619047619047618,208126926
2020-03-23,Brazil,2710,21287,1.5714285714285714,4.447619047619048,13.452380952380953,13.828571428571431,27.32857142857143,1.9809523809523808,208126926
2020-03-30,Brazil,6874,55722,1.9666666666666666,5.085714285714286,13.204761904761904,15.604761904761904,31.400000000000002,1.7857142857142858,208126926
2020-04-06,Brazil,11062,123014,1.7857142857142858,4.338095238095238,16.01904761904762,15.133333333333331,29.042857142857144,1.9928571428571427,208126926
2020-04-13,Brazil,16462,216431,2.047619047619048,5.3,14.576190476190476,15.285714285714286,30.061904761904763,2.4619047619047616,208126926
2020-04-20,Brazil,24446,356082,2.2095238095238092,5.819047619047619,16.166666666666668,17.628571428571426,37.885714285714286,2.0428571428571427,208126926
2020-04-27,Brazil,38726,598681,3.1738095238095236,7.702380952380952,15.257142857142858,23.880952380952383,45.771428571428565,2.1404761904761904,208126926
2020-05-04,Brazil,60873,952113,2.352380952380952,6.809523809523809,13.314285714285715,18.238095238095237,30.79047619047619,2.2904761904761903,208126926
2020-05-11,Brazil,78381,1435992,3.376190476190476,9.0,10.195238095238095,20.29047619047619,39.53809523809524,3.4333333333333336,208126926
2020-05-18,Brazil,124953,2186804,2.8523809523809525,7.042857142857143,11.338095238095237,18.2,36.51428571428571,2.561904761904762,208126926
2020-05-25,Brazil,150104,3122720,3.9,10.0,11.638095238095238,24.609523809523807,46.885714285714286,3.104761904761905,208126926
2020-06-01,Brazil,178744,4329176,4.261904761904762,9.457142857142857,10.242857142857144,22.52857142857143,48.31904761904762,2.8047619047619046,208126926
2020-06-08,Brazil,173824,5591539,4.947619047619048,10.023809523809522,8.647619047619047,21.204761904761906,41.63809523809524,4.404761904761905,208126926
2020-06-15,Brazil,217831,7007284,3.880952380952381,8.495238095238095,11.19047619047619,18.52857142857143,34.01428571428571,2.7047619047619045,208126926
2020-06-22,Brazil,264903,8652654,3.8000000000000003,10.19047619047619,10.485714285714286,20.442857142857143,37.12619047619047,3.7142857142857144,208126926
2020-06-29,Brazil,254256,10482179,2.5166666666666666,9.142857142857142,12.638095238095238,19.071428571428573,35.740476190476194,2.376190476190476,208126926
2020-07-06,Brazil,262281,12315820,3.0928571428571425,10.60952380952381,13.7,25.86190476190476,47.48571428571428,4.133333333333334,208126926
2020-07-13,Brazil,233423,14047829,3.335714285714286,10.20952380952381,12.285714285714286,22.071428571428573,40.4952380952381,3.3857142857142857,208126926
2020-07-20,Brazil,320267,15999132,3.6166666666666667,12.60952380952381,13.00952380952381,25.86190476190476,49.357142857142854,4.161904761904762,208126926
2020-07-27,Brazil,314392,18248178,2.2142857142857144,7.414285714285714,15.3,16.295238095238094,28.842857142857138,3.5904761904761906,208126926
2020-08-03,Brazil,305069,20391364,2.4714285714285715,10.933333333333334,14.247619047619049,24.104761904761908,46.695238095238096,2.5142857142857147,208126926
2020-08-10,Brazil,301987,22539162,2.7857142857142856,11.057142857142859,14.852380952380955,29.204761904761906,50.10952380952381,2.9666666666666663,208126926
2020-08-17,Brazil,265345,24493739,1.9333333333333333,8.09047619047619,15.533333333333333,12.114285714285714,24.99047619047619,1.995238095238095,208126926
2020-08-24,Brazil,256145,26332826,2.666666666666667,9.595238095238097,16.690476190476193,18.9047619047619,32.976190476190474,2.3095238095238098,208126926
2020-08-31,Brazil,275884,28290281,2.3476190476190477,8.238095238095237,19.933333333333334,23.776190476190475,43.35238095238095,3.0476190476190474,208126926
2020-09-07,Brazil,192503,29711442,2.5142857142857147,9.347619047619048,23.7,33.042857142857144,63.08571428571429,4.023809523809524,208126926
2020-09-14,Brazil,213596,31208382,2.8238095238095235,10.152380952380952,23.05238095238095,30.133333333333333,55.3,3.4285714285714284,208126926
2020-09-21,Brazil,188158,32611199,2.357142857142857,8.428571428571429,18.53333333333333,18.152380952380952,33.50476190476191,2.7476190476190476,208126926
2020-09-28,Brazil,182944,33919222,2.8380952380952382,9.147619047619047,20.70952380952381,26.5,51.03809523809524,3.4285714285714284,208126926
2020-10-05,Brazil,179015,35200238,2.7333333333333334,8.814285714285715,18.795238095238094,22.35238095238095,42.2952380952381,2.0285714285714285,208126926
2020-10-12,Brazil,141688,36217849,2.138095238095238,7.104761904761905,19.704761904761906,18.64761904761905,36.57142857142857,1.6714285714285713,208126926
2020-10-19,Brazil,158204,37307954,2.142857142857143,6.714285714285714,16.676190476190477,15.966666666666667,32.8,1.7571428571428573,208126926
2020-10-26,Brazil,151355,38444483,2.1095238095238096,7.447619047619048,20.599999999999998,17.085714285714285,35.319047619047616,2.138095238095238,208126926
2020-11-02,Brazil,118438,39299442,1.8261904761904761,5.671428571428572,17.29047619047619,13.519047619047617,31.17142857142857,2.3095238095238098,208126926
2020-11-09,Brazil,198906,40486692,2.392857142857143,8.41904761904762,17.623809523809523,18.061904761904763,38.28095238095238,2.2119047619047616,208126926
2020-11-16,Brazil,208766,41892101,1.9857142857142855,5.928571428571429,16.00952380952381,12.671428571428573,23.29047619047619,2.1714285714285717,208126926
2020-11-23,Brazil,244209,43463917,1.957142857142857,6.876190476190476,16.342857142857145,16.0,32.266666666666666,2.419047619047619,208126926
2020-11-30,Brazil,288677,45398603,1.961904761904762,6.747619047619048,16.23333333333333,14.857142857142858,29.633333333333333,2.5666666666666664,208126926
2020-12-07,Brazil,299864,47476055,2.085714285714286,6.671428571428571,12.861904761904762,12.447619047619048,27.01904761904762,2.457142857142857,208126926
2020-12-14,Brazil,335814,49712472,2.1476190476190475,7.828571428571428,15.071428571428571,13.671428571428573,29.514285714285712,2.6999999999999997,208126926
2020-12-21,Brazil,244530,51809348,1.6595238095238094,4.5285714285714285,11.847619047619048,12.142857142857142,22.023809523809522,3.8500000000000005,208126926
2020-12-28,Brazil,249359,53552959,1.8785714285714286,5.238095238095239,14.552380952380954,11.385714285714286,23.695238095238096,6.885714285714286,208126926
2021-01-04,Brazil,373604,55654351,1.9666666666666666,5.6571428571428575,13.514285714285716,14.557142857142859,29.414285714285715,6.859523809523809,209194759
2021-01-11,Brazil,382285,58300647,2.0571428571428574,6.0,12.080952380952382,13.304761904761904,30.966666666666665,4.3,209194759
2021-01-18,Brazil,357931,60895361,1.9404761904761905,5.271428571428571,14.766666666666667,16.88095238095238,31.39047619047619,3.9476190476190482,209194759
2021-01-25,Brazil,358187,63415233,2.4785714285714286,8.142857142857142,16.804761904761907,20.323809523809526,40.55714285714286,3.2738095238095233,209194759
2021-02-01,Brazil,320451,65771095,2.242857142857143,6.51904761904762,13.976190476190476,16.609523809523807,33.916666666666664,3.7523809523809524,209194759
2021-02-08,Brazil,319036,67997425,2.280952380952381,6.5,9.204761904761906,12.361904761904762,23.952380952380953,3.1619047619047618,209194759
2021-02-15,Brazil,325809,70249155,2.0952380952380953,6.126190476190476,14.226190476190476,15.12857142857143,37.721428571428575,3.1095238095238096,209194759
2021-02-22,Brazil,384274,72761583,2.138095238095238,6.90952380952381,11.314285714285715,15.738095238095237,38.278571428571425,3.9619047619047616,209194759
2021-03-01,Brazil,470094,75649092,2.1857142857142855,6.195238095238095,10.280952380952382,15.166666666666668,36.00714285714286,3.942857142857143,209194759
2021-03-08,Brazil,462679,79028320,2.1619047619047618,6.228571428571429,14.876190476190475,16.514285714285712,34.392857142857146,2.8476190476190473,209194759
2021-03-15,Brazil,515395,82513610,2.257142857142857,6.795238095238096,12.961904761904762,17.090476190476192,34.07142857142857,3.2666666666666666,209194759
2021-03-22,Brazil,539352,86245827,2.066666666666667,5.757142857142857,15.380952380952381,18.152380952380952,34.72857142857143,3.6666666666666665,209194759
2021-03-29,Brazil,446602,89750098,1.7904761904761906,5.0738095238095235,14.914285714285715,14.961904761904762,27.37857142857143,3.0523809523809526,209194759
2021-04-05,Brazil,498894,92989310,1.8952380952380952,6.180952380952381,12.047619047619047,15.247619047619049,27.957142857142856,2.5952380952380953,209194759
2021-04-12,Brazil,459890,96298156,1.6952380952380952,5.804761904761905,13.904761904761907,18.2,29.72142857142857,2.6809523809523808,209194759
2021-04-19,Brazil,397964,99279909,1.7,5.519047619047619,11.938095238095238,14.79047619047619,23.97142857142857,3.0428571428571423,209194759
2021-04-26,Brazil,413723,102147324,1.676190476190476,5.376190476190476,14.452380952380953,15.08095238095238,28.342857142857138,3.35,209194759
2021-05-03,Brazil,428511,105086715,2.580952380952381,8.214285714285714,12.361904761904762,20.928571428571427,37.721428571428575,2.8857142857142857,209194759
2021-05-10,Brazil,445514,108120476,1.9285714285714286,7.752380952380952,12.776190476190477,16.738095238095237,31.557142857142857,3.6047619047619044,209194759
2021-05-17,Brazil,457075,111294022,3.119047619047619,11.938095238095238,12.0,26.12857142857143,49.464285714285715,3.685714285714286,209194759
2021-05-24,Brazil,427497,114377282,3.6619047619047618,12.033333333333333,12.257142857142856,28.028571428571432,44.035714285714285,3.795238095238095,209194759
2021-05-31,Brazil,433046,117457542,2.8714285714285714,10.247619047619049,12.414285714285715,22.357142857142858,46.06428571428571,4.20952380952381,209194759
2021-06-07,Brazil,468609,120525356,2.2904761904761903,8.380952380952381,10.43809523809524,17.0,32.778571428571425,3.580952380952381,209194759
2021-06-14,Brazil,510818,124007637,2.157142857142857,8.676190476190476,11.8,18.609523809523807,31.664285714285715,3.202380952380952,209194759
2021-06-21,Brazil,491384,127671605,2.8047619047619046,10.276190476190477,11.309523809523808,20.757142857142856,34.028571428571425,2.742857142857143,209194759
2021-06-28,Brazil,349055,130399994,3.1476190476190475,9.771428571428572,12.685714285714285,22.51904761904762,36.93571428571429,3.433333333333333,209194759
2021-07-05,Brazil,319652,132755162,2.3666666666666667,9.528571428571428,14.242857142857144,23.561904761904763,42.32142857142857,2.376190476190476,209194759
2021-07-12,Brazil,286986,134824571,4.914285714285714,14.954761904761906,11.576190476190476,32.91904761904762,69.10714285714286,1.9000000000000001,209194759
2021-07-19,Brazil,312446,136852819,3.5666666666666664,12.961904761904762,11.585714285714285,30.276190476190475,53.0,2.914285714285714,209194759
2021-07-26,Brazil,249222,138876771,3.019047619047619,9.861904761904762,13.104761904761904,21.861904761904757,38.021428571428565,2.507142857142857,209194759
2021-08-02,Brazil,227490,140506188,2.061904761904762,9.047619047619047,13.828571428571427,18.20952380952381,35.378571428571426,3.066666666666667,209194759
2021-08-09,Brazil,198369,142003492,3.207142857142857,9.380952380952381,12.94047619047619,20.00952380952381,41.199999999999996,4.021428571428571,209194759
2021-08-16,Brazil,206860,143452007,4.147619047619047,14.799999999999999,15.928571428571429,33.738095238095234,64.79285714285714,3.1547619047619047,209194759
2021-08-23,Brazil,170331,144740970,3.0714285714285716,11.538095238095238,17.442857142857143,29.485714285714288,48.199999999999996,3.835714285714286,209194759
2021-08-30,Brazil,149008,145830481,2.685714285714286,7.704761904761905,17.435714285714287,21.152380952380952,48.028571428571425,1.885714285714286,209194759
2021-09-06,Brazil,108859,146701679,2.895238095238095,8.385714285714286,19.514285714285712,25.76190476190476,54.40714285714286,2.3428571428571425,209194759
2021-09-13,Brazil,240332,147738984,2.242857142857143,7.671428571428572,19.13809523809524,23.78095238095238,42.17857142857143,3.473809523809524,209194759
2021-09-20,Brazil,123549,149218671,1.9952380952380953,7.019047619047619,20.714285714285715,24.166666666666664,42.357142857142854,4.814285714285715,209194759
2021-09-27,Brazil,104666,149998138,2.5738095238095235,9.626190476190475,19.52142857142857,24.657142857142855,45.653571428571425,4.947619047619048,209194759
2021-10-04,Brazil,108576,150762056,1.842857142857143,6.50952380952381,18.033333333333335,13.204761904761906,28.02857142857143,3.142857142857143,209194759
2021-10-11,Brazil,68196,151328243,1.8285714285714287,7.061904761904762,18.757142857142856,14.114285714285714,27.642857142857142,3.623809523809524,209194759
2021-10-18,Brazil,85085,151900800,1.738095238095238,6.628571428571429,18.842857142857145,12.657142857142857,36.02142857142857,3.142857142857143,209194759
2021-10-25,Brazil,80805,152476160,1.8666666666666667,6.647619047619047,15.161904761904761,14.54761904761905,48.57142857142857,3.4690476190476187,209194759
2021-11-01,Brazil,69933,152971804,1.619047619047619,5.204761904761904,14.799999999999999,13.299999999999999,43.285714285714285,3.557142857142857,209194759
2021-11-08,Brazil,77468,153514800,1.5333333333333332,5.1761904761904765,13.914285714285715,11.271428571428572,32.714285714285715,3.2571428571428567,209194759
2021-11-15,Brazil,59501,153962596,1.8785714285714286,7.204761904761904,16.992857142857144,16.428571428571427,48.42857142857143,2.871428571428571,209194759
2021-11-22,Brazil,63842,154417509,2.3000000000000003,8.371428571428572,22.014285714285712,20.076190476190476,54.714285714285715,3.619047619047619,209194759
2021-11-29,Brazil,61709,154851223,1.9285714285714286,6.576190476190476,19.01904761904762,16.419047619047618,44.285714285714285,4.3428571428571425,209194759
2021-12-06,Brazil,46402,155246331,1.538095238095238,6.70952380952381,15.957142857142857,15.414285714285715,38.714285714285715,4.004761904761905,209194759
2021-12-13,Brazil,24090,155459367,2.080952380952381,6.261904761904762,11.938095238095238,13.638095238095238,37.0,6.757142857142858,209194759
2021-12-20,Brazil,25696,155618450,1.773809523809524,5.4190476190476184,16.16190476190476,15.980952380952383,39.714285714285715,4.6190476190476195,209194759
2021-12-27,Brazil,54161,155945055,2.1357142857142857,6.319047619047619,13.723809523809525,14.37142857142857,43.0,6.485714285714287,209194759
2022-01-03,Brazil,231756,156854297,2.139194139194139,6.296886446886447,13.737179487179487,14.182417582417582,41.934065934065934,6.12967032967033,209905829
2022-01-10,Brazil,485945,159676140,2.1426739926739926,6.274725274725275,13.750549450549451,13.993406593406592,40.86813186813187,5.773626373626374,209905829
2022-01-17,Brazil,1039277,165092443,2.146153846153846,6.2525641025641026,13.763919413919414,13.804395604395603,39.8021978021978,5.417582417582418,209905829
2022-01-24,Brazil,1306242,173501688,2.1496336996336995,6.2304029304029305,13.777289377289378,13.615384615384613,38.73626373626374,5.061538461538462,209905829
2022-01-31,Brazil,1185752,182384349,2.153113553113553,6.208241758241758,13.79065934065934,13.426373626373625,37.67032967032967,4.705494505494506,209905829
2022-02-07,Brazil,946505,189744501,2.1565934065934065,6.186080586080586,13.804029304029305,13.237362637362637,36.604395604395606,4.34945054945055,209905829
2022-02-14,Brazil,725276,195457635,2.16007326007326,6.163919413919413,13.817399267399267,13.048351648351646,35.53846153846154,3.9934065934065934,209905829
2022-02-21,Brazil,558614,199908997,2.1635531135531134,6.141758241758241,13.830769230769231,12.859340659340658,34.472527472527474,3.6373626373626373,209905829
2022-02-28,Brazil,279731,202443965,2.167032967032967,6.119597069597069,13.844139194139194,12.670329670329668,33.40659340659341,3.281318681318681,209905829
2022-03-07,Brazil,318308,204736541,2.1705128205128204,6.097435897435897,13.857509157509158,12.48131868131868,32.34065934065934,2.925274725274725,209905829
2022-03-14,Brazil,262981,206701020,2.173992673992674,6.075274725274725,13.87087912087912,12.292307692307691,31.274725274725277,2.569230769230769,209905829
2022-03-21,Brazil,211926,208354265,2.1774725274725273,6.053113553113553,13.884249084249085,12.103296703296701,30.208791208791208,2.2131868131868124,209905829
2022-03-28,Brazil,153045,209593979,2.1809523809523808,6.030952380952381,13.897619047619047,11.914285714285713,29.142857142857142,1.8571428571428572,209905829
2022-04-04,Brazil,151194,210648339,2.369047619047619,6.683333333333333,14.730952380952383,15.728571428571428,37.57142857142857,1.757142857142857,209905829
2022-04-11,Brazil,98639,211541150,2.157142857142857,6.878571428571428,16.42142857142857,15.714285714285714,34.642857142857146,0.7071428571428572,209905829
2022-04-18,Brazil,96845,212212873,2.542857142857143,9.635714285714286,16.507142857142856,24.357142857142858,50.214285714285715,1.0285714285714287,209905829
2022-04-25,Brazil,105036,212887681,3.25,10.728571428571428,12.792857142857143,26.142857142857142,51.42857142857143,0.85,209905829
2022-05-02,Brazil,110037,213637084,2.607142857142857,9.485714285714284,11.485714285714286,17.428571428571427,38.0,0.7785714285714286,209905829
2022-05-09,Brazil,123854,214460772,2.6095238095238096,9.347619047619048,13.833333333333332,19.485714285714288,47.57142857142857,1.0285714285714287,209905829
2022-05-16,Brazil,102830,215123646,2.647619047619048,9.347619047619048,12.90952380952381,23.0,46.07142857142857,2.0761904761904764,209905829
2022-05-23,Brazil,162359,216192621,3.8666666666666667,12.30952380952381,8.652380952380952,27.833333333333332,63.42857142857143,2.776190476190476,209905829
2022-05-30,Brazil,183900,217570443,3.076190476190476,8.804761904761905,11.595238095238097,15.504761904761905,39.5,2.419047619047619,209905829
2022-06-06,Brazil,319386,219457251,3.185714285714286,10.661904761904761,11.266666666666666,18.185714285714287,44.5,2.642857142857143,209905829
2022-06-13,Brazil,154904,221097362,3.4904761904761905,10.523809523809524,12.90952380952381,18.40952380952381,49.0,3.0095238095238095,209905829
2022-06-20,Brazil,411397,223496305,4.476190476190476,13.176190476190476,11.138095238095238,23.071428571428573,65.57142857142857,2.761904761904762,209905829
2022-06-27,Brazil,467256,226298574,3.361904761904762,11.87142857142857,13.895238095238096,26.12857142857143,65.71428571428571,2.9904761904761905,209905829
2022-07-04,Brazil,406042,229195656,4.2,15.328571428571427,10.747619047619049,28.833333333333336,72.14285714285714,4.119047619047619,209905829
2022-07-11,Brazil,404654,232005500,2.814285714285714,9.947619047619048,13.89047619047619,22.238095238095237,49.857142857142854,3.0,209905829
2022-07-18,Brazil,290238,234400058,3.654761904761905,11.70952380952381,13.528571428571428,22.333333333333332,55.142857142857146,3.1714285714285713,209905829
2022-07-25,Brazil,242544,236173407,3.138095238095238,11.257142857142856,16.328571428571426,26.36190476190476,65.28571428571429,3.080952380952381,209905829
2022-08-01,Brazil,184471,237658961,3.3047619047619046,11.095238095238097,16.038095238095238,27.428571428571427,63.714285714285715,3.123809523809524,209905829
2022-08-08,Brazil,129760,238736752,2.4,8.152380952380952,15.476190476190478,15.023809523809524,35.785714285714285,1.8714285714285714,209905829
2022-08-15,Brazil,116106,239640812,2.2523809523809524,8.876190476190477,19.395238095238092,21.114285714285717,42.57142857142857,1.5666666666666667,209905829
2022-08-22,Brazil,104672,240356694,2.566666666666667,10.48095238095238,16.48095238095238,23.814285714285713,57.785714285714285,3.395238095238095,209905829
2022-08-29,Brazil,87236,241039357,1.861904761904762,7.595238095238095,18.66190476190476,17.31904761904762,35.857142857142854,2.4261904761904765,209905829
2022-09-05,Brazil,60594,241460373,3.5333333333333337,10.366666666666669,17.36190476190476,27.585714285714285,61.285714285714285,3.2476190476190476,209905829
2022-09-12,Brazil,52094,241912568,2.357142857142857,8.519047619047617,15.833333333333332,14.028571428571428,31.0,2.4095238095238094,209905829
2022-09-19,Brazil,55594,242266153,2.157142857142857,7.914285714285714,19.685714285714287,19.02857142857143,42.57142857142857,2.776190476190476,209905829
2022-09-26,Brazil,48097,242602528,2.4095238095238094,8.638095238095238,15.385714285714286,12.91904761904762,31.214285714285715,2.5738095238095235,209905829
2022-10-03,Brazil,34709,242897007,2.3190476190476192,8.276190476190477,20.13809523809524,16.742857142857144,39.642857142857146,3.0928571428571425,209905829
2022-10-10,Brazil,39229,243166518,2.604761904761905,7.9,19.095238095238095,17.809523809523807,49.642857142857146,3.2761904761904757,209905829
2022-10-17,Brazil,34000,243376950,2.4142857142857146,7.942857142857143,17.366666666666667,15.466666666666667,40.857142857142854,1.7833333333333334,209905829
2022-10-24,Brazil,34796,243651217,2.204761904761905,7.204761904761905,20.942857142857143,17.66190476190476,37.785714285714285,2.4642857142857144,209905829
2022-10-31,Brazil,33805,243896316,1.657142857142857,4.809523809523809,16.63809523809524,9.80952380952381,19.785714285714285,1.7023809523809523,209905829
2022-11-07,Brazil,59135,244180646,2.1333333333333333,6.238095238095238,17.14761904761905,14.27142857142857,32.214285714285715,3.85,209905829
2022-11-14,Brazil,91297,244723997,1.9190476190476191,5.652380952380952,19.38095238095238,15.333333333333332,32.785714285714285,2.2452380952380953,209905829
2022-11-21,Brazil,150008,245687433,2.1285714285714286,7.204761904761904,17.704761904761906,13.866666666666665,34.214285714285715,2.354761904761905,209905829
2022-11-28,Brazil,188043,246919476,2.5333333333333328,8.838095238095239,13.96190476190476,12.428571428571429,31.642857142857142,3.857142857142857,209905829
2022-12-05,Brazil,194170,248315437,2.5952380952380953,9.085714285714285,16.166666666666664,15.857142857142858,40.5,4.457142857142857,209905829
2022-12-12,Brazil,337810,250510509,1.8952380952380952,6.514285714285714,16.29047619047619,14.428571428571429,34.42857142857143,3.6214285714285714,209905829
2022-12-19,Brazil,223319,252362644,2.35,5.502380952380952,13.204761904761906,10.142857142857142,24.857142857142858,1.3714285714285717,209905829
2022-12-26,Brazil,238436,253977655,2.9642857142857144,6.785714285714286,13.916666666666668,11.142857142857142,31.785714285714285,2.0,209905829
2023-01-02,Brazil,145933,255002650,2.2857142857142856,6.171428571428571,12.442857142857145,9.928571428571429,23.5,0.6714285714285715,210707000
2023-01-09,Brazil,150885,256079478,2.9285714285714284,8.607142857142858,9.042857142857143,10.285714285714286,26.5,0.7428571428571429,210707000
2023-01-16,Brazil,89954,256810299,2.4785714285714286,8.042857142857143,16.77857142857143,14.714285714285714,42.0,0.7428571428571429,210707000
2023-01-23,Brazil,76208,257396472,2.3380952380952382,7.8500000000000005,15.754761904761905,14.428571428571429,37.285714285714285,1.4642857142857142,210707000
2023-01-30,Brazil,73140,257909365,2.066666666666667,5.164285714285714,12.119047619047619,11.214285714285714,26.535714285714285,7.185714285714286,210707000
2023-02-06,Brazil,65429,258350441,2.7333333333333334,7.892857142857143,12.811904761904762,14.785714285714286,35.5,4.807142857142857,210707000
2023-02-13,Brazil,54852,258794814,3.1976190476190474,9.126190476190477,13.567857142857145,12.535714285714286,33.357142857142854,2.8857142857142857,210707000
2023-02-20,Brazil,32849,259043229,4.338095238095238,10.111904761904762,11.696428571428571,14.392857142857142,38.142857142857146,3.3785714285714286,210707000
2023-02-27,Brazil,60678,259461721,2.3785714285714286,7.726190476190475,13.164285714285713,16.571428571428573,36.714285714285715,3.795238095238095,210707000
2023-03-06,Brazil,-5156,148304212,3.0142857142857147,9.914285714285715,10.780952380952382,16.071428571428573,36.0,3.2857142857142856,210707000
2020-01-20,Chile,0,0,4.511904761904762,4.730952380952381,14.030952380952382,34.77922077922078,38.67748917748918,4.166666666666667,19331414
2020-01-27,Chile,0,0,5.419047619047619,5.24047619047619,14.778571428571427,35.66233766233766,40.107142857142854,4.538095238095238,19331414
2020-02-03,Chile,0,0,4.890476190476191,6.454761904761904,13.698095238095238,31.766233766233768,31.071428571428573,4.1119047619047615,19331414
2020-02-10,Chile,0,0,5.728571428571429,5.792857142857143,12.125714285714285,35.909090909090914,40.654761904761905,3.576190476190476,19331414
2020-02-17,Chile,2,2,5.795238095238096,5.430952380952381,12.017142857142858,40.41558441558442,40.65476190476191,3.6357142857142857,19331414
2020-02-24,Chile,7,21,6.345238095238095,6.538095238095238,11.85,37.07792207792208,42.67857142857142,3.688095238095238,19331414
2020-03-02,Chile,11,88,7.219047619047619,6.602380952380953,12.833333333333332,39.493506493506494,43.94047619047619,3.7833333333333337,19331414
2020-03-09,Chile,81,359,6.002380952380952,6.633333333333334,10.985714285714286,35.01298701298701,35.94047619047619,3.5095238095238095,19331414
2020-03-16,Chile,586,2680,6.3880952380952385,5.826190476190476,11.721428571428572,33.23376623376623,39.45238095238095,3.8190476190476192,19331414
2020-03-23,Chile,1558,10261,5.828571428571428,5.242857142857143,10.619047619047619,28.350649350649352,37.95238095238095,3.7738095238095233,19331414
2020-03-30,Chile,2420,24909,5.978571428571429,6.516666666666667,13.771428571428572,38.92207792207792,50.726190476190474,4.035714285714286,19331414
2020-04-06,Chile,2987,43938,6.235714285714286,6.992857142857143,12.733333333333334,43.142857142857146,66.07142857142857,3.8404761904761906,19331414
2020-04-13,Chile,3304,65523,7.383333333333334,8.771428571428572,11.707142857142857,43.23376623376623,69.05952380952381,4.076190476190476,19331414
2020-04-20,Chile,4054,90640,6.742857142857143,6.788095238095238,11.769047619047617,38.66233766233766,63.32142857142857,3.6619047619047618,19331414
2020-04-27,Chile,7431,128143,9.311904761904762,8.104761904761904,10.68095238095238,38.961038961038966,67.9047619047619,4.297619047619048,19331414
2020-05-04,Chile,11414,196213,9.095238095238097,9.776190476190477,10.857142857142858,47.935064935064936,82.66666666666666,3.692857142857143,19331414
2020-05-11,Chile,18514,300077,10.178571428571429,9.992857142857144,8.714285714285714,44.36363636363637,78.1547619047619,3.1142857142857143,19331414
2020-05-18,Chile,31627,475916,13.192857142857141,9.48095238095238,8.9,46.76623376623377,89.77380952380952,3.419047619047619,19331414
2020-05-25,Chile,39554,728568,12.338095238095237,9.473809523809523,8.235714285714286,53.57142857142857,101.38095238095238,2.688095238095238,19331414
2020-06-01,Chile,43206,1014680,14.426190476190476,10.323809523809524,7.778571428571429,51.66233766233766,104.26190476190477,2.4952380952380957,19331414
2020-06-08,Chile,41816,1318235,12.252857142857142,10.233333333333333,9.295238095238094,39.688311688311686,81.08333333333334,2.688095238095238,19331414
2020-06-15,Chile,33783,1588670,7.852380952380953,8.41904761904762,11.264285714285714,32.41558441558441,65.69047619047619,2.307142857142857,19331414
2020-06-22,Chile,29627,1814318,9.530952380952382,10.261904761904761,11.869047619047619,34.21688311688312,73.61904761904762,2.704761904761905,19331414
2020-06-29,Chile,23550,1997444,8.090476190476192,8.695238095238095,12.961904761904762,31.12987012987013,67.39285714285714,3.192857142857143,19331414
2020-07-06,Chile,19509,2145219,9.79047619047619,9.442857142857145,10.792857142857143,38.714285714285715,85.59523809523809,2.7547619047619043,19331414
2020-07-13,Chile,15889,2268268,11.502380952380951,9.33095238095238,11.226190476190476,44.532467532467535,87.15476190476191,2.630952380952381,19331414
2020-07-20,Chile,14860,2373559,11.552380952380952,9.595238095238097,11.795238095238094,38.18181818181818,77.51190476190477,2.4452380952380954,19331414
2020-07-27,Chile,13941,2475890,13.238095238095239,10.961904761904762,10.947619047619048,48.883116883116884,94.76190476190477,2.8642857142857143,19331414
2020-08-03,Chile,13325,2568753,11.20952380952381,8.914285714285715,12.664285714285715,42.05194805194805,84.53571428571429,3.1761904761904765,19331414
2020-08-10,Chile,12890,2661821,8.97857142857143,8.404761904761905,14.023809523809524,35.74025974025974,72.82142857142857,3.316666666666667,19331414
2020-08-17,Chile,11719,2745385,10.535714285714286,8.780952380952382,12.916666666666668,43.83116883116883,85.23809523809526,2.5928571428571425,19331414
2020-08-24,Chile,12309,2830975,6.495238095238095,6.263605442176872,14.44421768707483,26.558441558441558,55.70238095238095,2.3064625850340135,19331414
2020-08-31,Chile,12536,2917524,8.663520408163265,7.743537414965987,12.963945578231291,42.15584415584416,87.6190476190476,2.333333333333333,19331414
