date,country,new_cases,cases,co,no2,o3,pm10,pm25,so2,year,population,Mean_distance_avg_14day_movavg,StringencyIndex_Average
2020-03-23,Chile,1558,10261,5.828571428571428,5.242857142857143,10.619047619047619,28.350649350649352,37.95238095238095,3.7738095238095233,2020,19331414,19.456666666666667,69.84428571428572
2020-03-30,Chile,2420,24909,5.978571428571429,6.516666666666667,13.771428571428572,38.92207792207792,50.726190476190474,4.035714285714286,2020,19331414,12.998571428571427,75.92999999999999
2020-04-06,Chile,2987,43938,6.235714285714286,6.992857142857143,12.733333333333334,43.142857142857146,66.07142857142857,3.8404761904761906,2020,19331414,11.04142857142857,75.92999999999999
2020-04-13,Chile,3304,65523,7.383333333333334,8.771428571428572,11.707142857142857,43.23376623376623,69.05952380952381,4.076190476190476,2020,19331414,10.27,75.92999999999999
2020-04-20,Chile,4054,90640,6.742857142857143,6.788095238095238,11.769047619047617,38.66233766233766,63.32142857142857,3.6619047619047618,2020,19331414,10.87857142857143,75.92999999999999
2020-04-27,Chile,7431,128143,9.311904761904762,8.104761904761904,10.68095238095238,38.961038961038966,67.9047619047619,4.297619047619048,2020,19331414,11.852857142857143,75.92999999999999
2020-05-04,Chile,11414,196213,9.095238095238097,9.776190476190477,10.857142857142858,47.935064935064936,82.66666666666666,3.692857142857143,2020,19331414,12.247142857142858,76.72285714285715
2020-05-11,Chile,18514,300077,10.178571428571429,9.992857142857144,8.714285714285714,44.36363636363637,78.1547619047619,3.1142857142857143,2020,19331414,12.365714285714287,79.16857142857143
2020-05-18,Chile,31627,475916,13.192857142857141,9.48095238095238,8.9,46.76623376623377,89.77380952380952,3.419047619047619,2020,19331414,11.425714285714287,81.02
2020-05-25,Chile,39554,728568,12.338095238095237,9.473809523809523,8.235714285714286,53.57142857142857,101.38095238095238,2.688095238095238,2020,19331414,10.744285714285713,81.02
2020-06-01,Chile,43206,1014680,14.426190476190476,10.323809523809524,7.778571428571429,51.66233766233766,104.26190476190477,2.4952380952380957,2020,19331414,11.319999999999999,81.02
2020-06-08,Chile,41816,1318235,12.252857142857142,10.233333333333333,9.295238095238094,39.688311688311686,81.08333333333334,2.688095238095238,2020,19331414,12.064285714285715,81.02
2020-06-15,Chile,33783,1588670,7.852380952380953,8.41904761904762,11.264285714285714,32.41558441558441,65.69047619047619,2.307142857142857,2020,19331414,12.478571428571428,81.02
2020-06-22,Chile,29627,1814318,9.530952380952382,10.261904761904761,11.869047619047619,34.21688311688312,73.61904761904762,2.704761904761905,2020,19331414,12.514285714285714,81.02
2020-06-29,Chile,23550,1997444,8.090476190476192,8.695238095238095,12.961904761904762,31.12987012987013,67.39285714285714,3.192857142857143,2020,19331414,11.928571428571429,84.46000000000001
2020-07-06,Chile,19509,2145219,9.79047619047619,9.442857142857145,10.792857142857143,38.714285714285715,85.59523809523809,2.7547619047619043,2020,19331414,11.865714285714287,90.28
