week,dengue,zika,chik,var,date,tavg,tmin,tmax,prcp,wdir,wspd,pres,mob_index,google_physician,google_hospital,google_pharmacy,google_symptom
2021-09-20,1039,1.0,0.0,459.0,2021-09-20,18.78455076398862,14.446810835876544,24.230881151730756,1.9574015152623323,110.29204230093544,9.587141576769287,1019.9104089499932,13.26,25,8,5,23
2021-09-27,1082,0.0,1.0,465.0,2021-09-27,18.39988645605711,13.24762721541423,24.38256322475185,1.375444976973279,125.9309805011558,8.17670412794164,1019.4554468183512,13.18142857142857,25,7,5,25
2021-10-04,1125,2.0,1.0,466.0,2021-10-04,19.184201870251684,14.748137897374937,24.65284923117153,1.8651031579382475,161.30010626673626,8.59743261179015,1018.2847773333812,12.48,23,7,5,24
2021-10-11,1126,2.0,0.0,544.0,2021-10-11,18.720502421621,14.160660536471909,24.22023582715649,1.6669680865825949,221.16422275481509,7.966711876672201,1019.9153235288246,12.44,16,7,4,23
2021-10-18,1105,0.0,1.0,507.0,2021-10-18,18.282122282324757,13.463359861631467,24.1060985030522,1.44194314684748,192.363994067007,7.833823410629885,1020.4863988049872,13.52,13,7,4,23
2021-10-25,1158,2.0,0.0,508.0,2021-10-25,18.62644505250207,14.66415612449874,23.495345185463805,0.9333001751825688,195.7952559793372,7.930139912771643,1020.5972647672156,13.974285714285715,12,8,5,23
2021-11-01,1324,3.0,1.0,454.0,2021-11-01,18.471492878546176,13.81985389275785,24.17859185415931,1.001307194654036,244.928994070362,8.246963646758378,1019.8749822376816,13.18142857142857,12,8,4,24
2021-11-08,1409,1.0,0.0,499.0,2021-11-08,18.7208647395428,14.63269287030954,24.119470347108464,0.883485970545067,207.1912176011045,8.402482937407893,1019.3830056442314,13.42,12,7,4,23
2021-11-15,1472,1.0,1.0,449.0,2021-11-15,19.060799852584065,13.91615234174557,24.880545427289103,1.3064353841642284,210.0918186185488,8.965195475346464,1018.7159526032946,14.517142857142858,12,8,4,22
2021-11-22,1308,1.0,0.0,405.0,2021-11-22,18.323552717105123,14.377816072214916,23.463092764359125,3.676293999368132,219.03200023291245,7.1921916836612665,1019.3292592322164,14.407142857142857,25,7,5,27
